"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV05AL;""PAION"";""Mini-Future Short"";""Endlos"";""15:00:52"";""DZ BANK"";""0","42 EUR"";""0","49 EUR""",
"DV0482;""Goldman Sachs Group Inc."";""Mini-Future Short"";""Endlos"";""16:17:29"";""DZ BANK"";""17","52 EUR"";""17","530001 EUR""",
"DV048R;""Facebook Inc."";""Mini-Future Short"";""Endlos"";""16:15:33"";""DZ BANK"";""2","27 EUR"";""2","28 EUR""",
"DV049U;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""16:15:49"";""DZ BANK"";""0","66 EUR"";""0","67 EUR""",
"DV0491;""Jungheinrich AG"";""Mini-Future Short"";""Endlos"";""16:18:21"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DV04D7;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""16:27:31"";""DZ BANK"";""34","779999 EUR"";""34","779999 EUR""",
"DV04FD;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:34"";""DZ BANK"";""5","01 EUR"";""5","02 EUR""",
"DV04M8;""Encavis AG"";""Mini-Future Short"";""Endlos"";""16:24:03"";""DZ BANK"";""7","76 EUR"";""7","80 EUR""",
"DV04PW;""Salzgitter AG"";""Mini-Future Short"";""Endlos"";""16:20:55"";""DZ BANK"";""1","82 EUR"";""1","83 EUR""",
"DV04QT;""Westwing Group AG"";""Mini-Future Short"";""Endlos"";""16:30:17"";""DZ BANK"";""0","65 EUR"";""0","67 EUR""",
"DV04PV;""Salzgitter AG"";""Mini-Future Short"";""Endlos"";""16:16:52"";""DZ BANK"";""0","62 EUR"";""0","63 EUR""",
"DV04LZ;""Aurubis AG"";""Mini-Future Short"";""Endlos"";""16:12:42"";""DZ BANK"";""5","17 EUR"";""5","18 EUR""",
"DV04MT;""DT.BETEILIG.AG   NA O.N."";""Mini-Future Short"";""Endlos"";""16:19:50"";""DZ BANK"";""1","56 EUR"";""1","57 EUR""",
"DV04FH;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:04"";""DZ BANK"";""5","35 EUR"";""5","36 EUR""",
"DV04PB;""Nordex AG"";""Mini-Future Short"";""Endlos"";""16:28:32"";""DZ BANK"";""4","20 EUR"";""4","24 EUR""",
"DV04FQ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:22"";""DZ BANK"";""6","03 EUR"";""6","04 EUR""",
"DV04L8;""Beiersdorf AG"";""Mini-Future Short"";""Endlos"";""16:34:18"";""DZ BANK"";""1","41 EUR"";""1","42 EUR""",
"DV04NR;""JPMorgan Chase & Co."";""Mini-Future Short"";""Endlos"";""16:20:25"";""DZ BANK"";""2","79 EUR"";""2","80 EUR""",
"DV04D4;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""16:28:11"";""DZ BANK"";""33","599998 EUR"";""33","599998 EUR""",
"DV04L6;""Bechtle AG"";""Mini-Future Short"";""Endlos"";""16:15:20"";""DZ BANK"";""1","44 EUR"";""1","46 EUR""",
"DV04FE;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:22:06"";""DZ BANK"";""5","14 EUR"";""5","15 EUR""",
"DV04FJ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:31"";""DZ BANK"";""6","80 EUR"";""6","81 EUR""",
"DV04QN;""Vestas Wind Systems A/S"";""Mini-Future Short"";""Endlos"";""16:16:22"";""DZ BANK"";""3","49 EUR"";""3","50 EUR""",
"DV04M0;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""16:31:33"";""DZ BANK"";""6","07 EUR"";""6","09 EUR""",
"DV04L5;""BB Biotech AG"";""Mini-Future Short"";""Endlos"";""16:11:04"";""DZ BANK"";""1","32 EUR"";""1","36 EUR""",
"DV04MC;""BNP Paribas S.A."";""Mini-Future Short"";""Endlos"";""16:26:50"";""DZ BANK"";""2","92 EUR"";""2","93 EUR""",
"DV04PH;""PVA TEPLA AG ORD NPV"";""Mini-Future Short"";""Endlos"";""16:12:21"";""DZ BANK"";""0","38 EUR"";""0","39 EUR""",
"DV04EF;""WTI Crude Oil Future (NYMEX)"";""Mini-Future Short"";""Endlos"";""16:29:31"";""DZ BANK"";""33","860001 EUR"";""33","860001 EUR""",
"DV04NK;""Henkel AG & Co. KGaA Vz."";""Mini-Future Short"";""Endlos"";""16:24:11"";""DZ BANK"";""0","66 EUR"";""0","67 EUR""",
"DV04MF;""Caterpillar Inc."";""Mini-Future Short"";""Endlos"";""16:12:19"";""DZ BANK"";""3","88 EUR"";""3","90 EUR""",
"DV04M3;""Deutsche Post AG"";""Mini-Future Short"";""Endlos"";""16:19:11"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DV04D5;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""16:28:09"";""DZ BANK"";""34","00 EUR"";""34","00 EUR""",
"DV04M6;""Électricité de France S.A. (EdF)"";""Mini-Future Short"";""Endlos"";""16:21:01"";""DZ BANK"";""1","23 EUR"";""1","24 EUR""",
"DV04LS;""Adyen"";""Mini-Future Short"";""Endlos"";""16:15:08"";""DZ BANK"";""3","55 EUR"";""3","56 EUR""",
"DV04PK;""Rational AG"";""Mini-Future Short"";""Endlos"";""16:27:14"";""DZ BANK"";""10","54 EUR"";""10","64 EUR""",
"DV04FS;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:14"";""DZ BANK"";""8","32 EUR"";""8","33 EUR""",
"DV04PF;""PAYPAL HOLDINGS INC."";""Mini-Future Short"";""Endlos"";""16:16:29"";""DZ BANK"";""3","05 EUR"";""3","06 EUR""",
"DV04QM;""VERBIO"";""Mini-Future Short"";""Endlos"";""16:27:30"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DV04PD;""NVIDIA Corp."";""Mini-Future Short"";""Endlos"";""16:19:11"";""DZ BANK"";""0","64 EUR"";""0","65 EUR""",
"DV04P5;""Square Inc."";""Mini-Future Short"";""Endlos"";""16:13:42"";""DZ BANK"";""5","50 EUR"";""5","53 EUR""",
"DV04QU;""Zalando SE"";""Mini-Future Short"";""Endlos"";""16:15:23"";""DZ BANK"";""1","23 EUR"";""1","24 EUR""",
"DV04NA;""Eni S.p.A."";""Mini-Future Short"";""Endlos"";""16:24:11"";""DZ BANK"";""5","60 EUR"";""5","61 EUR""",
"DV04NL;""home24 Br"";""Mini-Future Short"";""Endlos"";""16:25:24"";""DZ BANK"";""0","38 EUR"";""0","40 EUR""",
"DV04N3;""Metro AG"";""Mini-Future Short"";""Endlos"";""16:24:57"";""DZ BANK"";""2","36 EUR"";""2","38 EUR""",
"DV04P4;""SLM Solutions Group AG"";""Mini-Future Short"";""Endlos"";""16:16:44"";""DZ BANK"";""3","59 EUR"";""3","73 EUR""",
"DV04QR;""Volkswagen AG Vz."";""Mini-Future Short"";""Endlos"";""16:20:22"";""DZ BANK"";""10","15 EUR"";""10","16 EUR""",
"DV04FP;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:52"";""DZ BANK"";""6","04 EUR"";""6","05 EUR""",
"DV04PP;""Royal Dutch Shell plc"";""Mini-Future Short"";""Endlos"";""16:11:39"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DV04QW;""ZOOPLUS AG"";""Mini-Future Short"";""Endlos"";""16:06:42"";""DZ BANK"";""3","97 EUR"";""4","02 EUR""",
"DV04FG;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:39"";""DZ BANK"";""5","29 EUR"";""5","30 EUR""",
"DV04NX;""LPKF Laser & Electronics AG"";""Mini-Future Short"";""Endlos"";""16:34:12"";""DZ BANK"";""0","64 EUR"";""0","65 EUR""",
"DV04PC;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""16:17:02"";""DZ BANK"";""7","14 EUR"";""7","23 EUR""",
"DV04N9;""NIKE Inc."";""Mini-Future Short"";""Endlos"";""16:20:41"";""DZ BANK"";""1","05 EUR"";""1","06 EUR""",
"DV04FK;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:22:12"";""DZ BANK"";""5","51 EUR"";""5","52 EUR""",
"DV04NQ;""Jenoptik AG"";""Mini-Future Short"";""Endlos"";""16:19:41"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV04QC;""Tesla Inc"";""Mini-Future Short"";""Endlos"";""16:14:20"";""DZ BANK"";""1","02 EUR"";""1","03 EUR""",
"DV04P1;""Shop Apotheke Europe N.V."";""Mini-Future Short"";""Endlos"";""16:27:11"";""DZ BANK"";""3","91 EUR"";""3","96 EUR""",
"DV04N4;""Microsoft Corporation"";""Mini-Future Short"";""Endlos"";""16:28:30"";""DZ BANK"";""1","91 EUR"";""1","92 EUR""",
"DV04NJ;""HelloFresh SE"";""Mini-Future Short"";""Endlos"";""16:21:12"";""DZ BANK"";""1","01 EUR"";""1","03 EUR""",
"DV04NM;""home24 Br"";""Mini-Future Short"";""Endlos"";""16:25:24"";""DZ BANK"";""0","48 EUR"";""0","50 EUR""",
"DV04N0;""Manz Automation AG"";""Mini-Future Short"";""Endlos"";""16:25:52"";""DZ BANK"";""0","73 EUR"";""0","83 EUR""",
"DV04QE;""Total SE"";""Mini-Future Short"";""Endlos"";""16:28:16"";""DZ BANK"";""2","26 EUR"";""2","27 EUR""",
"DV04FM;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:29"";""DZ BANK"";""5","78 EUR"";""5","79 EUR""",
"DV04FT;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:02"";""DZ BANK"";""7","13 EUR"";""7","14 EUR""",
"DV04NY;""LVMH Moët Hennessy Louis Vuitton S.E."";""Mini-Future Short"";""Endlos"";""16:28:12"";""DZ BANK"";""33","029999 EUR"";""33","040001 EUR""",
"DV04NE;""General Electric Co."";""Mini-Future Short"";""Endlos"";""16:26:36"";""DZ BANK"";""5","96 EUR"";""5","97 EUR""",
"DV04PS;""RWE AG"";""Mini-Future Short"";""Endlos"";""16:18:58"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV04M1;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""16:27:29"";""DZ BANK"";""6","70 EUR"";""6","72 EUR""",
"DV04ME;""Carl Zeiss Meditec AG"";""Mini-Future Short"";""Endlos"";""16:28:22"";""DZ BANK"";""1","56 EUR"";""1","57 EUR""",
"DV04MR;""Delivery Hero SE"";""Mini-Future Short"";""Endlos"";""16:22:46"";""DZ BANK"";""1","79 EUR"";""1","84 EUR""",
"DV04PJ;""Qualcomm Inc."";""Mini-Future Short"";""Endlos"";""16:28:41"";""DZ BANK"";""1","37 EUR"";""1","38 EUR""",
"DV04MZ;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""16:27:38"";""DZ BANK"";""5","43 EUR"";""5","45 EUR""",
"DV04LU;""AEGON N.V."";""Mini-Future Short"";""Endlos"";""16:27:26"";""DZ BANK"";""2","50 EUR"";""2","51 EUR""",
"DV04FL;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:22:01"";""DZ BANK"";""5","68 EUR"";""5","69 EUR""",
"DV04FN;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:21:03"";""DZ BANK"";""5","92 EUR"";""5","93 EUR""",
"DV04LR;""Advanced Micro Devices Inc."";""Mini-Future Short"";""Endlos"";""16:22:16"";""DZ BANK"";""0","72 EUR"";""0","73 EUR""",
"DV04FF;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:29"";""DZ BANK"";""5","31 EUR"";""5","32 EUR""",
"DV04EE;""WTI Crude Oil Future (NYMEX)"";""Mini-Future Short"";""Endlos"";""16:27:39"";""DZ BANK"";""33","380001 EUR"";""33","380001 EUR""",
"DV04QL;""Varta AG"";""Mini-Future Short"";""Endlos"";""16:15:47"";""DZ BANK"";""2","84 EUR"";""2","90 EUR""",
"DV04PL;""Rational AG"";""Mini-Future Short"";""Endlos"";""16:27:14"";""DZ BANK"";""17","959999 EUR"";""18","059999 EUR""",
"DV04M7;""Electronic Arts Inc."";""Mini-Future Short"";""Endlos"";""16:20:36"";""DZ BANK"";""1","51 EUR"";""1","52 EUR""",
"DV04M7;""Electronic Arts Inc."";""Mini-Future Short"";""Endlos"";""16:20:36"";""DZ BANK"";""1","51 EUR"";""1","52 EUR""",
"DV04PL;""Rational AG"";""Mini-Future Short"";""Endlos"";""16:27:14"";""DZ BANK"";""17","959999 EUR"";""18","059999 EUR""",
"DV04D3;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""16:28:26"";""DZ BANK"";""24","530001 EUR"";""24","530001 EUR""",
"DV04NG;""Heidelberger Druckmaschinen AG"";""Mini-Future Short"";""Endlos"";""15:55:27"";""DZ BANK"";""0","20 EUR"";""0","22 EUR""",
"DV04MG;""Caterpillar Inc."";""Mini-Future Short"";""Endlos"";""16:34:06"";""DZ BANK"";""12","52 EUR"";""12","54 EUR""",
"DV04FR;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:21:03"";""DZ BANK"";""6","62 EUR"";""6","63 EUR""",
"DV04D6;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""16:28:57"";""DZ BANK"";""34","48 EUR"";""34","48 EUR""",
"DV04D8;""Baumwolle Future"";""Mini-Future Short"";""Endlos"";""16:27:44"";""DZ BANK"";""3","30 EUR"";""3","31 EUR""",
"DV04MN;""COVESTRO AG"";""Mini-Future Short"";""Endlos"";""16:15:36"";""DZ BANK"";""3","43 EUR"";""3","44 EUR""",
"DV04MP;""COVESTRO AG"";""Mini-Future Short"";""Endlos"";""16:10:59"";""DZ BANK"";""3","75 EUR"";""3","76 EUR""",
"DV04MD;""Booking Holdings Inc."";""Mini-Future Short"";""Endlos"";""16:30:56"";""DZ BANK"";""12","13 EUR"";""12","20 EUR""",
"DV04FC;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:52"";""DZ BANK"";""5","04 EUR"";""5","05 EUR""",
"DV04PY;""Sartorius AG VZ."";""Mini-Future Short"";""Endlos"";""16:12:56"";""DZ BANK"";""7","37 EUR"";""7","42 EUR""",
"DV03QA;""Autodesk Inc."";""Mini-Future Short"";""Endlos"";""16:15:42"";""DZ BANK"";""3","60 EUR"";""3","61 EUR""",
"DV03RK;""Henkel AG & Co. KGaA Vz."";""Mini-Future Short"";""Endlos"";""16:14:16"";""DZ BANK"";""0","88 EUR"";""0","89 EUR""",
"DV03S3;""Varta AG"";""Mini-Future Short"";""Endlos"";""16:15:54"";""DZ BANK"";""2","19 EUR"";""2","25 EUR""",
"DV03RD;""Fresenius SE & Co. KGaA"";""Mini-Future Short"";""Endlos"";""16:19:21"";""DZ BANK"";""0","31 EUR"";""0","32 EUR""",
"DV03QF;""Beiersdorf AG"";""Mini-Future Short"";""Endlos"";""16:12:34"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
"DV04AL;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:22"";""DZ BANK"";""5","42 EUR"";""5","43 EUR""",
"DV03RW;""MorphoSys AG"";""Mini-Future Short"";""Endlos"";""16:29:15"";""DZ BANK"";""1","07 EUR"";""1","08 EUR""",
"DV04AS;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:32:07"";""DZ BANK"";""6","30 EUR"";""6","31 EUR""",
"DV03QM;""Compugroup Medical SE und Co. KGaA"";""Mini-Future Short"";""Endlos"";""16:06:52"";""DZ BANK"";""1","22 EUR"";""1","24 EUR""",
"DV03QK;""Caterpillar Inc."";""Mini-Future Short"";""Endlos"";""16:17:36"";""DZ BANK"";""10","95 EUR"";""10","97 EUR""",
"DV03P0;""Adobe"";""Mini-Future Short"";""Endlos"";""16:13:07"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV03QU;""Delivery Hero SE"";""Mini-Future Short"";""Endlos"";""16:22:46"";""DZ BANK"";""2","41 EUR"";""2","46 EUR""",
"DV03RV;""Metro AG"";""Mini-Future Short"";""Endlos"";""16:25:54"";""DZ BANK"";""1","39 EUR"";""1","41 EUR""",
"DV04AG;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:30:13"";""DZ BANK"";""5","56 EUR"";""5","57 EUR""",
"DV03QE;""Bechtle AG"";""Mini-Future Short"";""Endlos"";""16:15:20"";""DZ BANK"";""1","85 EUR"";""1","87 EUR""",
"DV03Q8;""Fielmann AG"";""Mini-Future Short"";""Endlos"";""16:13:52"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DV03SP;""Square Inc."";""Mini-Future Short"";""Endlos"";""16:13:54"";""DZ BANK"";""6","21 EUR"";""6","24 EUR""",
"DV03TC;""Zalando SE"";""Mini-Future Short"";""Endlos"";""16:11:05"";""DZ BANK"";""1","76 EUR"";""1","77 EUR""",
"DV03SW;""Tesla Inc"";""Mini-Future Short"";""Endlos"";""16:16:18"";""DZ BANK"";""1","29 EUR"";""1","30 EUR""",
"DV03RE;""Grenke AG"";""Mini-Future Short"";""Endlos"";""16:16:59"";""DZ BANK"";""0","93 EUR"";""0","99 EUR""",
"DV03ST;""STROEER OUT-OF-HOME AG INHABER-AKTIEN O.N."";""Mini-Future Short"";""Endlos"";""16:09:40"";""DZ BANK"";""4","35 EUR"";""4","36 EUR""",
"DV03SN;""Société Générale S.A."";""Mini-Future Short"";""Endlos"";""16:19:48"";""DZ BANK"";""1","09 EUR"";""1","10 EUR""",
"DV04AN;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:21:11"";""DZ BANK"";""5","71 EUR"";""5","72 EUR""",
"DV04AJ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:21:51"";""DZ BANK"";""5","22 EUR"";""5","23 EUR""",
"DV04AK;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:22:02"";""DZ BANK"";""5","37 EUR"";""5","38 EUR""",
"DV04AT;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:11"";""DZ BANK"";""6","49 EUR"";""6","50 EUR""",
"DV04AH;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:14"";""DZ BANK"";""5","12 EUR"";""5","13 EUR""",
"DV03Q2;""Draegerwerk AG & CO. KGAA Vz."";""Mini-Future Short"";""Endlos"";""16:07:44"";""DZ BANK"";""0","72 EUR"";""0","74 EUR""",
"DV03SD;""SFC ENERGY AG"";""Mini-Future Short"";""Endlos"";""16:12:42"";""DZ BANK"";""8","04 EUR"";""8","14 EUR""",
"DV03SU;""Tag Immobilien AG"";""Mini-Future Short"";""Endlos"";""16:09:35"";""DZ BANK"";""0","27 EUR"";""0","28 EUR""",
"DV03SK;""SMA Solar Technology AG"";""Mini-Future Short"";""Endlos"";""16:16:32"";""DZ BANK"";""1","37 EUR"";""1","39 EUR""",
"DV04AP;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:27"";""DZ BANK"";""5","75 EUR"";""5","76 EUR""",
"DV04AQ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:58"";""DZ BANK"";""5","92 EUR"";""5","93 EUR""",
"DV03R1;""PAYPAL HOLDINGS INC."";""Mini-Future Short"";""Endlos"";""16:16:17"";""DZ BANK"";""4","06 EUR"";""4","07 EUR""",
"DV03RL;""Iberdrola S.A."";""Mini-Future Short"";""Endlos"";""16:24:10"";""DZ BANK"";""1","10 EUR"";""1","11 EUR""",
"DV03R2;""Koninklijke Philips N.V."";""Mini-Future Short"";""Endlos"";""16:17:48"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DV03P6;""Apple Inc."";""Mini-Future Short"";""Endlos"";""16:17:52"";""DZ BANK"";""1","27 EUR"";""1","28 EUR""",
"DV04AM;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:17:42"";""DZ BANK"";""5","51 EUR"";""5","52 EUR""",
"DV03RA;""Freeport-McMoRan Copper & Gold Inc."";""Mini-Future Short"";""Endlos"";""16:29:34"";""DZ BANK"";""26","379999 EUR"";""26","389999 EUR""",
"DV03QC;""Bauer AG"";""Mini-Future Short"";""Endlos"";""16:21:59"";""DZ BANK"";""1","35 EUR"";""1","53 EUR""",
"DV03P2;""Air Liquide S.A."";""Mini-Future Short"";""Endlos"";""16:10:03"";""DZ BANK"";""1","66 EUR"";""1","67 EUR""",
"DV04AR;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:52"";""DZ BANK"";""6","02 EUR"";""6","03 EUR""",
"DV03P1;""AEGON N.V."";""Mini-Future Short"";""Endlos"";""16:27:26"";""DZ BANK"";""2","28 EUR"";""2","29 EUR""",
"DV03RQ;""Intel Corporation"";""Mini-Future Short"";""Endlos"";""16:14:54"";""DZ BANK"";""0","55 EUR"";""0","56 EUR""",
"DV03P5;""Amazon.com Inc."";""Mini-Future Short"";""Endlos"";""16:25:51"";""DZ BANK"";""3","50 EUR"";""3","51 EUR""",
"DV03R6;""Repsol S.A."";""Mini-Future Short"";""Endlos"";""16:24:16"";""DZ BANK"";""6","34 EUR"";""6","36 EUR""",
"DV03Q5;""Enel S.p.A."";""Mini-Future Short"";""Endlos"";""16:26:35"";""DZ BANK"";""0","92 EUR"";""0","93 EUR""",
"DV03S9;""Vonovia SE"";""Mini-Future Short"";""Endlos"";""16:13:48"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV04AF;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:22:01"";""DZ BANK"";""5","00 EUR"";""5","01 EUR""",
"DV03RR;""JPMorgan Chase & Co."";""Mini-Future Short"";""Endlos"";""16:21:18"";""DZ BANK"";""8","32 EUR"";""8","33 EUR""",
"DV03RP;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""16:15:49"";""DZ BANK"";""0","26 EUR"";""0","27 EUR""",
"DV03SH;""Siemens Energy AG"";""Mini-Future Short"";""Endlos"";""16:25:40"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV03TA;""Wacker Chemie AG"";""Mini-Future Short"";""Endlos"";""16:28:29"";""DZ BANK"";""1","40 EUR"";""1","42 EUR""",
"DV03Q6;""Evotec AG"";""Mini-Future Short"";""Endlos"";""16:33:53"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
"DV03P4;""Alphabet Inc. Class-C-Namensaktie"";""Mini-Future Short"";""Endlos"";""16:30:54"";""DZ BANK"";""1","77 EUR"";""1","79 EUR""",
"DV03S2;""Unilever Rg"";""Mini-Future Short"";""Endlos"";""16:24:26"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV03RY;""NEMETSCHEK"";""Mini-Future Short"";""Endlos"";""16:17:58"";""DZ BANK"";""1","12 EUR"";""1","13 EUR""",
"DV03QT;""Danone S.A."";""Mini-Future Short"";""Endlos"";""16:19:29"";""DZ BANK"";""3","32 EUR"";""3","33 EUR""",
"DV03RC;""Fresenius Medical Care AG & Co. KGaA"";""Mini-Future Short"";""Endlos"";""16:16:50"";""DZ BANK"";""1","79 EUR"";""1","80 EUR""",
"DV03MD;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:25:37"";""DZ BANK"";""6","04 EUR"";""6","05 EUR""",
"DV03MM;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:22:05"";""DZ BANK"";""6","65 EUR"";""6","66 EUR""",
"DV03L9;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:21:02"";""DZ BANK"";""5","60 EUR"";""5","61 EUR""",
"DV0294;""Barrick Gold Corporation"";""Mini-Future Short"";""Endlos"";""16:04:24"";""DZ BANK"";""2","45 EUR"";""2","46 EUR""",
"DV03MU;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:30:10"";""DZ BANK"";""7","71 EUR"";""7","72 EUR""",
"DV03L3;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:29:45"";""DZ BANK"";""5","44 EUR"";""5","45 EUR""",
"DV03AA;""Bertrandt AG"";""Mini-Future Short"";""Endlos"";""16:12:02"";""DZ BANK"";""0","86 EUR"";""0","89 EUR""",
"DV03MR;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:29:37"";""DZ BANK"";""7","29 EUR"";""7","30 EUR""",
"DV03CG;""SLM Solutions Group AG"";""Mini-Future Short"";""Endlos"";""16:16:44"";""DZ BANK"";""4","65 EUR"";""4","79 EUR""",
"DV03MQ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:29:55"";""DZ BANK"";""7","28 EUR"";""7","29 EUR""",
"DV03MV;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:29:52"";""DZ BANK"";""7","77 EUR"";""7","78 EUR""",
"DV03AE;""Carl Zeiss Meditec AG"";""Mini-Future Short"";""Endlos"";""16:28:24"";""DZ BANK"";""1","92 EUR"";""1","94 EUR""",
"DV03BE;""Kering S.A."";""Mini-Future Short"";""Endlos"";""16:19:10"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DV03BP;""Merck KGaA"";""Mini-Future Short"";""Endlos"";""16:32:15"";""DZ BANK"";""1","24 EUR"";""1","26 EUR""",
"DV03L2;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:14"";""DZ BANK"";""4","89 EUR"";""4","90 EUR""",
"DV03AV;""Engie S.A."";""Mini-Future Short"";""Endlos"";""16:20:55"";""DZ BANK"";""1","57 EUR"";""1","58 EUR""",
"DV03LW;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:19:14"";""DZ BANK"";""5","49 EUR"";""5","50 EUR""",
"DV03BV;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""16:17:02"";""DZ BANK"";""4","33 EUR"";""4","42 EUR""",
"DV03L6;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:27:44"";""DZ BANK"";""6","69 EUR"";""6","70 EUR""",
"DV03L4;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:29:37"";""DZ BANK"";""5","50 EUR"";""5","51 EUR""",
"DV03CS;""va-Q-tec AG"";""Mini-Future Short"";""Endlos"";""16:01:18"";""DZ BANK"";""0","66 EUR"";""0","68 EUR""",
"DV03MC;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:21:11"";""DZ BANK"";""5","90 EUR"";""5","91 EUR""",
"DV03BM;""Manz Automation AG"";""Mini-Future Short"";""Endlos"";""16:25:52"";""DZ BANK"";""3","71 EUR"";""3","81 EUR""",
"DV03BL;""Manz Automation AG"";""Mini-Future Short"";""Endlos"";""16:25:52"";""DZ BANK"";""1","35 EUR"";""1","45 EUR""",
"DV03MH;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:52"";""DZ BANK"";""6","32 EUR"";""6","33 EUR""",
"DV03MZ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:20:53"";""DZ BANK"";""12","64 EUR"";""12","65 EUR""",
"DV03AT;""E.ON SE"";""Mini-Future Short"";""Endlos"";""16:34:06"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
"DV03B9;""Shop Apotheke Europe N.V."";""Mini-Future Short"";""Endlos"";""16:27:13"";""DZ BANK"";""6","01 EUR"";""6","06 EUR""",
"DV03L7;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:27:41"";""DZ BANK"";""5","45 EUR"";""5","46 EUR""",
"DV03MS;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""16:29:39"";""DZ BANK"";""7","39 EUR"";""7","40 EUR""",
"DV03AT;""E.ON SE"";""Mini-Future Short"";""Endlos"";""16:34:06"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
