"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV04JT;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:58:50"";""DZ BANK"";""11","54 EUR"";""11","59 EUR"""
"DV04KK;""RWE AG"";""Bonus Cap"";""17.06.2022"";""21:59:34"";""DZ BANK"";""31","38 EUR"";""31","48 EUR"""
"DV04KH;""RWE AG"";""Bonus Cap"";""18.03.2022"";""21:59:34"";""DZ BANK"";""36","25 EUR"";""36","30 EUR"""
"DV04JV;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:58:47"";""DZ BANK"";""10","10 EUR"";""10","15 EUR"""
"DV04J5;""Deutsche Lufthansa AG"";""Bonus Cap"";""16.12.2022"";""21:58:49"";""DZ BANK"";""11","76 EUR"";""11","86 EUR"""
"DV04J9;""RWE AG"";""Bonus Cap"";""18.06.2021"";""21:59:47"";""DZ BANK"";""34","51 EUR"";""34","61 EUR"""
"DV04JB;""Daimler AG"";""Bonus Cap"";""18.03.2022"";""21:38:44"";""DZ BANK"";""54","22 EUR"";""54","27 EUR"""
"DV04LG;""Volkswagen AG Vz."";""Bonus Cap"";""16.12.2022"";""21:59:50"";""DZ BANK"";""150","52 EUR"";""150","57 EUR"""
"DV04K4;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""21:59:50"";""DZ BANK"";""173","77 EUR"";""173","82 EUR"""
"DV04LA;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""21:59:50"";""DZ BANK"";""162","31 EUR"";""162","36 EUR"""
"DV04J0;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:58:47"";""DZ BANK"";""10","02 EUR"";""10","07 EUR"""
"DV04K0;""ThyssenKrupp AG"";""Bonus Cap"";""16.09.2022"";""21:36:03"";""DZ BANK"";""9","16 EUR"";""9","26 EUR"""
"DV04KE;""RWE AG"";""Bonus Cap"";""17.12.2021"";""21:59:23"";""DZ BANK"";""23","75 EUR"";""23","80 EUR"""
"DV04JD;""Deutsche Bank AG"";""Bonus Cap"";""18.03.2022"";""21:50:06"";""DZ BANK"";""8","18 EUR"";""8","23 EUR"""
"DV04JS;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:59:52"";""DZ BANK"";""13","13 EUR"";""13","18 EUR"""
"DV04KW;""RWE AG"";""Bonus Cap"";""17.03.2023"";""21:59:47"";""DZ BANK"";""26","11 EUR"";""26","21 EUR"""
"DV04K7;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""21:59:50"";""DZ BANK"";""143","27 EUR"";""143","32 EUR"""
"DV04KW;""RWE AG"";""Bonus Cap"";""17.03.2023"";""21:59:47"";""DZ BANK"";""26","11 EUR"";""26","21 EUR"""
"DV04KM;""RWE AG"";""Bonus Cap"";""17.06.2022"";""21:59:47"";""DZ BANK"";""27","11 EUR"";""27","21 EUR"""
"DV04KS;""RWE AG"";""Bonus Cap"";""16.12.2022"";""21:59:37"";""DZ BANK"";""34","30 EUR"";""34","40 EUR"""
"DV04K6;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""21:59:50"";""DZ BANK"";""157","59 EUR"";""157","64 EUR"""
"DV04J2;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""21:58:44"";""DZ BANK"";""11","12 EUR"";""11","22 EUR"""
"DV04JE;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:58:55"";""DZ BANK"";""13","00 EUR"";""13","10 EUR"""
"DV04JK;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:59:52"";""DZ BANK"";""12","47 EUR"";""12","52 EUR"""
"DV04J4;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""21:58:44"";""DZ BANK"";""9","67 EUR"";""9","77 EUR"""
"DV04JZ;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:58:47"";""DZ BANK"";""11","40 EUR"";""11","45 EUR"""
"DV04KG;""RWE AG"";""Bonus Cap"";""18.03.2022"";""21:59:34"";""DZ BANK"";""32","12 EUR"";""32","17 EUR"""
"DV04JG;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:58:47"";""DZ BANK"";""12","83 EUR"";""12","93 EUR"""
"DV04JX;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:59:19"";""DZ BANK"";""11","65 EUR"";""11","70 EUR"""
"DV04J8;""Deutsche Telekom AG"";""Bonus Cap"";""17.03.2023"";""21:48:38"";""DZ BANK"";""14","42 EUR"";""14","52 EUR"""
"DV04JF;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:58:55"";""DZ BANK"";""11","21 EUR"";""11","31 EUR"""
"DV04JH;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:58:47"";""DZ BANK"";""11","00 EUR"";""11","10 EUR"""
"DV04LB;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""21:59:50"";""DZ BANK"";""140","88 EUR"";""140","93 EUR"""
"DV030C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","01 EUR"";""41","02 EUR"""
"DV030M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","41 EUR"";""41","42 EUR"""
"DV031R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""36","73 EUR"";""36","74 EUR"""
"DV031A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","44 EUR"";""38","45 EUR"""
"DV031X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","37 EUR"";""41","38 EUR"""
"DV03Z3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","56 EUR"";""38","57 EUR"""
"DV03YW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""43","39 EUR"";""43","40 EUR"""
"DV032D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","61 EUR"";""39","62 EUR"""
"DV0314;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","85 EUR"";""49","86 EUR"""
"DV030V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","41 EUR"";""35","42 EUR"""
"DV03ZD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","17 EUR"";""38","18 EUR"""
"DV032C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","86 EUR"";""38","87 EUR"""
"DV0317;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","09 EUR"";""35","10 EUR"""
"DV031C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","03 EUR"";""40","04 EUR"""
"DV030D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","90 EUR"";""41","91 EUR"""
"DV03YQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""43","64 EUR"";""43","65 EUR"""
"DV03Y6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","55 EUR"";""37","56 EUR"""
"DV03Y9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""34","82 EUR"";""34","83 EUR"""
"DV03Z8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","08 EUR"";""43","09 EUR"""
"DV030H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""47","20 EUR"";""47","21 EUR"""
"DV03Z2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:36"";""DZ BANK"";""45","96 EUR"";""45","97 EUR"""
"DV031W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","60 EUR"";""40","61 EUR"""
"DV03Y7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","42 EUR"";""38","43 EUR"""
"DV0305;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""44","54 EUR"";""44","55 EUR"""
"DV031S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","51 EUR"";""37","52 EUR"""
"DV03ZB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","50 EUR"";""36","51 EUR"""
"DV030L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","57 EUR"";""40","58 EUR"""
"DV03ZH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","30 EUR"";""36","31 EUR"""
"DV032H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","35 EUR"";""43","36 EUR"""
"DV0301;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","40 EUR"";""40","41 EUR"""
"DV030G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""45","43 EUR"";""45","44 EUR"""
"DV030Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","74 EUR"";""38","75 EUR"""
"DV030R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","48 EUR"";""46","49 EUR"""
"DV030X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","08 EUR"";""37","09 EUR"""
"DV03YY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","95 EUR"";""35","96 EUR"""
"DV03YR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","16 EUR"";""35","17 EUR"""
"DV03ZU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:36"";""DZ BANK"";""39","66 EUR"";""39","67 EUR"""
"DV03YX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","06 EUR"";""35","07 EUR"""
"DV030K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","72 EUR"";""39","73 EUR"""
"DV03ZM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","74 EUR"";""39","75 EUR"""
"DV03YP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","99 EUR"";""39","00 EUR"""
"DV03Y4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","81 EUR"";""35","82 EUR"""
"DV0306;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","20 EUR"";""46","21 EUR"""
"DV0300;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","57 EUR"";""39","58 EUR"""
"DV031P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","17 EUR"";""35","18 EUR"""
"DV03ZW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","49 EUR"";""41","50 EUR"""
"DV03Y0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","74 EUR"";""37","75 EUR"""
"DV0311;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","77 EUR"";""46","78 EUR"""
"DV030P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","10 EUR"";""43","11 EUR"""
"DV030S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""48","17 EUR"";""48","18 EUR"""
"DV03Z6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","27 EUR"";""41","28 EUR"""
"DV031Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","95 EUR"";""35","96 EUR"""
"DV03YN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","06 EUR"";""38","07 EUR"""
"DV03Z9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","98 EUR"";""43","99 EUR"""
"DV03YM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","13 EUR"";""37","14 EUR"""
"DV032N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","33 EUR"";""49","34 EUR"""
"DV0309;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""50","35 EUR"";""50","36 EUR"""
"DV030A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","25 EUR"";""39","26 EUR"""
"DV030B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","13 EUR"";""40","14 EUR"""
"DV030J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","88 EUR"";""38","89 EUR"""
"DV031U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:35"";""DZ BANK"";""39","07 EUR"";""39","08 EUR"""
"DV031F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:53"";""DZ BANK"";""42","43 EUR"";""42","44 EUR"""
"DV0303;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","06 EUR"";""42","07 EUR"""
"DV03YV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","83 EUR"";""38","84 EUR"""
"DV03ZP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","60 EUR"";""41","61 EUR"""
"DV0304;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","88 EUR"";""42","89 EUR"""
"DV03Z1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","47 EUR"";""40","48 EUR"""
"DV030T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:52"";""DZ BANK"";""49","89 EUR"";""49","90 EUR"""
"DV031V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","83 EUR"";""39","84 EUR"""
"DV031N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""34","38 EUR"";""34","39 EUR"""
"DV032G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","85 EUR"";""41","86 EUR"""
"DV03ZZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:52"";""DZ BANK"";""38","66 EUR"";""38","67 EUR"""
"DV03Y2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""43","10 EUR"";""43","11 EUR"""
"DV03Z5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","37 EUR"";""40","38 EUR"""
"DV03ZG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""35","50 EUR"";""35","51 EUR"""
"DV03YT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:52"";""DZ BANK"";""37","01 EUR"";""37","02 EUR"""
"DV03ZC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","33 EUR"";""37","34 EUR"""
"DV030Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:53"";""DZ BANK"";""44","81 EUR"";""44","82 EUR"""
"DV03Y5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","68 EUR"";""36","69 EUR"""
"DV03ZQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","52 EUR"";""42","53 EUR"""
"DV032K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""46","34 EUR"";""46","35 EUR"""
"DV031T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","28 EUR"";""38","29 EUR"""
"DV030U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""34","57 EUR"";""34","58 EUR"""
"DV03ZK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","89 EUR"";""37","90 EUR"""
"DV0308;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","52 EUR"";""49","53 EUR"""
"DV03ZK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","89 EUR"";""37","90 EUR"""
"DV03ZL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""41","83 EUR"";""41","84 EUR"""
"DV031E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","61 EUR"";""41","62 EUR"""
"DV031G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","99 EUR"";""44","00 EUR"""
"DV03ZJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""37","10 EUR"";""37","11 EUR"""
"DV03Y3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""34","94 EUR"";""34","95 EUR"""
"DV03ZN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","67 EUR"";""40","68 EUR"""
"DV03ZV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","57 EUR"";""40","58 EUR"""
"DV031Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","14 EUR"";""42","15 EUR"""
"DV03Y1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""38","64 EUR"";""38","65 EUR"""
"DV03ZR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","45 EUR"";""43","46 EUR"""
"DV03YS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","08 EUR"";""36","09 EUR"""
"DV031M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""50","33 EUR"";""50","34 EUR"""
"DV032B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""38","11 EUR"";""38","12 EUR"""
"DV031L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""49","54 EUR"";""49","55 EUR"""
"DV032F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""41","11 EUR"";""41","12 EUR"""
"DV031J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""47","16 EUR"";""47","17 EUR"""
"DV0316;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""34","32 EUR"";""34","33 EUR"""
"DV030E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","78 EUR"";""42","79 EUR"""
"DV0310;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""45","22 EUR"";""45","23 EUR"""
"DV032J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""44","84 EUR"";""44","85 EUR"""
"DV03YL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""36","20 EUR"";""36","21 EUR"""
"DV03Z0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","56 EUR"";""39","57 EUR"""
"DV031K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""48","75 EUR"";""48","76 EUR"""
"DV03ZF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""22:00:01"";""DZ BANK"";""34","70 EUR"";""34","71 EUR"""
"DV03Z7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","17 EUR"";""42","18 EUR"""
"DV0315;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""51","39 EUR"";""51","40 EUR"""
"DV0318;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""35","85 EUR"";""35","86 EUR"""
"DV03ZE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:52"";""DZ BANK"";""42","35 EUR"";""42","36 EUR"""
"DV030W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""36","24 EUR"";""36","25 EUR"""
"DV031B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""39","23 EUR"";""39","24 EUR"""
"DV031D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""40","82 EUR"";""40","83 EUR"""
"DV030N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","26 EUR"";""42","27 EUR"""
"DV032A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","36 EUR"";""37","37 EUR"""
"DV030Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""37","91 EUR"";""37","92 EUR"""
"DV0312;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""48","31 EUR"";""48","32 EUR"""
"DV032L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""47","83 EUR"";""47","84 EUR"""
"DV03ZX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""42","41 EUR"";""42","42 EUR"""
"DV032M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""48","58 EUR"";""48","59 EUR"""
"DV03YU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""21:59:36"";""DZ BANK"";""37","92 EUR"";""37","93 EUR"""
"DV031Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""21:59:53"";""DZ BANK"";""43","71 EUR"";""43","72 EUR"""
"DV0319;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""36","61 EUR"";""36","62 EUR"""
"DV030F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""43","66 EUR"";""43","67 EUR"""
"DV031H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""22:00:01"";""DZ BANK"";""45","58 EUR"";""45","59 EUR"""
