"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV06UT;""Fresenius SE & Co. KGaA"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06V6;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EM;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VE;""Lanxess AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WL;""Qiagen N.V."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VS;""Microsoft Corporation"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W3;""SNP SCHNEID.-NEUREIT.O.N."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06V5;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VM;""Manz Automation AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06SS;""Adobe"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WJ;""PVA TEPLA AG ORD NPV"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06SU;""ADVA Optical Networking SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TC;""Banco Santander S.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MF;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06V7;""NVIDIA Corp."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WE;""Koninklijke Philips N.V."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MH;""Baumwolle Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV069Y;""Euro Stoxx 50 (Kursindex) EUR"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EA;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W5;""Square Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XC;""ThyssenKrupp AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VD;""Krones AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EL;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TB;""Banco Bilbao Vizcaya Argentaria"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MB;""Silber-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EN;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XS;""Volkswagen AG Vz."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XE;""TUI AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L1;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ME;""Silber-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MD;""Silber-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06SP;""Aareal Bank AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06U1;""home24 Br"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S3;""Apple Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06V2;""Norma Group AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06U7;""Intel Corporation"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EY;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WX;""SFC ENERGY AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07ET;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UJ;""Eni S.p.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EQ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L7;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XB;""ThyssenKrupp AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UK;""EssilorLuxottica"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV069Z;""Euro Stoxx 50 (Kursindex) EUR"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TE;""BASF SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VX;""Newmont Mining Corporation"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D2;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XP;""Vestas Wind Systems A/S"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WA;""OHB Technology AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WB;""PAYPAL HOLDINGS INC."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XD;""TUI AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TR;""Carl Zeiss Meditec AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EC;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S4;""ArcelorMittal S.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TJ;""Bayer AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VV;""Muenchener Rueckversicherungs AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W2;""SLM Solutions Group AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XA;""Tesla Inc"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MG;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MC;""Silber-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D3;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VR;""Merck KGaA"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T6;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D7;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07E2;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XR;""Volkswagen AG Vz."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XM;""Varta AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T1;""Danone S.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S6;""Aumann Br"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T0;""Daimler AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S9;""Autodesk Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06U0;""Henkel AG & Co. KGaA Vz."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XT;""The Walt Disney Co."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06SX;""Air Liquide S.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EW;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06ST;""ADVA Optical Networking SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MJ;""Baumwolle Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VU;""MTU Aero Engines AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UR;""Freeport-McMoRan Copper & Gold Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TW;""COVESTRO AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EJ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EK;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TT;""Commerzbank AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UX;""HeidelbergCement AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VY;""Nokia Corp."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07DV;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UA;""Deutsche Telekom AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WU;""SAP SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TQ;""Booking Holdings Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EG;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TS;""Ceconomy AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W0;""Siemens AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XJ;""Union Pacific Corp."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TU;""Commerzbank AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TV;""Continental AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UU;""General Electric Co."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D6;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XQ;""VISA Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L9;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VP;""McDonald's Corp."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EX;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L3;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S1;""Alphabet Inc. Class-C-Namensaktie"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EH;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07DU;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VG;""Leoni AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UH;""Engie S.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EB;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07DX;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VT;""MorphoSys AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VW;""Netflix Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07ED;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UL;""Facebook Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VJ;""Linde PLC"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WK;""PVA TEPLA AG ORD NPV"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VC;""Koenig & Bauer AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T5;""Deutsche Boerse AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07E1;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07E4;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VL;""LPKF Laser & Electronics AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D0;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06US;""Fresenius Medical Care AG & Co. KGaA"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L8;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L2;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XH;""Unicredito Italiano S.p.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W1;""Siemens Energy AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S5;""ASML Holding N.V."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EP;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WM;""Qualcomm Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VN;""MasterCard Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TX;""COVESTRO AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VF;""Lanxess AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06SR;""adidas AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W9;""Tesla Inc"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UZ;""Hella GmbH & Co KGaA"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L6;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07E3;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07ER;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VZ;""Nokia Corp."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XK;""Uniper SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T2;""Delivery Hero SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UP;""Fraport AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D5;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TP;""BMW AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EE;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UF;""ElringKlinger AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06MA;""Silber-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L4;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S2;""Amazon.com Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XU;""Westwing Group AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VB;""Klöckner & Co. AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XF;""TUI AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T8;""Deutsche Post AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UC;""Draegerwerk AG & CO. KGAA Vz."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WY;""SGL Carbon SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV0690;""Euro Stoxx 50 (Kursindex) EUR"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07DZ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06L5;""Gold-Future"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07EV;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06U8;""IVU TRAFFIC TECHNOLOGIES"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T4;""Deutsche Bank AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D8;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WD;""Pfeiffer Vacuum Technology AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06T7;""Deutsche Post AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06SY;""Airbus Group SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UY;""Heidelberger Druckmaschinen AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WQ;""RWE AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06V1;""Nordex AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06XG;""Twitter Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TD;""Barrick Gold Corporation"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W4;""Square Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06U4;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06W8;""Telefónica S.A."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UB;""Deutsche Wohnen SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07DS;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UE;""ELMOS SEMICONDUCTOR AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06TF;""BASF SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07E0;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07D4;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06VH;""Leoni AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06U9;""K+S AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WP;""Royal Dutch Shell plc"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06S8;""Autodesk Inc."";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06UM;""Fielmann AG"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV06WF;""Porsche Automobil Holding SE"";""Mini-Future Short"";""Endlos"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV055F;""Beiersdorf AG"";""Mini-Future Short"";""Endlos"";""21:58:03"";""DZ BANK"";""0","92 EUR"";""0","95 EUR""",
"DV058M;""Talanx AG"";""Mini-Future Short"";""Endlos"";""21:58:04"";""DZ BANK"";""2","39 EUR"";""2","45 EUR""",
"DV0578;""Shop Apotheke Europe N.V."";""Mini-Future Short"";""Endlos"";""21:58:31"";""DZ BANK"";""2","43 EUR"";""2","97 EUR""",
"DV0568;""JPMorgan Chase & Co."";""Mini-Future Short"";""Endlos"";""21:58:53"";""DZ BANK"";""9","32 EUR"";""9","33 EUR""",
"DV0580;""va-Q-tec AG"";""Mini-Future Short"";""Endlos"";""21:45:43"";""DZ BANK"";""0","34 EUR"";""0","43 EUR""",
"DV059A;""Westwing Group AG"";""Mini-Future Short"";""Endlos"";""21:54:23"";""DZ BANK"";""0","40 EUR"";""0","46 EUR""",
"DV058F;""Société Générale S.A."";""Mini-Future Short"";""Endlos"";""21:58:03"";""DZ BANK"";""0","17 EUR"";""0","20 EUR""",
"DV056P;""General Electric Co."";""Mini-Future Short"";""Endlos"";""21:59:07"";""DZ BANK"";""6","79 EUR"";""6","80 EUR""",
"DV05Z1;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""22:00:00"";""DZ BANK"";""7","98 EUR"";""8","01 EUR""",
