"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV03KR;""DAX (Performance)"";""Mini-Future Long"";""Endlos"";""21:59:54"";""DZ BANK"";""38","25 EUR"";""38","28 EUR""",
"DV03LL;""DAX (Performance)"";""Mini-Future Long"";""Endlos"";""21:59:54"";""DZ BANK"";""5","27 EUR"";""5","30 EUR""",
"DV03CX;""Volkswagen AG"";""Mini-Future Long"";""Endlos"";""21:59:51"";""DZ BANK"";""1","90 EUR"";""2","20 EUR""",
"DV03KU;""DAX (Performance)"";""Mini-Future Long"";""Endlos"";""21:59:55"";""DZ BANK"";""35","25 EUR"";""35","28 EUR""",
"DV02TZ;""Porsche Automobil Holding SE"";""Mini-Future Long"";""Endlos"";""21:59:51"";""DZ BANK"";""0","84 EUR"";""0","99 EUR""",
"DV02S8;""HeidelbergCement AG"";""Mini-Future Long"";""Endlos"";""21:59:48"";""DZ BANK"";""0","53 EUR"";""0","56 EUR""",
"DV02RW;""Booking Holdings Inc."";""Mini-Future Long"";""Endlos"";""21:59:52"";""DZ BANK"";""1","69 EUR"";""1","76 EUR""",
"DV02R2;""Qualcomm Inc."";""Mini-Future Long"";""Endlos"";""21:59:50"";""DZ BANK"";""2","13 EUR"";""2","14 EUR""",
"DV02RZ;""Newmont Mining Corporation"";""Mini-Future Long"";""Endlos"";""21:56:35"";""DZ BANK"";""2","47 EUR"";""2","48 EUR""",
"DV02SH;""Capgemini S.A."";""Mini-Future Long"";""Endlos"";""21:59:35"";""DZ BANK"";""0","55 EUR"";""0","67 EUR""",
"DV02RX;""Freeport-McMoRan Copper & Gold Inc."";""Mini-Future Long"";""Endlos"";""21:59:39"";""DZ BANK"";""3","09 EUR"";""3","10 EUR""",
"DV02RK;""Brent Crude Future Contract"";""Mini-Future Long"";""Endlos"";""21:59:58"";""DZ BANK"";""7","36 EUR"";""7","37 EUR""",
"DV02RY;""Netflix Inc."";""Mini-Future Long"";""Endlos"";""21:59:04"";""DZ BANK"";""0","56 EUR"";""0","57 EUR""",
"DV02R6;""adidas AG"";""Mini-Future Long"";""Endlos"";""21:59:49"";""DZ BANK"";""4","09 EUR"";""4","21 EUR""",
"DV02T2;""q.beyond AG"";""Mini-Future Long"";""Endlos"";""21:58:06"";""DZ BANK"";""0","14 EUR"";""0","26 EUR""",
"DV02RN;""Baumwolle Future"";""Mini-Future Long"";""Endlos"";""19:58:51"";""DZ BANK"";""0","70 EUR"";""0","71 EUR""",
"DV014D;""Brent Crude Future Contract"";""Mini-Future Long"";""Endlos"";""21:59:54"";""DZ BANK"";""6","55 EUR"";""6","56 EUR""",
"DV014M;""WTI Crude Oil Future (NYMEX)"";""Mini-Future Long"";""Endlos"";""21:59:46"";""DZ BANK"";""6","89 EUR"";""6","90 EUR""",
"DV018S;""Freeport-McMoRan Copper & Gold Inc."";""Mini-Future Long"";""Endlos"";""21:59:50"";""DZ BANK"";""4","58 EUR"";""4","59 EUR""",
"DV02BJ;""TUI AG"";""Mini-Future Long"";""Endlos"";""21:58:42"";""DZ BANK"";""1","12 EUR"";""1","18 EUR""",
"DV014N;""WTI Crude Oil Future (NYMEX)"";""Mini-Future Long"";""Endlos"";""22:00:00"";""DZ BANK"";""6","48 EUR"";""6","49 EUR""",
"DV02AV;""PVA TEPLA AG ORD NPV"";""Mini-Future Long"";""Endlos"";""21:37:10"";""DZ BANK"";""0","31 EUR"";""0","34 EUR""",
"DV047X;""Biogen Idec Inc."";""Mini-Future Short"";""Endlos"";""21:59:52"";""DZ BANK"";""1","88 EUR"";""1","90 EUR""",
"DV0480;""Gerresheimer AG"";""Mini-Future Short"";""Endlos"";""21:58:57"";""DZ BANK"";""1","17 EUR"";""1","26 EUR""",
"DV0444;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""19","39 EUR"";""19","48 EUR""",
"DV0479;""Dermapharm"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","99 EUR"";""1","08 EUR""",
"DV047W;""Bertrandt AG"";""Mini-Future Short"";""Endlos"";""21:58:04"";""DZ BANK"";""3","23 EUR"";""3","35 EUR""",
"DV044X;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""4","45 EUR"";""4","54 EUR""",
"DV048W;""Fresenius Medical Care AG & Co. KGaA"";""Mini-Future Short"";""Endlos"";""21:58:55"";""DZ BANK"";""0","38 EUR"";""0","40 EUR""",
"DV0442;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""18","74 EUR"";""18","83 EUR""",
"DV047U;""BB Biotech AG"";""Mini-Future Short"";""Endlos"";""19:58:00"";""DZ BANK"";""0","77 EUR"";""0","88 EUR""",
"DV048Q;""Evotec AG"";""Mini-Future Short"";""Endlos"";""21:59:27"";""DZ BANK"";""0","30 EUR"";""0","36 EUR""",
"DV045M;""Blei Future"";""Mini-Future Short"";""Endlos"";""19:51:54"";""DZ BANK"";""1","04 EUR"";""1","13 EUR""",
"DV048S;""Fielmann AG"";""Mini-Future Short"";""Endlos"";""21:59:51"";""DZ BANK"";""0","68 EUR"";""0","77 EUR""",
"DV049C;""Henkel AG & Co. KGaA Vz."";""Mini-Future Short"";""Endlos"";""21:58:47"";""DZ BANK"";""0","50 EUR"";""0","54 EUR""",
"DV049W;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""21:33:00"";""DZ BANK"";""1","26 EUR"";""1","32 EUR""",
"DV0448;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""20","71 EUR"";""20","80 EUR""",
"DV047P;""AUTO1 Group SE"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","59 EUR"";""0","71 EUR""",
"DV049E;""home24 Br"";""Mini-Future Short"";""Endlos"";""21:56:13"";""DZ BANK"";""0","31 EUR"";""0","37 EUR""",
"DV047L;""Airbus Group SE"";""Mini-Future Short"";""Endlos"";""21:58:00"";""DZ BANK"";""5","79 EUR"";""5","83 EUR""",
"DV05BD;""Square Inc."";""Mini-Future Short"";""Endlos"";""21:59:47"";""DZ BANK"";""4","07 EUR"";""4","10 EUR""",
"DV045A;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""21","36 EUR"";""21","45 EUR""",
"DV049S;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""21:33:00"";""DZ BANK"";""0","54 EUR"";""0","60 EUR""",
"DV046G;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""7","43 EUR"";""7","58 EUR""",
"DV048K;""ECKERT & ZIEGLER"";""Mini-Future Short"";""Endlos"";""21:58:48"";""DZ BANK"";""0","98 EUR"";""1","28 EUR""",
"DV046D;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""1","85 EUR"";""2","00 EUR""",
"DV05M2;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""9","24 EUR"";""9","27 EUR""",
"DV0492;""Kion Group AG"";""Mini-Future Short"";""Endlos"";""21:59:30"";""DZ BANK"";""0","75 EUR"";""0","87 EUR""",
"DV049T;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""21:33:00"";""DZ BANK"";""0","72 EUR"";""0","78 EUR""",
"DV049X;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""21:33:00"";""DZ BANK"";""2","09 EUR"";""2","15 EUR""",
"DV046K;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""8","42 EUR"";""8","57 EUR""",
"DV05AV;""SALESFORCE.COM"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""1","91 EUR"";""1","92 EUR""",
"DV05AC;""New Work SE"";""Mini-Future Short"";""Endlos"";""21:59:37"";""DZ BANK"";""3","16 EUR"";""3","82 EUR""",
"DV0441;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""18","41 EUR"";""18","50 EUR""",
"DV05A3;""Siemens Energy AG"";""Mini-Future Short"";""Endlos"";""21:58:05"";""DZ BANK"";""0","25 EUR"";""0","31 EUR""",
"DV048N;""Encavis AG"";""Mini-Future Short"";""Endlos"";""21:59:35"";""DZ BANK"";""3","26 EUR"";"" -- EUR""",,
"DV05A9;""SMA Solar Technology AG"";""Mini-Future Short"";""Endlos"";""21:58:10"";""DZ BANK"";""0","72 EUR"";""0","84 EUR""",
"DV05AN;""Prosus N.V."";""Mini-Future Short"";""Endlos"";""21:59:53"";""DZ BANK"";""1","20 EUR"";""1","26 EUR""",
"DV046Q;""Zink Future"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""1","42 EUR"";""1","48 EUR""",
"DV045G;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""23","33 EUR"";""23","42 EUR""",
"DV045U;""Nickel Future"";""Mini-Future Short"";""Endlos"";""19:58:37"";""DZ BANK"";""9","15 EUR"";""9","24 EUR""",
"DV046J;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""8","09 EUR"";""8","24 EUR""",
"DV049V;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""21:33:00"";""DZ BANK"";""0","98 EUR"";""1","04 EUR""",
"DV0447;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""20","38 EUR"";""20","47 EUR""",
"DV045H;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""23","66 EUR"";""23","75 EUR""",
"DV045C;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""22","02 EUR"";""22","11 EUR""",
"DV045E;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""22","68 EUR"";""22","77 EUR""",
"DV046F;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""7","10 EUR"";""7","25 EUR""",
"DV049F;""home24 Br"";""Mini-Future Short"";""Endlos"";""21:59:27"";""DZ BANK"";""0","56 EUR"";""0","62 EUR""",
"DV0449;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""21","04 EUR"";""21","13 EUR""",
"DV045D;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""22","35 EUR"";""22","44 EUR""",
"DV05AM;""Pfizer Inc."";""Mini-Future Short"";""Endlos"";""21:45:43"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV05AM;""Pfizer Inc."";""Mini-Future Short"";""Endlos"";""21:45:43"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV0446;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""20","05 EUR"";""20","14 EUR""",
"DV045D;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""22","35 EUR"";""22","44 EUR""",
"DV05M1;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""8","24 EUR"";""8","27 EUR""",
"DV0483;""Grenke AG"";""Mini-Future Short"";""Endlos"";""21:58:05"";""DZ BANK"";""0","81 EUR"";""0","99 EUR""",
"DV045K;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""24","32 EUR"";""24","41 EUR""",
"DV045T;""Nickel Future"";""Mini-Future Short"";""Endlos"";""19:58:37"";""DZ BANK"";""8","82 EUR"";""8","91 EUR""",
"DV0440;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""18","08 EUR"";""18","17 EUR""",
"DV05AW;""SAP SE"";""Mini-Future Short"";""Endlos"";""21:58:52"";""DZ BANK"";""0","87 EUR"";""0","90 EUR""",
"DV046H;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""7","76 EUR"";""7","91 EUR""",
"DV0422;""Silber-Future"";""Mini-Future Short"";""Endlos"";""21:59:59"";""DZ BANK"";""1","62 EUR"";""1","63 EUR""",
"DV0443;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""19","07 EUR"";""19","16 EUR""",
"DV042Z;""Gold-Future"";""Mini-Future Short"";""Endlos"";""22:00:00"";""DZ BANK"";""6","26 EUR"";""6","28 EUR""",
"DV048Z;""GEA Group AG"";""Mini-Future Short"";""Endlos"";""21:57:23"";""DZ BANK"";""0","30 EUR"";""0","36 EUR""",
"DV0473;""Compugroup Medical SE und Co. KGaA"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","64 EUR"";""0","82 EUR""",
"DV05AK;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""17:29:56"";""DZ BANK"";""2","68 EUR"";""2","88 EUR""",
"DV049Z;""Johnson & Johnson"";""Mini-Future Short"";""Endlos"";""21:59:49"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DV048V;""Fraport AG"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""2","72 EUR"";""2","93 EUR""",
"DV05AF;""Nordex AG"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""4","96 EUR"";""5","47 EUR""",
"DV045B;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""21","69 EUR"";""21","78 EUR""",
"DV045F;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""23","01 EUR"";""23","10 EUR""",
"DV0445;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""19","72 EUR"";""19","81 EUR""",
"DV044Z;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""17","75 EUR"";""17","84 EUR""",
"DV05BG;""TAKE-TWO INTERACTIVE"";""Mini-Future Short"";""Endlos"";""21:59:52"";""DZ BANK"";""1","30 EUR"";""1","31 EUR""",
"DV05BS;""Vonovia SE"";""Mini-Future Short"";""Endlos"";""21:58:48"";""DZ BANK"";""0","38 EUR"";""0","41 EUR""",
"DV0489;""Heidelberger Druckmaschinen AG"";""Mini-Future Short"";""Endlos"";""21:58:03"";""DZ BANK"";""0","25 EUR"";""0","40 EUR""",
"DV05A5;""Singulus Technologies AG"";""Mini-Future Short"";""Endlos"";""21:58:16"";""DZ BANK"";""0","71 EUR"";""1","31 EUR""",
"DV045J;""Kupfer"";""Mini-Future Short"";""Endlos"";""19:59:00"";""DZ BANK"";""23","99 EUR"";""24","08 EUR""",
"DV048Y;""Fresenius SE & Co. KGaA"";""Mini-Future Short"";""Endlos"";""21:58:02"";""DZ BANK"";""0","27 EUR"";""0","29 EUR""",
"DV05BC;""Square Inc."";""Mini-Future Short"";""Endlos"";""21:59:47"";""DZ BANK"";""3","01 EUR"";""3","04 EUR""",
"DV048A;""Deutsche Boerse AG"";""Mini-Future Short"";""Endlos"";""21:59:24"";""DZ BANK"";""0","88 EUR"";""0","94 EUR""",
"DV046E;""Zinn Future"";""Mini-Future Short"";""Endlos"";""19:57:59"";""DZ BANK"";""6","77 EUR"";""6","92 EUR""",
"DV05AL;""PAION"";""Mini-Future Short"";""Endlos"";""21:28:04"";""DZ BANK"";""0","35 EUR"";""0","54 EUR""",
"DV0482;""Goldman Sachs Group Inc."";""Mini-Future Short"";""Endlos"";""21:59:41"";""DZ BANK"";""16","97 EUR"";""16","98 EUR""",
"DV048R;""Facebook Inc."";""Mini-Future Short"";""Endlos"";""21:59:53"";""DZ BANK"";""2","52 EUR"";""2","53 EUR""",
"DV049U;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""21:33:00"";""DZ BANK"";""0","80 EUR"";""0","86 EUR""",
"DV0491;""Jungheinrich AG"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","33 EUR"";""0","39 EUR""",
"DV04D7;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""33","73 EUR"";""33","73 EUR""",
"DV04FD;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""5","18 EUR"";""5","21 EUR""",
"DV04M8;""Encavis AG"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""7","32 EUR"";"" -- EUR""",,
"DV04PW;""Salzgitter AG"";""Mini-Future Short"";""Endlos"";""21:58:02"";""DZ BANK"";""1","75 EUR"";""1","78 EUR""",
"DV04QT;""Westwing Group AG"";""Mini-Future Short"";""Endlos"";""21:58:05"";""DZ BANK"";""0","68 EUR"";""0","74 EUR""",
"DV04PV;""Salzgitter AG"";""Mini-Future Short"";""Endlos"";""21:58:53"";""DZ BANK"";""0","55 EUR"";""0","58 EUR""",
"DV04LZ;""Aurubis AG"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""5","12 EUR"";""5","30 EUR""",
"DV04MT;""DT.BETEILIG.AG   NA O.N."";""Mini-Future Short"";""Endlos"";""21:56:56"";""DZ BANK"";""1","62 EUR"";""1","71 EUR""",
"DV04FH;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","58 EUR"";""5","61 EUR""",
"DV04PB;""Nordex AG"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""4","05 EUR"";""4","56 EUR""",
"DV04FQ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""6","18 EUR"";""6","21 EUR""",
"DV04L8;""Beiersdorf AG"";""Mini-Future Short"";""Endlos"";""21:36:01"";""DZ BANK"";""1","23 EUR"";""1","26 EUR""",
"DV04NR;""JPMorgan Chase & Co."";""Mini-Future Short"";""Endlos"";""21:59:42"";""DZ BANK"";""2","45 EUR"";""2","46 EUR""",
"DV04D4;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""21:59:58"";""DZ BANK"";""32","51 EUR"";""32","51 EUR""",
"DV04L6;""Bechtle AG"";""Mini-Future Short"";""Endlos"";""21:59:51"";""DZ BANK"";""1","34 EUR"";""1","61 EUR""",
"DV04FE;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","28 EUR"";""5","31 EUR""",
"DV04FJ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""6","88 EUR"";""6","91 EUR""",
"DV04QN;""Vestas Wind Systems A/S"";""Mini-Future Short"";""Endlos"";""21:49:20"";""DZ BANK"";""3","03 EUR"";"" -- EUR""",,
"DV04L5;""BB Biotech AG"";""Mini-Future Short"";""Endlos"";""19:58:00"";""DZ BANK"";""1","20 EUR"";""1","30 EUR""",
"DV04M0;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""21:58:55"";""DZ BANK"";""6","50 EUR"";""6","56 EUR""",
"DV04PH;""PVA TEPLA AG ORD NPV"";""Mini-Future Short"";""Endlos"";""21:37:10"";""DZ BANK"";""0","40 EUR"";""0","43 EUR""",
"DV04MC;""BNP Paribas S.A."";""Mini-Future Short"";""Endlos"";""21:58:01"";""DZ BANK"";""2","84 EUR"";""2","88 EUR""",
"DV04M3;""Deutsche Post AG"";""Mini-Future Short"";""Endlos"";""21:58:48"";""DZ BANK"";""0","40 EUR"";""0","43 EUR""",
"DV04NK;""Henkel AG & Co. KGaA Vz."";""Mini-Future Short"";""Endlos"";""21:59:05"";""DZ BANK"";""0","59 EUR"";""0","63 EUR""",
"DV04MF;""Caterpillar Inc."";""Mini-Future Short"";""Endlos"";""21:59:41"";""DZ BANK"";""3","56 EUR"";""3","57 EUR""",
"DV04M3;""Deutsche Post AG"";""Mini-Future Short"";""Endlos"";""21:58:48"";""DZ BANK"";""0","40 EUR"";""0","43 EUR""",
"DV04D5;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""21:59:58"";""DZ BANK"";""32","92 EUR"";""32","92 EUR""",
"DV04M6;""Électricité de France S.A. (EdF)"";""Mini-Future Short"";""Endlos"";""21:52:44"";""DZ BANK"";""1","24 EUR"";"" -- EUR""",,
"DV04LS;""Adyen"";""Mini-Future Short"";""Endlos"";""21:58:01"";""DZ BANK"";""3","70 EUR"";""4","00 EUR""",
"DV04PK;""Rational AG"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""10","27 EUR"";""12","19 EUR""",
"DV04FS;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""8","48 EUR"";""8","51 EUR""",
"DV04PF;""PAYPAL HOLDINGS INC."";""Mini-Future Short"";""Endlos"";""21:59:37"";""DZ BANK"";""3","09 EUR"";""3","10 EUR""",
"DV04QM;""VERBIO"";""Mini-Future Short"";""Endlos"";""21:58:56"";""DZ BANK"";""0","53 EUR"";""0","56 EUR""",
"DV04PD;""NVIDIA Corp."";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""0","72 EUR"";""0","73 EUR""",
"DV04P5;""Square Inc."";""Mini-Future Short"";""Endlos"";""21:59:47"";""DZ BANK"";""4","90 EUR"";""4","93 EUR""",
"DV04QU;""Zalando SE"";""Mini-Future Short"";""Endlos"";""21:59:27"";""DZ BANK"";""1","15 EUR"";""1","33 EUR""",
"DV04NA;""Eni S.p.A."";""Mini-Future Short"";""Endlos"";""21:59:34"";""DZ BANK"";""5","33 EUR"";""5","49 EUR""",
"DV04QR;""Volkswagen AG Vz."";""Mini-Future Short"";""Endlos"";""21:59:34"";""DZ BANK"";""10","44 EUR"";""10","50 EUR""",
"DV04NL;""home24 Br"";""Mini-Future Short"";""Endlos"";""21:56:11"";""DZ BANK"";""0","36 EUR"";""0","42 EUR""",
"DV04N3;""Metro AG"";""Mini-Future Short"";""Endlos"";""21:58:22"";""DZ BANK"";""2","19 EUR"";""2","40 EUR""",
"DV04P4;""SLM Solutions Group AG"";""Mini-Future Short"";""Endlos"";""21:59:37"";""DZ BANK"";""2","91 EUR"";""3","39 EUR""",
"DV04FP;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:54"";""DZ BANK"";""6","08 EUR"";""6","11 EUR""",
"DV04FG;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","48 EUR"";""5","51 EUR""",
"DV04PP;""Royal Dutch Shell plc"";""Mini-Future Short"";""Endlos"";""21:59:41"";""DZ BANK"";""0","95 EUR"";""0","98 EUR""",
"DV04QW;""ZOOPLUS AG"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""3","69 EUR"";""4","14 EUR""",
"DV04NX;""LPKF Laser & Electronics AG"";""Mini-Future Short"";""Endlos"";""21:58:04"";""DZ BANK"";""0","60 EUR"";""0","66 EUR""",
"DV04PC;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""17:30:08"";""DZ BANK"";""6","12 EUR"";""6","27 EUR""",
"DV04N9;""NIKE Inc."";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""0","99 EUR"";""1","00 EUR""",
"DV04FK;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","68 EUR"";""5","71 EUR""",
"DV04NQ;""Jenoptik AG"";""Mini-Future Short"";""Endlos"";""21:56:12"";""DZ BANK"";""0","26 EUR"";""0","32 EUR""",
"DV04PR;""RWE AG"";""Mini-Future Short"";""Endlos"";""21:59:23"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV04QC;""Tesla Inc"";""Mini-Future Short"";""Endlos"";""21:59:27"";""DZ BANK"";""0","89 EUR"";""0","90 EUR""",
"DV04P1;""Shop Apotheke Europe N.V."";""Mini-Future Short"";""Endlos"";""21:59:26"";""DZ BANK"";""3","50 EUR"";""4","04 EUR""",
"DV04NJ;""HelloFresh SE"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","94 EUR"";""1","15 EUR""",
"DV04N4;""Microsoft Corporation"";""Mini-Future Short"";""Endlos"";""21:59:48"";""DZ BANK"";""1","99 EUR"";""2","00 EUR""",
"DV04NM;""home24 Br"";""Mini-Future Short"";""Endlos"";""21:56:11"";""DZ BANK"";""0","46 EUR"";""0","52 EUR""",
"DV04N0;""Manz Automation AG"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","76 EUR"";""1","06 EUR""",
"DV04QE;""Total SE"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""2","15 EUR"";""2","20 EUR""",
"DV04FT;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""7","38 EUR"";""7","41 EUR""",
"DV04FM;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","88 EUR"";""5","91 EUR""",
"DV04NE;""General Electric Co."";""Mini-Future Short"";""Endlos"";""21:59:24"";""DZ BANK"";""5","72 EUR"";""5","73 EUR""",
"DV04NY;""LVMH Moët Hennessy Louis Vuitton S.E."";""Mini-Future Short"";""Endlos"";""21:59:52"";""DZ BANK"";""32","77 EUR"";""33","07 EUR""",
"DV04PS;""RWE AG"";""Mini-Future Short"";""Endlos"";""21:58:02"";""DZ BANK"";""0","30 EUR"";""0","31 EUR""",
"DV04M1;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""21:58:47"";""DZ BANK"";""7","13 EUR"";""7","19 EUR""",
"DV04ME;""Carl Zeiss Meditec AG"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""1","28 EUR"";""1","61 EUR""",
"DV04MZ;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""21:59:50"";""DZ BANK"";""5","87 EUR"";""5","93 EUR""",
"DV04MR;""Delivery Hero SE"";""Mini-Future Short"";""Endlos"";""21:58:02"";""DZ BANK"";""1","50 EUR"";""1","78 EUR""",
"DV04PJ;""Qualcomm Inc."";""Mini-Future Short"";""Endlos"";""21:59:46"";""DZ BANK"";""1","33 EUR"";""1","34 EUR""",
"DV04LU;""AEGON N.V."";""Mini-Future Short"";""Endlos"";""21:40:30"";""DZ BANK"";""2","49 EUR"";""2","53 EUR""",
"DV04FL;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","78 EUR"";""5","81 EUR""",
"DV04FN;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","98 EUR"";""6","01 EUR""",
"DV04LR;""Advanced Micro Devices Inc."";""Mini-Future Short"";""Endlos"";""21:59:41"";""DZ BANK"";""0","82 EUR"";""0","83 EUR""",
"DV04FF;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""21:59:55"";""DZ BANK"";""5","38 EUR"";""5","41 EUR""",
"DV04EE;""WTI Crude Oil Future (NYMEX)"";""Mini-Future Short"";""Endlos"";""22:00:00"";""DZ BANK"";""32","16 EUR"";""32","16 EUR""",
"DV04QL;""Varta AG"";""Mini-Future Short"";""Endlos"";""21:58:29"";""DZ BANK"";""2","77 EUR"";""2","95 EUR""",
"DV04N2;""Medigene AG"";""Mini-Future Short"";""Endlos"";""21:58:06"";""DZ BANK"";""0","47 EUR"";""0","77 EUR""",
"DV04P7;""Stratec SE"";""Mini-Future Short"";""Endlos"";""21:58:52"";""DZ BANK"";""2","09 EUR"";""2","33 EUR""",
"DV04M7;""Electronic Arts Inc."";""Mini-Future Short"";""Endlos"";""21:58:32"";""DZ BANK"";""1","57 EUR"";""1","58 EUR""",
