"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV08CJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:47"";""DZ BANK"";""42","130001 EUR"";""42","139999 EUR"""
"DV08FL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:49"";""DZ BANK"";""38","709999 EUR"";""38","720001 EUR"""
"DV08DA;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:27:02"";""DZ BANK"";""45","669998 EUR"";""45","68 EUR"""
"DV08EU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""39","82 EUR"";""39","830002 EUR"""
"DV08E3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:16"";""DZ BANK"";""33","849998 EUR"";""33","860001 EUR"""
"DV08G6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:31:48"";""DZ BANK"";""36","98 EUR"";""36","990002 EUR"""
"DV08BF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:12:51"";""DZ BANK"";""40","259998 EUR"";""40","27 EUR"""
"DV08GH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:18:37"";""DZ BANK"";""39","91 EUR"";""39","919998 EUR"""
"DV08E0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:16"";""DZ BANK"";""47","09 EUR"";""47","099998 EUR"""
"DV08B9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:48"";""DZ BANK"";""41","419998 EUR"";""41","43 EUR"""
"DV08G5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:26:50"";""DZ BANK"";""37","34 EUR"";""37","349998 EUR"""
"DV079X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:21"";""DZ BANK"";""44","040001 EUR"";""44","049999 EUR"""
"DV08BW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:17:14"";""DZ BANK"";""40","82 EUR"";""40","830002 EUR"""
"DV08GL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:12:49"";""DZ BANK"";""39","110001 EUR"";""39","119999 EUR"""
"DV08GF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:15"";""DZ BANK"";""49","610001 EUR"";""49","619999 EUR"""
"DV08G8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:26:51"";""DZ BANK"";""36","049999 EUR"";""36","060001 EUR"""
"DV08F5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:46"";""DZ BANK"";""39","18 EUR"";""39","189999 EUR"""
"DV08EX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""42","73 EUR"";""42","740002 EUR"""
"DV08BE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:21:28"";""DZ BANK"";""39","349998 EUR"";""39","360001 EUR"""
"DV08E8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:20"";""DZ BANK"";""41","02 EUR"";""41","029999 EUR"""
"DV079M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:30:47"";""DZ BANK"";""35","450001 EUR"";""35","459999 EUR"""
"DV08G7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.09.2022"";""14:34:53"";""DZ BANK"";""35","439999 EUR"";""35","450001 EUR"""
"DV08GP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:30:47"";""DZ BANK"";""38","169998 EUR"";""38","18 EUR"""
"DV08ER;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:49"";""DZ BANK"";""37","639999 EUR"";""37","650002 EUR"""
"DV08AM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:14"";""DZ BANK"";""49","740002 EUR"";""49","75 EUR"""
"DV08DK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:27:00"";""DZ BANK"";""42","200001 EUR"";""42","209999 EUR"""
"DV079U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:27:02"";""DZ BANK"";""40","93 EUR"";""40","939999 EUR"""
"DV08E1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:24:03"";""DZ BANK"";""47","830002 EUR"";""47","84 EUR"""
"DV079V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:20"";""DZ BANK"";""41","709999 EUR"";""41","720001 EUR"""
"DV08EJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:15"";""DZ BANK"";""44","509998 EUR"";""44","52 EUR"""
"DV0787;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""20.08.2021"";""14:26:50"";""DZ BANK"";""42","900002 EUR"";""42","91 EUR"""
"DV08CX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:31:46"";""DZ BANK"";""39","290001 EUR"";""39","299999 EUR"""
"DV08AD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:21"";""DZ BANK"";""40","700001 EUR"";""40","709999 EUR"""
"DV08CN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:15:02"";""DZ BANK"";""40","27 EUR"";""40","279999 EUR"""
"DV08D4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:19"";""DZ BANK"";""40","990002 EUR"";""41","00 EUR"""
"DV08AF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""14:25:21"";""DZ BANK"";""42","209999 EUR"";""42","220001 EUR"""
"DV08DB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:58"";""DZ BANK"";""47","310001 EUR"";""47","32 EUR"""
"DV08CR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:51"";""DZ BANK"";""42","799999 EUR"";""42","810001 EUR"""
"DV08GT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.06.2022"";""14:26:50"";""DZ BANK"";""35","240002 EUR"";""35","25 EUR"""
"DV08BM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:18:36"";""DZ BANK"";""34","669998 EUR"";""34","68 EUR"""
"DV08GC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:25:16"";""DZ BANK"";""46","349998 EUR"";""46","360001 EUR"""
"DV08F3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:52"";""DZ BANK"";""37","860001 EUR"";""37","869999 EUR"""
"DV08E9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""18.03.2022"";""14:26:59"";""DZ BANK"";""42","43 EUR"";""42","439999 EUR"""
"DV06JR;""Sanofi S.A."";""Bonus Cap"";""18.03.2022"";""14:22:50"";""DZ BANK"";""82","519997 EUR"";""82","529999 EUR"""
"DV06HR;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""14:32:53"";""DZ BANK"";""18","07 EUR"";""18","08 EUR"""
"DV06E1;""Beiersdorf AG"";""Bonus Cap"";""17.12.2021"";""14:38:28"";""DZ BANK"";""91","720001 EUR"";""91","730003 EUR"""
"DV06KN;""Zalando SE"";""Bonus Cap"";""18.03.2022"";""14:36:14"";""DZ BANK"";""86","709999 EUR"";""86","720001 EUR"""
"DV06G3;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.06.2022"";""14:19:03"";""DZ BANK"";""90","160004 EUR"";""90","169998 EUR"""
"DV06JM;""Repsol S.A."";""Bonus Cap"";""17.06.2022"";""14:37:06"";""DZ BANK"";""10","21 EUR"";""10","23 EUR"""
"DV06EH;""Air Liquide S.A."";""Bonus Cap"";""17.09.2021"";""14:39:00"";""DZ BANK"";""134","619995 EUR"";""134","630005 EUR"""
"DV06GY;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.12.2021"";""14:32:07"";""DZ BANK"";""75","830002 EUR"";""75","839996 EUR"""
"DV06GB;""Électricité de France S.A. (EdF)"";""Bonus Cap"";""18.06.2021"";""14:04:31"";""DZ BANK"";""8","55 EUR"";""8","57 EUR"""
"DV06E5;""Beiersdorf AG"";""Bonus Cap"";""17.06.2022"";""14:38:00"";""DZ BANK"";""88","120003 EUR"";""88","129997 EUR"""
"DV06GU;""Eni S.p.A."";""Bonus Cap"";""17.06.2022"";""14:37:06"";""DZ BANK"";""8","47 EUR"";""8","49 EUR"""
"DV06G7;""Hugo Boss AG"";""Bonus Cap"";""17.12.2021"";""14:38:23"";""DZ BANK"";""33","599998 EUR"";""33","610001 EUR"""
"DV06JV;""Société Générale S.A."";""Bonus Cap"";""18.06.2021"";""14:24:42"";""DZ BANK"";""18","860001 EUR"";""18","870001 EUR"""
"DV06EL;""Air Liquide S.A."";""Bonus Cap"";""17.06.2022"";""14:39:00"";""DZ BANK"";""140","080002 EUR"";""140","130005 EUR"""
"DV06H2;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.03.2022"";""14:29:47"";""DZ BANK"";""15","24 EUR"";""15","25 EUR"""
"DV06EG;""AEGON N.V."";""Bonus Cap"";""17.06.2022"";""14:26:38"";""DZ BANK"";""4","09 EUR"";""4","10 EUR"""
"DV06HG;""ING Groep N.V."";""Bonus Cap"";""18.03.2022"";""14:32:17"";""DZ BANK"";""10","27 EUR"";""10","28 EUR"""
"DV06GE;""Électricité de France S.A. (EdF)"";""Bonus Cap"";""17.06.2022"";""14:10:49"";""DZ BANK"";""8","50 EUR"";""8","52 EUR"""
"DV06JK;""Repsol S.A."";""Bonus Cap"";""18.03.2022"";""14:37:06"";""DZ BANK"";""10","40 EUR"";""10","41 EUR"""
"DV06G0;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""18.03.2022"";""14:27:13"";""DZ BANK"";""82","230003 EUR"";""82","239998 EUR"""
"DV06GG;""Eni S.p.A."";""Bonus Cap"";""18.06.2021"";""14:17:42"";""DZ BANK"";""9","43 EUR"";""9","45 EUR"""
"DV06H6;""Repsol S.A."";""Bonus Cap"";""18.06.2021"";""13:38:16"";""DZ BANK"";""11","74 EUR"";""11","76 EUR"""
"DV06J6;""Unicredito Italiano S.p.A."";""Bonus Cap"";""18.06.2021"";""14:33:10"";""DZ BANK"";""7","69 EUR"";""7","71 EUR"""
"DV06HY;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.03.2022"";""14:34:09"";""DZ BANK"";""17","43 EUR"";""17","440001 EUR"""
"DV06ES;""Banco Santander S.A."";""Bonus Cap"";""17.09.2021"";""14:16:00"";""DZ BANK"";""2","65 EUR"";""2","66 EUR"""
"DV06GL;""Eni S.p.A."";""Bonus Cap"";""17.12.2021"";""14:20:56"";""DZ BANK"";""11","05 EUR"";""11","06 EUR"""
"DV06J4;""Symrise AG"";""Bonus Cap"";""17.06.2022"";""14:37:42"";""DZ BANK"";""110","610001 EUR"";""110","620003 EUR"""
"DV06EZ;""Beiersdorf AG"";""Bonus Cap"";""17.09.2021"";""14:38:28"";""DZ BANK"";""94","260002 EUR"";""94","269997 EUR"""
"DV06ED;""AEGON N.V."";""Bonus Cap"";""17.12.2021"";""13:01:01"";""DZ BANK"";""4","64 EUR"";""4","65 EUR"""
"DV06HV;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.12.2021"";""14:36:25"";""DZ BANK"";""16","93 EUR"";""16","940001 EUR"""
"DV06H7;""Repsol S.A."";""Bonus Cap"";""18.06.2021"";""13:47:21"";""DZ BANK"";""11","49 EUR"";""11","51 EUR"""
"DV06GV;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""18.06.2021"";""14:36:29"";""DZ BANK"";""78","260002 EUR"";""78","269997 EUR"""
"DV06G1;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""18.03.2022"";""14:29:04"";""DZ BANK"";""74","639999 EUR"";""74","650002 EUR"""
"DV06JP;""Sanofi S.A."";""Bonus Cap"";""17.09.2021"";""14:26:10"";""DZ BANK"";""77","239998 EUR"";""77","25 EUR"""
"DV06JL;""Repsol S.A."";""Bonus Cap"";""17.06.2022"";""14:15:52"";""DZ BANK"";""10","67 EUR"";""10","69 EUR"""
"DV06HM;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""14:33:16"";""DZ BANK"";""16","959999 EUR"";""16","969999 EUR"""
"DV06G8;""Hugo Boss AG"";""Bonus Cap"";""17.12.2021"";""14:36:36"";""DZ BANK"";""36","439999 EUR"";""36","459999 EUR"""
"DV06F3;""Delivery Hero SE"";""Bonus Cap"";""17.06.2022"";""14:32:06"";""DZ BANK"";""94","080002 EUR"";""94","099998 EUR"""
"DV06KT;""Zalando SE"";""Bonus Cap"";""17.06.2022"";""14:35:01"";""DZ BANK"";""73","769997 EUR"";""73","779999 EUR"""
"DV06FD;""BNP Paribas S.A."";""Bonus Cap"";""17.12.2021"";""14:27:34"";""DZ BANK"";""44","82 EUR"";""44","830002 EUR"""
"DV06FC;""BNP Paribas S.A."";""Bonus Cap"";""17.09.2021"";""14:38:22"";""DZ BANK"";""52","650002 EUR"";""52","66 EUR"""
"DV06JW;""Société Générale S.A."";""Bonus Cap"";""18.06.2021"";""14:25:30"";""DZ BANK"";""18","639999 EUR"";""18","65 EUR"""
"DV06FG;""BNP Paribas S.A."";""Bonus Cap"";""18.03.2022"";""14:23:34"";""DZ BANK"";""51","700001 EUR"";""51","709999 EUR"""
"DV06HK;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""14:19:54"";""DZ BANK"";""19","40 EUR"";""19","41 EUR"""
"DV06HF;""ING Groep N.V."";""Bonus Cap"";""17.12.2021"";""14:19:20"";""DZ BANK"";""9","95 EUR"";""9","96 EUR"""
"DV06F0;""Delivery Hero SE"";""Bonus Cap"";""18.03.2022"";""14:32:06"";""DZ BANK"";""101","25 EUR"";""101","269997 EUR"""
"DV06KF;""Zalando SE"";""Bonus Cap"";""18.06.2021"";""14:37:00"";""DZ BANK"";""96","339996 EUR"";""96","349998 EUR"""
"DV06GQ;""Eni S.p.A."";""Bonus Cap"";""18.03.2022"";""14:34:43"";""DZ BANK"";""10","79 EUR"";""10","80 EUR"""
"DV06KP;""Zalando SE"";""Bonus Cap"";""17.06.2022"";""14:36:14"";""DZ BANK"";""77","629997 EUR"";""77","639999 EUR"""
"DV06H1;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.03.2022"";""14:20:15"";""DZ BANK"";""15","42 EUR"";""15","43 EUR"""
"DV06HA;""Hugo Boss AG"";""Bonus Cap"";""17.06.2022"";""14:36:36"";""DZ BANK"";""36","040001 EUR"";""36","060001 EUR"""
"DV06FH;""BNP Paribas S.A."";""Bonus Cap"";""18.03.2022"";""14:27:26"";""DZ BANK"";""44","049999 EUR"";""44","060001 EUR"""
"DV06KA;""Vivendi S.A."";""Bonus Cap"";""17.12.2021"";""14:33:13"";""DZ BANK"";""32","529999 EUR"";""32","540001 EUR"""
"DV06JT;""Sanofi S.A."";""Bonus Cap"";""16.09.2022"";""14:37:40"";""DZ BANK"";""72","540001 EUR"";""72","559998 EUR"""
"DV06FJ;""BNP Paribas S.A."";""Bonus Cap"";""18.03.2022"";""14:18:29"";""DZ BANK"";""49","540001 EUR"";""49","549999 EUR"""
"DV06FF;""BNP Paribas S.A."";""Bonus Cap"";""17.12.2021"";""14:35:13"";""DZ BANK"";""56","310001 EUR"";""56","330002 EUR"""
"DV06F6;""Deutsche Wohnen SE"";""Bonus Cap"";""17.06.2022"";""14:28:55"";""DZ BANK"";""40","860001 EUR"";""40","869999 EUR"""
"DV06KJ;""Zalando SE"";""Bonus Cap"";""17.09.2021"";""14:35:02"";""DZ BANK"";""92","449997 EUR"";""92","459999 EUR"""
"DV06JS;""Sanofi S.A."";""Bonus Cap"";""17.06.2022"";""14:22:50"";""DZ BANK"";""73","190002 EUR"";""73","209999 EUR"""
"DV06EV;""Banco Santander S.A."";""Bonus Cap"";""18.03.2022"";""14:18:51"";""DZ BANK"";""3","26 EUR"";""3","27 EUR"""
"DV06J5;""Symrise AG"";""Bonus Cap"";""17.06.2022"";""14:20:44"";""DZ BANK"";""90","919998 EUR"";""90","93 EUR"""
"DV06KL;""Zalando SE"";""Bonus Cap"";""17.12.2021"";""14:35:00"";""DZ BANK"";""81","309998 EUR"";""81","32 EUR"""
"DV06HB;""ING Groep N.V."";""Bonus Cap"";""18.06.2021"";""14:12:14"";""DZ BANK"";""9","51 EUR"";""9","53 EUR"""
"DV06FE;""BNP Paribas S.A."";""Bonus Cap"";""17.12.2021"";""14:18:29"";""DZ BANK"";""50","73 EUR"";""50","740002 EUR"""
"DV06EU;""Banco Santander S.A."";""Bonus Cap"";""17.12.2021"";""14:26:17"";""DZ BANK"";""2","79 EUR"";""2","80 EUR"""
"DV06E8;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""14:28:24"";""DZ BANK"";""47","450001 EUR"";""47","459999 EUR"""
"DV06HN;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""14:15:39"";""DZ BANK"";""18","59 EUR"";""18","60 EUR"""
"DV06F7;""Deutsche Wohnen SE"";""Bonus Cap"";""17.06.2022"";""14:32:13"";""DZ BANK"";""44","639999 EUR"";""44","650002 EUR"""
"DV06FL;""BNP Paribas S.A."";""Bonus Cap"";""17.06.2022"";""14:38:21"";""DZ BANK"";""47","810001 EUR"";""47","82 EUR"""
"DV06J3;""Symrise AG"";""Bonus Cap"";""18.03.2022"";""14:34:43"";""DZ BANK"";""92","389999 EUR"";""92","400002 EUR"""
"DV06HJ;""ING Groep N.V."";""Bonus Cap"";""17.06.2022"";""14:35:05"";""DZ BANK"";""9","94 EUR"";""9","96 EUR"""
"DV06HT;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""14:32:53"";""DZ BANK"";""17","629999 EUR"";""17","639999 EUR"""
"DV06E3;""Beiersdorf AG"";""Bonus Cap"";""18.03.2022"";""14:38:27"";""DZ BANK"";""89","800003 EUR"";""89","809998 EUR"""
"DV06F9;""Deutsche Wohnen SE"";""Bonus Cap"";""16.09.2022"";""14:28:20"";""DZ BANK"";""36","029999 EUR"";""36","040001 EUR"""
"DV06F2;""Delivery Hero SE"";""Bonus Cap"";""17.06.2022"";""14:32:06"";""DZ BANK"";""108","50 EUR"";""108","519997 EUR"""
"DV06GH;""Eni S.p.A."";""Bonus Cap"";""18.06.2021"";""14:31:42"";""DZ BANK"";""10","87 EUR"";""10","90 EUR"""
"DV06E0;""Beiersdorf AG"";""Bonus Cap"";""17.12.2021"";""14:25:56"";""DZ BANK"";""84","150002 EUR"";""84","160004 EUR"""
"DV06HU;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""14:24:50"";""DZ BANK"";""16","01 EUR"";""16","02 EUR"""
"DV06GP;""Eni S.p.A."";""Bonus Cap"";""17.12.2021"";""14:37:03"";""DZ BANK"";""9","71 EUR"";""9","73 EUR"""
"DV06E4;""Beiersdorf AG"";""Bonus Cap"";""17.06.2022"";""14:25:55"";""DZ BANK"";""81","550003 EUR"";""81","559998 EUR"""
"DV06HD;""ING Groep N.V."";""Bonus Cap"";""17.12.2021"";""14:20:05"";""DZ BANK"";""10","64 EUR"";""10","65 EUR"""
"DV06HE;""ING Groep N.V."";""Bonus Cap"";""17.12.2021"";""14:35:48"";""DZ BANK"";""8","71 EUR"";""8","72 EUR"""
"DV06FU;""Delivery Hero SE"";""Bonus Cap"";""17.09.2021"";""14:32:06"";""DZ BANK"";""106","330002 EUR"";""106","349998 EUR"""
"DV06G2;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.06.2022"";""14:23:01"";""DZ BANK"";""82","639999 EUR"";""82","650002 EUR"""
"DV06FK;""BNP Paribas S.A."";""Bonus Cap"";""17.06.2022"";""14:23:33"";""DZ BANK"";""56","310001 EUR"";""56","32 EUR"""
"DV06FR;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""14:32:06"";""DZ BANK"";""92","620003 EUR"";""92","639999 EUR"""
"DV06FS;""Delivery Hero SE"";""Bonus Cap"";""17.09.2021"";""14:34:20"";""DZ BANK"";""91","889999 EUR"";""91","910004 EUR"""
"DV06J0;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""14:29:57"";""DZ BANK"";""18","07 EUR"";""18","08 EUR"""
"DV06EM;""ArcelorMittal S.A."";""Bonus Cap"";""18.06.2021"";""14:24:06"";""DZ BANK"";""22","559999 EUR"";""22","58 EUR"""
"DV06HS;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""14:27:04"";""DZ BANK"";""16","27 EUR"";""16","280001 EUR"""
"DV06GT;""Eni S.p.A."";""Bonus Cap"";""17.06.2022"";""14:29:38"";""DZ BANK"";""11","11 EUR"";""11","14 EUR"""
"DV06EJ;""Air Liquide S.A."";""Bonus Cap"";""17.12.2021"";""14:39:01"";""DZ BANK"";""131","589996 EUR"";""131","600006 EUR"""
"DV06GM;""Eni S.p.A."";""Bonus Cap"";""17.12.2021"";""14:34:43"";""DZ BANK"";""8","22 EUR"";""8","23 EUR"""
"DV06GZ;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.12.2021"";""14:32:28"";""DZ BANK"";""75","25 EUR"";""75","260002 EUR"""
"DV06FZ;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""14:32:06"";""DZ BANK"";""96","589996 EUR"";""96","610001 EUR"""
"DV06E7;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""14:31:56"";""DZ BANK"";""43","509998 EUR"";""43","52 EUR"""
"DV06FM;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""14:37:40"";""DZ BANK"";""95","040001 EUR"";""95","059998 EUR"""
"DV06H8;""Repsol S.A."";""Bonus Cap"";""18.06.2021"";""14:36:55"";""DZ BANK"";""9","59 EUR"";""9","61 EUR"""
"DV06EF;""AEGON N.V."";""Bonus Cap"";""18.03.2022"";""14:28:54"";""DZ BANK"";""4","20 EUR"";""4","21 EUR"""
"DV06G5;""Hugo Boss AG"";""Bonus Cap"";""17.09.2021"";""14:38:24"";""DZ BANK"";""36","849998 EUR"";""36","860001 EUR"""
"DV06JZ;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""14:24:42"";""DZ BANK"";""18","209999 EUR"";""18","219999 EUR"""
"DV06EK;""Air Liquide S.A."";""Bonus Cap"";""18.03.2022"";""14:39:01"";""DZ BANK"";""143","679993 EUR"";""143","690002 EUR"""
"DV06E6;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""14:37:02"";""DZ BANK"";""58","48 EUR"";""58","490002 EUR"""
"DV06KE;""Zalando SE"";""Bonus Cap"";""18.06.2021"";""14:21:19"";""DZ BANK"";""87","129997 EUR"";""87","139999 EUR"""
"DV06FA;""BNP Paribas S.A."";""Bonus Cap"";""17.09.2021"";""14:24:45"";""DZ BANK"";""57","07 EUR"";""57","080002 EUR"""
"DV06EQ;""Banco Santander S.A."";""Bonus Cap"";""18.06.2021"";""14:35:33"";""DZ BANK"";""3","29 EUR"";""3","30 EUR"""
"DV06KK;""Zalando SE"";""Bonus Cap"";""17.12.2021"";""14:37:15"";""DZ BANK"";""73","379997 EUR"";""73","389999 EUR"""
"DV06H9;""Repsol S.A."";""Bonus Cap"";""18.06.2021"";""14:20:57"";""DZ BANK"";""11","20 EUR"";""11","22 EUR"""
"DV06JE;""Repsol S.A."";""Bonus Cap"";""17.12.2021"";""14:15:42"";""DZ BANK"";""10","62 EUR"";""10","63 EUR"""
"DV06FT;""Delivery Hero SE"";""Bonus Cap"";""17.09.2021"";""14:37:30"";""DZ BANK"";""108","029999 EUR"";""108","050003 EUR"""
"DV06G6;""Hugo Boss AG"";""Bonus Cap"";""17.09.2021"";""14:31:26"";""DZ BANK"";""35","07 EUR"";""35","080002 EUR"""
"DV06H3;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.06.2022"";""14:32:53"";""DZ BANK"";""16","459999 EUR"";""16","469999 EUR"""
"DV06JB;""Repsol S.A."";""Bonus Cap"";""17.09.2021"";""14:23:19"";""DZ BANK"";""9","36 EUR"";""9","37 EUR"""
"DV06F4;""Deutsche Wohnen SE"";""Bonus Cap"";""18.03.2022"";""14:25:58"";""DZ BANK"";""41","560001 EUR"";""41","57 EUR"""
"DV06GC;""Électricité de France S.A. (EdF)"";""Bonus Cap"";""17.12.2021"";""14:30:09"";""DZ BANK"";""8","60 EUR"";""8","61 EUR"""
"DV06J7;""Unicredito Italiano S.p.A."";""Bonus Cap"";""17.12.2021"";""14:31:38"";""DZ BANK"";""9","46 EUR"";""9","48 EUR"""
"DV06HL;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""14:33:17"";""DZ BANK"";""18","90 EUR"";""18","91 EUR"""
"DV06KH;""Zalando SE"";""Bonus Cap"";""17.09.2021"";""14:35:01"";""DZ BANK"";""83","970001 EUR"";""83","980003 EUR"""
"DV06ET;""Banco Santander S.A."";""Bonus Cap"";""17.12.2021"";""14:38:18"";""DZ BANK"";""2","58 EUR"";""2","59 EUR"""
"DV06J8;""Vivendi S.A."";""Bonus Cap"";""17.09.2021"";""14:34:43"";""DZ BANK"";""33","580002 EUR"";""33","59 EUR"""
"DV06G9;""Hugo Boss AG"";""Bonus Cap"";""17.06.2022"";""14:38:23"";""DZ BANK"";""33","040001 EUR"";""33","060001 EUR"""
"DV06H5;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""16.09.2022"";""14:33:16"";""DZ BANK"";""15","38 EUR"";""15","39 EUR"""
"DV06JJ;""Repsol S.A."";""Bonus Cap"";""18.03.2022"";""14:23:19"";""DZ BANK"";""10","83 EUR"";""10","84 EUR"""
"DV06JX;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""14:26:38"";""DZ BANK"";""23","17 EUR"";""23","18 EUR"""
"DV06KD;""Zalando SE"";""Bonus Cap"";""18.06.2021"";""14:28:17"";""DZ BANK"";""77","860001 EUR"";""77","870003 EUR"""
"DV06EP;""ArcelorMittal S.A."";""Bonus Cap"";""16.09.2022"";""14:20:50"";""DZ BANK"";""19","43 EUR"";""19","450001 EUR"""
"DV06FV;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""14:32:05"";""DZ BANK"";""103","940002 EUR"";""103","959999 EUR"""
"DV06JU;""Société Générale S.A."";""Bonus Cap"";""18.06.2021"";""14:31:57"";""DZ BANK"";""23","18 EUR"";""23","190001 EUR"""
"DV06EX;""Banco Santander S.A."";""Bonus Cap"";""17.06.2022"";""14:14:39"";""DZ BANK"";""2","68 EUR"";""2","69 EUR"""
