"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV06KP;""Zalando SE"";""Bonus Cap"";""17.06.2022"";""21:59:09"";""DZ BANK"";""77","31 EUR"";""77","36 EUR"""
"DV06H1;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.03.2022"";""21:58:12"";""DZ BANK"";""15","00 EUR"";""15","05 EUR"""
"DV06HA;""Hugo Boss AG"";""Bonus Cap"";""17.06.2022"";""21:59:00"";""DZ BANK"";""35","69 EUR"";""35","84 EUR"""
"DV06FH;""BNP Paribas S.A."";""Bonus Cap"";""18.03.2022"";""21:59:06"";""DZ BANK"";""43","35 EUR"";""43","40 EUR"""
"DV06KA;""Vivendi S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""31","55 EUR"";""31","65 EUR"""
"DV06JT;""Sanofi S.A."";""Bonus Cap"";""16.09.2022"";""21:59:06"";""DZ BANK"";""72","50 EUR"";""72","60 EUR"""
"DV06FJ;""BNP Paribas S.A."";""Bonus Cap"";""18.03.2022"";""21:59:09"";""DZ BANK"";""48","27 EUR"";""48","32 EUR"""
"DV06FF;""BNP Paribas S.A."";""Bonus Cap"";""17.12.2021"";""21:59:10"";""DZ BANK"";""54","28 EUR"";""54","38 EUR"""
"DV06F6;""Deutsche Wohnen SE"";""Bonus Cap"";""17.06.2022"";""21:59:07"";""DZ BANK"";""40","76 EUR"";""40","81 EUR"""
"DV06KJ;""Zalando SE"";""Bonus Cap"";""17.09.2021"";""21:59:08"";""DZ BANK"";""92","07 EUR"";""92","12 EUR"""
"DV06JS;""Sanofi S.A."";""Bonus Cap"";""17.06.2022"";""21:59:06"";""DZ BANK"";""73","14 EUR"";""73","24 EUR"""
"DV06EV;""Banco Santander S.A."";""Bonus Cap"";""18.03.2022"";""21:58:57"";""DZ BANK"";""3","21 EUR"";""3","26 EUR"""
"DV06J5;""Symrise AG"";""Bonus Cap"";""17.06.2022"";""21:59:07"";""DZ BANK"";""89","36 EUR"";""89","41 EUR"""
"DV06KL;""Zalando SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""80","85 EUR"";""80","90 EUR"""
"DV06HB;""ING Groep N.V."";""Bonus Cap"";""18.06.2021"";""21:56:32"";""DZ BANK"";""9","36 EUR"";""9","46 EUR"""
"DV06FE;""BNP Paribas S.A."";""Bonus Cap"";""17.12.2021"";""21:59:05"";""DZ BANK"";""49","33 EUR"";""49","38 EUR"""
"DV06EU;""Banco Santander S.A."";""Bonus Cap"";""17.12.2021"";""21:55:15"";""DZ BANK"";""2","75 EUR"";""2","80 EUR"""
"DV06E8;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""21:59:05"";""DZ BANK"";""46","71 EUR"";""46","76 EUR"""
"DV06HN;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""21:58:10"";""DZ BANK"";""18","14 EUR"";""18","19 EUR"""
"DV06FL;""BNP Paribas S.A."";""Bonus Cap"";""17.06.2022"";""21:59:06"";""DZ BANK"";""46","56 EUR"";""46","61 EUR"""
"DV06F7;""Deutsche Wohnen SE"";""Bonus Cap"";""17.06.2022"";""21:59:07"";""DZ BANK"";""44","55 EUR"";""44","60 EUR"""
"DV06J3;""Symrise AG"";""Bonus Cap"";""18.03.2022"";""21:59:11"";""DZ BANK"";""90","79 EUR"";""90","84 EUR"""
"DV06HJ;""ING Groep N.V."";""Bonus Cap"";""17.06.2022"";""21:58:38"";""DZ BANK"";""9","72 EUR"";""9","82 EUR"""
"DV06HT;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""21:58:54"";""DZ BANK"";""17","01 EUR"";""17","06 EUR"""
"DV06E3;""Beiersdorf AG"";""Bonus Cap"";""18.03.2022"";""21:59:06"";""DZ BANK"";""88","74 EUR"";""88","79 EUR"""
"DV06F9;""Deutsche Wohnen SE"";""Bonus Cap"";""16.09.2022"";""21:59:07"";""DZ BANK"";""35","89 EUR"";""35","94 EUR"""
"DV06F2;""Delivery Hero SE"";""Bonus Cap"";""17.06.2022"";""21:59:04"";""DZ BANK"";""107","05 EUR"";""107","15 EUR"""
"DV06GH;""Eni S.p.A."";""Bonus Cap"";""18.06.2021"";""21:59:02"";""DZ BANK"";""10","82 EUR"";""10","97 EUR"""
"DV06E0;""Beiersdorf AG"";""Bonus Cap"";""17.12.2021"";""21:58:57"";""DZ BANK"";""83","44 EUR"";""83","49 EUR"""
"DV06HU;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""21:58:10"";""DZ BANK"";""15","53 EUR"";""15","58 EUR"""
"DV06GP;""Eni S.p.A."";""Bonus Cap"";""17.12.2021"";""21:58:55"";""DZ BANK"";""9","71 EUR"";""9","81 EUR"""
"DV06E4;""Beiersdorf AG"";""Bonus Cap"";""17.06.2022"";""21:57:51"";""DZ BANK"";""80","84 EUR"";""80","89 EUR"""
"DV06HD;""ING Groep N.V."";""Bonus Cap"";""17.12.2021"";""21:56:46"";""DZ BANK"";""10","38 EUR"";""10","43 EUR"""
"DV06HE;""ING Groep N.V."";""Bonus Cap"";""17.12.2021"";""21:58:35"";""DZ BANK"";""8","51 EUR"";""8","56 EUR"""
"DV06FU;""Delivery Hero SE"";""Bonus Cap"";""17.09.2021"";""21:59:04"";""DZ BANK"";""104","87 EUR"";""104","97 EUR"""
"DV06G2;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.06.2022"";""21:54:14"";""DZ BANK"";""81","49 EUR"";""81","54 EUR"""
"DV06FK;""BNP Paribas S.A."";""Bonus Cap"";""17.06.2022"";""21:59:09"";""DZ BANK"";""54","88 EUR"";""54","98 EUR"""
"DV06FR;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""21:56:49"";""DZ BANK"";""91","40 EUR"";""91","50 EUR"""
"DV06FS;""Delivery Hero SE"";""Bonus Cap"";""17.09.2021"";""21:56:17"";""DZ BANK"";""91","03 EUR"";""91","13 EUR"""
"DV06J0;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""21:59:03"";""DZ BANK"";""17","82 EUR"";""17","87 EUR"""
"DV06EM;""ArcelorMittal S.A."";""Bonus Cap"";""18.06.2021"";""21:59:05"";""DZ BANK"";""21","60 EUR"";""21","75 EUR"""
"DV06HS;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.09.2021"";""21:59:07"";""DZ BANK"";""15","81 EUR"";""15","86 EUR"""
"DV06GT;""Eni S.p.A."";""Bonus Cap"";""17.06.2022"";""21:59:09"";""DZ BANK"";""11","17 EUR"";""11","32 EUR"""
"DV06EJ;""Air Liquide S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""130","52 EUR"";""130","57 EUR"""
"DV06GM;""Eni S.p.A."";""Bonus Cap"";""17.12.2021"";""21:58:06"";""DZ BANK"";""8","21 EUR"";""8","26 EUR"""
"DV06GZ;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.12.2021"";""21:52:53"";""DZ BANK"";""74","39 EUR"";""74","44 EUR"""
"DV06FZ;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""94","91 EUR"";""95","01 EUR"""
"DV06E7;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""21:59:06"";""DZ BANK"";""43","05 EUR"";""43","10 EUR"""
"DV06FM;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""21:56:17"";""DZ BANK"";""94","20 EUR"";""94","30 EUR"""
"DV06H8;""Repsol S.A."";""Bonus Cap"";""18.06.2021"";""21:57:14"";""DZ BANK"";""9","49 EUR"";""9","59 EUR"""
"DV06EF;""AEGON N.V."";""Bonus Cap"";""18.03.2022"";""21:54:31"";""DZ BANK"";""4","09 EUR"";""4","14 EUR"""
"DV06G5;""Hugo Boss AG"";""Bonus Cap"";""17.09.2021"";""21:58:16"";""DZ BANK"";""36","10 EUR"";""36","15 EUR"""
"DV06JZ;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""21:57:57"";""DZ BANK"";""17","97 EUR"";""18","02 EUR"""
"DV06EK;""Air Liquide S.A."";""Bonus Cap"";""18.03.2022"";""21:59:06"";""DZ BANK"";""142","11 EUR"";""142","16 EUR"""
"DV06E6;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""21:59:02"";""DZ BANK"";""58","09 EUR"";""58","14 EUR"""
"DV06KE;""Zalando SE"";""Bonus Cap"";""18.06.2021"";""21:59:08"";""DZ BANK"";""86","71 EUR"";""86","76 EUR"""
"DV06FA;""BNP Paribas S.A."";""Bonus Cap"";""17.09.2021"";""21:59:09"";""DZ BANK"";""56","38 EUR"";""56","43 EUR"""
"DV06EQ;""Banco Santander S.A."";""Bonus Cap"";""18.06.2021"";""21:55:15"";""DZ BANK"";""3","25 EUR"";""3","30 EUR"""
"DV06KK;""Zalando SE"";""Bonus Cap"";""17.12.2021"";""21:58:54"";""DZ BANK"";""73","07 EUR"";""73","12 EUR"""
"DV06H9;""Repsol S.A."";""Bonus Cap"";""18.06.2021"";""21:59:06"";""DZ BANK"";""11","01 EUR"";""11","11 EUR"""
"DV06JE;""Repsol S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""10","46 EUR"";""10","51 EUR"""
"DV06FT;""Delivery Hero SE"";""Bonus Cap"";""17.09.2021"";""21:59:04"";""DZ BANK"";""106","79 EUR"";""106","89 EUR"""
"DV06G6;""Hugo Boss AG"";""Bonus Cap"";""17.09.2021"";""21:59:00"";""DZ BANK"";""34","19 EUR"";""34","29 EUR"""
"DV06H3;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.06.2022"";""21:58:54"";""DZ BANK"";""15","94 EUR"";""15","99 EUR"""
"DV06JB;""Repsol S.A."";""Bonus Cap"";""17.09.2021"";""21:54:05"";""DZ BANK"";""9","26 EUR"";""9","31 EUR"""
"DV06F4;""Deutsche Wohnen SE"";""Bonus Cap"";""18.03.2022"";""21:58:08"";""DZ BANK"";""41","45 EUR"";""41","50 EUR"""
"DV06HL;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""21:58:54"";""DZ BANK"";""18","56 EUR"";""18","61 EUR"""
"DV06GC;""Électricité de France S.A. (EdF)"";""Bonus Cap"";""17.12.2021"";""21:59:03"";""DZ BANK"";""8","52 EUR"";""8","57 EUR"""
"DV06J7;""Unicredito Italiano S.p.A."";""Bonus Cap"";""17.12.2021"";""21:59:03"";""DZ BANK"";""9","15 EUR"";""9","25 EUR"""
"DV06G9;""Hugo Boss AG"";""Bonus Cap"";""17.06.2022"";""21:59:00"";""DZ BANK"";""32","75 EUR"";""32","85 EUR"""
"DV06ET;""Banco Santander S.A."";""Bonus Cap"";""17.12.2021"";""21:55:02"";""DZ BANK"";""2","55 EUR"";""2","60 EUR"""
"DV06H5;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""16.09.2022"";""21:58:12"";""DZ BANK"";""14","87 EUR"";""14","92 EUR"""
"DV06JJ;""Repsol S.A."";""Bonus Cap"";""18.03.2022"";""21:56:54"";""DZ BANK"";""10","64 EUR"";""10","69 EUR"""
"DV06J8;""Vivendi S.A."";""Bonus Cap"";""17.09.2021"";""21:59:06"";""DZ BANK"";""33","26 EUR"";""33","31 EUR"""
"DV06KH;""Zalando SE"";""Bonus Cap"";""17.09.2021"";""21:59:09"";""DZ BANK"";""83","67 EUR"";""83","72 EUR"""
"DV06JX;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""21:58:59"";""DZ BANK"";""22","90 EUR"";""22","95 EUR"""
"DV06KD;""Zalando SE"";""Bonus Cap"";""18.06.2021"";""21:58:13"";""DZ BANK"";""77","54 EUR"";""77","59 EUR"""
"DV06EP;""ArcelorMittal S.A."";""Bonus Cap"";""16.09.2022"";""21:59:05"";""DZ BANK"";""18","73 EUR"";""18","83 EUR"""
"DV06FV;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""102","54 EUR"";""102","64 EUR"""
"DV06JU;""Société Générale S.A."";""Bonus Cap"";""18.06.2021"";""21:59:07"";""DZ BANK"";""22","83 EUR"";""22","88 EUR"""
"DV06EX;""Banco Santander S.A."";""Bonus Cap"";""17.06.2022"";""21:58:56"";""DZ BANK"";""2","65 EUR"";""2","70 EUR"""
"DV06H0;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.03.2022"";""21:58:12"";""DZ BANK"";""16","45 EUR"";""16","50 EUR"""
"DV06GA;""Électricité de France S.A. (EdF)"";""Bonus Cap"";""18.06.2021"";""21:59:07"";""DZ BANK"";""8","65 EUR"";""8","75 EUR"""
"DV06KR;""Zalando SE"";""Bonus Cap"";""17.06.2022"";""21:59:09"";""DZ BANK"";""74","56 EUR"";""74","61 EUR"""
"DV06FX;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""113","48 EUR"";""113","58 EUR"""
"DV06E9;""BNP Paribas S.A."";""Bonus Cap"";""18.06.2021"";""21:59:06"";""DZ BANK"";""53","71 EUR"";""53","76 EUR"""
"DV06JC;""Repsol S.A."";""Bonus Cap"";""17.09.2021"";""21:56:54"";""DZ BANK"";""10","79 EUR"";""10","84 EUR"""
"DV06JQ;""Sanofi S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""75","64 EUR"";""75","69 EUR"""
"DV06HP;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""21:58:08"";""DZ BANK"";""14","96 EUR"";""15","01 EUR"""
"DV06HH;""ING Groep N.V."";""Bonus Cap"";""18.03.2022"";""21:58:38"";""DZ BANK"";""8","32 EUR"";""8","37 EUR"""
"DV06KQ;""Zalando SE"";""Bonus Cap"";""17.06.2022"";""21:59:09"";""DZ BANK"";""84","23 EUR"";""84","28 EUR"""
"DV06FP;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""21:56:17"";""DZ BANK"";""93","54 EUR"";""93","64 EUR"""
"DV06ER;""Banco Santander S.A."";""Bonus Cap"";""18.06.2021"";""21:55:02"";""DZ BANK"";""2","71 EUR"";""2","76 EUR"""
"DV06GK;""Eni S.p.A."";""Bonus Cap"";""17.09.2021"";""21:58:55"";""DZ BANK"";""9","08 EUR"";""9","13 EUR"""
"DV06GF;""Eni S.p.A."";""Bonus Cap"";""18.06.2021"";""21:53:44"";""DZ BANK"";""8","66 EUR"";""8","76 EUR"""
"DV06FY;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""97","10 EUR"";""97","20 EUR"""
"DV06JF;""Repsol S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""11","87 EUR"";""11","92 EUR"""
"DV06FY;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""97","10 EUR"";""97","20 EUR"""
"DV06HQ;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.06.2021"";""21:58:12"";""DZ BANK"";""16","25 EUR"";""16","30 EUR"""
"DV06GW;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.09.2021"";""21:52:53"";""DZ BANK"";""76","21 EUR"";""76","26 EUR"""
"DV06J2;""Symrise AG"";""Bonus Cap"";""18.06.2021"";""21:59:07"";""DZ BANK"";""97","61 EUR"";""97","66 EUR"""
"DV06J9;""Vivendi S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""27","97 EUR"";""28","02 EUR"""
"DV06KB;""Vivendi S.A."";""Bonus Cap"";""18.03.2022"";""21:59:06"";""DZ BANK"";""31","20 EUR"";""31","30 EUR"""
"DV06JG;""Repsol S.A."";""Bonus Cap"";""17.12.2021"";""21:54:05"";""DZ BANK"";""8","87 EUR"";""8","92 EUR"""
"DV06JY;""Société Générale S.A."";""Bonus Cap"";""17.09.2021"";""21:58:59"";""DZ BANK"";""21","46 EUR"";""21","51 EUR"""
"DV06JA;""Repsol S.A."";""Bonus Cap"";""17.09.2021"";""21:56:54"";""DZ BANK"";""11","18 EUR"";""11","23 EUR"""
"DV06HZ;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""18.03.2022"";""21:58:54"";""DZ BANK"";""15","28 EUR"";""15","33 EUR"""
"DV06HW;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.12.2021"";""21:58:12"";""DZ BANK"";""15","08 EUR"";""15","13 EUR"""
"DV06F1;""Delivery Hero SE"";""Bonus Cap"";""18.03.2022"";""21:59:04"";""DZ BANK"";""97","83 EUR"";""97","93 EUR"""
"DV06F8;""Deutsche Wohnen SE"";""Bonus Cap"";""17.06.2022"";""21:58:08"";""DZ BANK"";""36","05 EUR"";""36","10 EUR"""
"DV06FN;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""21:59:04"";""DZ BANK"";""111","34 EUR"";""111","44 EUR"""
"DV06FQ;""Delivery Hero SE"";""Bonus Cap"";""18.06.2021"";""21:59:04"";""DZ BANK"";""109","92 EUR"";""110","02 EUR"""
"DV06HX;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""17.12.2021"";""21:58:12"";""DZ BANK"";""15","95 EUR"";""16","00 EUR"""
"DV06EE;""AEGON N.V."";""Bonus Cap"";""18.03.2022"";""21:54:31"";""DZ BANK"";""3","81 EUR"";""3","86 EUR"""
"DV06GJ;""Eni S.p.A."";""Bonus Cap"";""17.09.2021"";""21:58:55"";""DZ BANK"";""8","45 EUR"";""8","50 EUR"""
"DV06EY;""Beiersdorf AG"";""Bonus Cap"";""17.09.2021"";""21:58:57"";""DZ BANK"";""85","33 EUR"";""85","38 EUR"""
"DV06KM;""Zalando SE"";""Bonus Cap"";""18.03.2022"";""21:59:08"";""DZ BANK"";""78","96 EUR"";""79","01 EUR"""
"DV06EN;""ArcelorMittal S.A."";""Bonus Cap"";""17.06.2022"";""21:59:05"";""DZ BANK"";""19","09 EUR"";""19","19 EUR"""
"DV06G4;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.06.2022"";""21:53:04"";""DZ BANK"";""79","51 EUR"";""79","56 EUR"""
"DV06KS;""Zalando SE"";""Bonus Cap"";""17.06.2022"";""21:59:09"";""DZ BANK"";""73","70 EUR"";""73","75 EUR"""
"DV06E2;""Beiersdorf AG"";""Bonus Cap"";""18.03.2022"";""21:55:25"";""DZ BANK"";""82","08 EUR"";""82","13 EUR"""
"DV06JH;""Repsol S.A."";""Bonus Cap"";""17.12.2021"";""21:59:06"";""DZ BANK"";""10","01 EUR"";""10","06 EUR"""
"DV06H4;""ProSiebenSat.1 Media SE"";""Bonus Cap"";""16.09.2022"";""21:59:07"";""DZ BANK"";""15","14 EUR"";""15","19 EUR"""
"DV06JN;""Sanofi S.A."";""Bonus Cap"";""18.06.2021"";""21:58:06"";""DZ BANK"";""68","83 EUR"";""68","93 EUR"""
"DV06EW;""Banco Santander S.A."";""Bonus Cap"";""17.06.2022"";""21:58:56"";""DZ BANK"";""3","14 EUR"";""3","19 EUR"""
"DV06J1;""Société Générale S.A."";""Bonus Cap"";""17.12.2021"";""21:58:59"";""DZ BANK"";""20","68 EUR"";""20","73 EUR"""
"DV06KC;""Vivendi S.A."";""Bonus Cap"";""17.06.2022"";""21:59:06"";""DZ BANK"";""30","75 EUR"";""30","85 EUR"""
"DV06GR;""Eni S.p.A."";""Bonus Cap"";""18.03.2022"";""21:58:55"";""DZ BANK"";""10","18 EUR"";""10","23 EUR"""
"DV06FB;""BNP Paribas S.A."";""Bonus Cap"";""17.09.2021"";""21:59:05"";""DZ BANK"";""45","27 EUR"";""45","32 EUR"""
"DV06GX;""Henkel AG & Co. KGaA Vz."";""Bonus Cap"";""17.09.2021"";""21:53:04"";""DZ BANK"";""75","49 EUR"";""75","54 EUR"""
"DV06GD;""Électricité de France S.A. (EdF)"";""Bonus Cap"";""18.03.2022"";""21:59:07"";""DZ BANK"";""8","39 EUR"";""8","44 EUR"""
"DV06KG;""Zalando SE"";""Bonus Cap"";""17.09.2021"";""21:59:09"";""DZ BANK"";""75","24 EUR"";""75","29 EUR"""
"DV06GN;""Eni S.p.A."";""Bonus Cap"";""17.12.2021"";""21:58:55"";""DZ BANK"";""8","75 EUR"";""8","80 EUR"""
"DV06HC;""ING Groep N.V."";""Bonus Cap"";""17.09.2021"";""21:58:38"";""DZ BANK"";""10","30 EUR"";""10","35 EUR"""
"DV06FW;""Delivery Hero SE"";""Bonus Cap"";""17.12.2021"";""21:59:04"";""DZ BANK"";""100","44 EUR"";""100","54 EUR"""
"DV06JD;""Repsol S.A."";""Bonus Cap"";""17.09.2021"";""21:57:57"";""DZ BANK"";""9","08 EUR"";""9","13 EUR"""
"DV06F5;""Deutsche Wohnen SE"";""Bonus Cap"";""18.03.2022"";""21:59:07"";""DZ BANK"";""36","65 EUR"";""36","70 EUR"""
"DV04J7;""Deutsche Post AG"";""Bonus Cap"";""18.03.2022"";""21:59:07"";""DZ BANK"";""47","83 EUR"";""47","93 EUR"""
"DV04JY;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:45:46"";""DZ BANK"";""10","32 EUR"";""10","37 EUR"""
"DV04KB;""RWE AG"";""Bonus Cap"";""17.09.2021"";""21:58:10"";""DZ BANK"";""33","93 EUR"";""33","98 EUR"""
"DV04K5;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""21:59:08"";""DZ BANK"";""147","77 EUR"";""147","82 EUR"""
"DV04KU;""RWE AG"";""Bonus Cap"";""17.03.2023"";""21:58:10"";""DZ BANK"";""30","50 EUR"";""30","60 EUR"""
"DV04KQ;""RWE AG"";""Bonus Cap"";""16.09.2022"";""21:58:10"";""DZ BANK"";""26","64 EUR"";""26","74 EUR"""
"DV04KR;""RWE AG"";""Bonus Cap"";""16.12.2022"";""21:58:05"";""DZ BANK"";""30","72 EUR"";""30","82 EUR"""
"DV04JQ;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:58:04"";""DZ BANK"";""10","62 EUR"";""10","67 EUR"""
"DV04K1;""Volkswagen AG Vz."";""Bonus Cap"";""18.06.2021"";""21:59:08"";""DZ BANK"";""152","39 EUR"";""152","44 EUR"""
"DV04KV;""RWE AG"";""Bonus Cap"";""17.03.2023"";""21:58:54"";""DZ BANK"";""34","16 EUR"";""34","26 EUR"""
"DV04JL;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:56:54"";""DZ BANK"";""12","47 EUR"";""12","52 EUR"""
"DV04JN;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:58:12"";""DZ BANK"";""12","28 EUR"";""12","33 EUR"""
"DV04KY;""SAP SE"";""Bonus Cap"";""17.06.2022"";""21:59:04"";""DZ BANK"";""90","41 EUR"";""90","46 EUR"""
"DV04JC;""Daimler AG"";""Bonus Cap"";""16.12.2022"";""21:59:09"";""DZ BANK"";""71","99 EUR"";""72","09 EUR"""
"DV04KL;""RWE AG"";""Bonus Cap"";""17.06.2022"";""21:58:57"";""DZ BANK"";""35","48 EUR"";""35","58 EUR"""
"DV04K3;""Volkswagen AG Vz."";""Bonus Cap"";""18.06.2021"";""21:59:08"";""DZ BANK"";""179","85 EUR"";""179","90 EUR"""
"DV04K9;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""21:59:08"";""DZ BANK"";""163","42 EUR"";""163","47 EUR"""
"DV04JA;""Daimler AG"";""Bonus Cap"";""18.06.2021"";""21:59:09"";""DZ BANK"";""71","44 EUR"";""71","54 EUR"""
"DV04KA;""RWE AG"";""Bonus Cap"";""18.06.2021"";""21:58:06"";""DZ BANK"";""34","45 EUR"";""34","55 EUR"""
"DV04JR;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:54:32"";""DZ BANK"";""12","03 EUR"";""12","08 EUR"""
"DV04JJ;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""21:59:04"";""DZ BANK"";""11","01 EUR"";""11","11 EUR"""
"DV04J1;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""21:58:56"";""DZ BANK"";""10","04 EUR"";""10","09 EUR"""
"DV04KD;""RWE AG"";""Bonus Cap"";""17.12.2021"";""21:53:12"";""DZ BANK"";""23","97 EUR"";""24","02 EUR"""
"DV04LD;""Volkswagen AG Vz."";""Bonus Cap"";""17.06.2022"";""21:59:08"";""DZ BANK"";""158","63 EUR"";""158","68 EUR"""
"DV04LE;""Volkswagen AG Vz."";""Bonus Cap"";""17.06.2022"";""21:59:08"";""DZ BANK"";""147","19 EUR"";""147","24 EUR"""
"DV04JP;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:09:06"";""DZ BANK"";""9","27 EUR"";""9","32 EUR"""
"DV04K2;""Volkswagen AG Vz."";""Bonus Cap"";""18.06.2021"";""21:59:08"";""DZ BANK"";""166","28 EUR"";""166","33 EUR"""
"DV04KN;""RWE AG"";""Bonus Cap"";""16.09.2022"";""21:58:12"";""DZ BANK"";""31","11 EUR"";""31","21 EUR"""
"DV04KZ;""SAP SE"";""Bonus Cap"";""17.03.2023"";""21:59:00"";""DZ BANK"";""87","68 EUR"";""87","73 EUR"""
"DV04JU;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""20:47:21"";""DZ BANK"";""9","05 EUR"";""9","10 EUR"""
"DV04LF;""Volkswagen AG Vz."";""Bonus Cap"";""16.09.2022"";""21:59:08"";""DZ BANK"";""153","22 EUR"";""153","27 EUR"""
"DV04KF;""RWE AG"";""Bonus Cap"";""18.03.2022"";""21:56:54"";""DZ BANK"";""28","07 EUR"";""28","12 EUR"""
"DV04KC;""RWE AG"";""Bonus Cap"";""17.12.2021"";""21:58:54"";""DZ BANK"";""28","55 EUR"";""28","60 EUR"""
"DV04J3;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""21:53:05"";""DZ BANK"";""10","00 EUR"";""10","10 EUR"""
"DV04KJ;""RWE AG"";""Bonus Cap"";""18.03.2022"";""21:56:54"";""DZ BANK"";""27","78 EUR"";""27","83 EUR"""
"DV04KT;""RWE AG"";""Bonus Cap"";""16.12.2022"";""21:58:12"";""DZ BANK"";""26","37 EUR"";""26","47 EUR"""
"DV04H8;""adidas AG"";""Bonus Cap"";""17.09.2021"";""21:59:09"";""DZ BANK"";""239","76 EUR"";""239","81 EUR"""
"DV04JW;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""21:58:07"";""DZ BANK"";""10","19 EUR"";""10","24 EUR"""
"DV04KX;""SAP SE"";""Bonus Cap"";""17.06.2022"";""21:59:00"";""DZ BANK"";""109","28 EUR"";""109","33 EUR"""
"DV04H9;""BASF SE"";""Bonus Cap"";""17.06.2022"";""21:59:05"";""DZ BANK"";""81","48 EUR"";""81","53 EUR"""
"DV04K8;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""21:59:08"";""DZ BANK"";""154","31 EUR"";""154","36 EUR"""
"DV04LC;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""21:59:08"";""DZ BANK"";""151","45 EUR"";""151","50 EUR"""
"DV04JM;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""21:45:46"";""DZ BANK"";""10","83 EUR"";""10","88 EUR"""
"DV04J6;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.03.2023"";""21:58:04"";""DZ BANK"";""12","05 EUR"";""12","15 EUR"""
"DV04KP;""RWE AG"";""Bonus Cap"";""16.09.2022"";""21:58:57"";""DZ BANK"";""34","96 EUR"";""35","06 EUR"""
