"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,
"DV04JU;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:12:21"";""DZ BANK"";""9","07 EUR"";""9","08 EUR"""
"DV04KF;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:20:52"";""DZ BANK"";""28","129999 EUR"";""28","139999 EUR"""
"DV04KC;""RWE AG"";""Bonus Cap"";""17.12.2021"";""15:11:17"";""DZ BANK"";""28","59 EUR"";""28","60 EUR"""
"DV04J3;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""15:03:18"";""DZ BANK"";""10","03 EUR"";""10","05 EUR"""
"DV04KJ;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:20:50"";""DZ BANK"";""27","85 EUR"";""27","860001 EUR"""
"DV04KT;""RWE AG"";""Bonus Cap"";""16.12.2022"";""15:12:22"";""DZ BANK"";""26","459999 EUR"";""26","48 EUR"""
"DV04H8;""adidas AG"";""Bonus Cap"";""17.09.2021"";""15:06:54"";""DZ BANK"";""240","020004 EUR"";""240","029999 EUR"""
"DV04JW;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:09:44"";""DZ BANK"";""10","22 EUR"";""10","23 EUR"""
"DV04KX;""SAP SE"";""Bonus Cap"";""17.06.2022"";""15:24:47"";""DZ BANK"";""109","160004 EUR"";""109","169998 EUR"""
"DV04K8;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""15:24:10"";""DZ BANK"";""154","910004 EUR"";""154","919998 EUR"""
"DV04H9;""BASF SE"";""Bonus Cap"";""17.06.2022"";""15:25:10"";""DZ BANK"";""81","410004 EUR"";""81","419998 EUR"""
"DV04LC;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""15:23:40"";""DZ BANK"";""152","039993 EUR"";""152","050003 EUR"""
"DV04J6;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.03.2023"";""15:08:47"";""DZ BANK"";""12","10 EUR"";""12","12 EUR"""
"DV04JM;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""15:13:01"";""DZ BANK"";""10","85 EUR"";""10","86 EUR"""
"DV04KP;""RWE AG"";""Bonus Cap"";""16.09.2022"";""15:09:47"";""DZ BANK"";""35","080002 EUR"";""35","099998 EUR"""
"DV04JT;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:22:54"";""DZ BANK"";""11","85 EUR"";""11","86 EUR"""
"DV04KK;""RWE AG"";""Bonus Cap"";""17.06.2022"";""15:09:48"";""DZ BANK"";""31","60 EUR"";""31","620001 EUR"""
"DV04KH;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:12:24"";""DZ BANK"";""36","529999 EUR"";""36","540001 EUR"""
"DV04JV;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:18:48"";""DZ BANK"";""10","32 EUR"";""10","33 EUR"""
"DV04J5;""Deutsche Lufthansa AG"";""Bonus Cap"";""16.12.2022"";""15:12:38"";""DZ BANK"";""12","15 EUR"";""12","17 EUR"""
"DV04J9;""RWE AG"";""Bonus Cap"";""18.06.2021"";""15:08:00"";""DZ BANK"";""34","59 EUR"";""34","610001 EUR"""
"DV04JB;""Daimler AG"";""Bonus Cap"";""18.03.2022"";""15:07:15"";""DZ BANK"";""54","490002 EUR"";""54","50 EUR"""
"DV04LG;""Volkswagen AG Vz."";""Bonus Cap"";""16.12.2022"";""15:10:42"";""DZ BANK"";""151","800003 EUR"";""151","809998 EUR"""
"DV04K4;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""15:24:07"";""DZ BANK"";""176","850006 EUR"";""176","860001 EUR"""
"DV04LA;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""15:23:40"";""DZ BANK"";""164","779999 EUR"";""164","789993 EUR"""
"DV04J0;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""15:13:01"";""DZ BANK"";""10","23 EUR"";""10","24 EUR"""
"DV04K0;""ThyssenKrupp AG"";""Bonus Cap"";""16.09.2022"";""15:23:58"";""DZ BANK"";""9","19 EUR"";""9","21 EUR"""
"DV04KE;""RWE AG"";""Bonus Cap"";""17.12.2021"";""15:04:05"";""DZ BANK"";""23","860001 EUR"";""23","870001 EUR"""
"DV04JD;""Deutsche Bank AG"";""Bonus Cap"";""18.03.2022"";""15:19:35"";""DZ BANK"";""8","09 EUR"";""8","10 EUR"""
"DV04JS;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.12.2021"";""15:09:24"";""DZ BANK"";""13","48 EUR"";""13","49 EUR"""
"DV04KW;""RWE AG"";""Bonus Cap"";""17.03.2023"";""15:15:35"";""DZ BANK"";""26","309999 EUR"";""26","33 EUR"""
"DV04K7;""Volkswagen AG Vz."";""Bonus Cap"";""17.12.2021"";""15:24:11"";""DZ BANK"";""144","50 EUR"";""144","509995 EUR"""
"DV04LH;""Volkswagen AG Vz."";""Bonus Cap"";""17.03.2023"";""15:24:08"";""DZ BANK"";""151","419998 EUR"";""151","429993 EUR"""
"DV04KM;""RWE AG"";""Bonus Cap"";""17.06.2022"";""15:20:50"";""DZ BANK"";""27","290001 EUR"";""27","309999 EUR"""
"DV04J2;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""15:15:25"";""DZ BANK"";""11","40 EUR"";""11","42 EUR"""
"DV04K6;""Volkswagen AG Vz."";""Bonus Cap"";""17.09.2021"";""15:23:41"";""DZ BANK"";""159","729996 EUR"";""159","740005 EUR"""
"DV04JE;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:07:23"";""DZ BANK"";""13","17 EUR"";""13","19 EUR"""
"DV04KS;""RWE AG"";""Bonus Cap"";""16.12.2022"";""15:09:47"";""DZ BANK"";""34","57 EUR"";""34","59 EUR"""
"DV04JK;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.09.2021"";""15:15:18"";""DZ BANK"";""12","67 EUR"";""12","68 EUR"""
"DV04JZ;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""15:16:44"";""DZ BANK"";""11","68 EUR"";""11","69 EUR"""
"DV04J4;""Deutsche Lufthansa AG"";""Bonus Cap"";""17.06.2022"";""15:22:42"";""DZ BANK"";""9","89 EUR"";""9","91 EUR"""
"DV04JX;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.03.2022"";""15:16:19"";""DZ BANK"";""11","91 EUR"";""11","92 EUR"""
"DV04JG;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:13:37"";""DZ BANK"";""13","04 EUR"";""13","06 EUR"""
"DV04KG;""RWE AG"";""Bonus Cap"";""18.03.2022"";""15:14:16"";""DZ BANK"";""32","330002 EUR"";""32","34 EUR"""
"DV04J8;""Deutsche Telekom AG"";""Bonus Cap"";""17.03.2023"";""15:14:27"";""DZ BANK"";""14","53 EUR"";""14","55 EUR"""
"DV04JF;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:23:00"";""DZ BANK"";""11","36 EUR"";""11","38 EUR"""
"DV04JH;""Deutsche Lufthansa AG"";""Bonus Cap"";""18.06.2021"";""15:04:00"";""DZ BANK"";""11","20 EUR"";""11","22 EUR"""
"DV04LB;""Volkswagen AG Vz."";""Bonus Cap"";""18.03.2022"";""15:24:07"";""DZ BANK"";""142","160004 EUR"";""142","169998 EUR"""
"DV030M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:14"";""DZ BANK"";""41","439999 EUR"";""41","450001 EUR"""
"DV031R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:08"";""DZ BANK"";""36","759998 EUR"";""36","77 EUR"""
"DV030C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:20:31"";""DZ BANK"";""41","049999 EUR"";""41","060001 EUR"""
"DV031A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:21"";""DZ BANK"";""38","470001 EUR"";""38","48 EUR"""
"DV031X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:55"";""DZ BANK"";""41","41 EUR"";""41","419998 EUR"""
"DV03Z3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:07:07"";""DZ BANK"";""38","580002 EUR"";""38","59 EUR"""
"DV03YW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:46"";""DZ BANK"";""43","360001 EUR"";""43","369999 EUR"""
"DV032D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:29"";""DZ BANK"";""39","639999 EUR"";""39","650002 EUR"""
"DV0314;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:44"";""DZ BANK"";""49","93 EUR"";""49","939999 EUR"""
"DV030V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:18:37"";""DZ BANK"";""35","43 EUR"";""35","439999 EUR"""
"DV03ZD;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:32"";""DZ BANK"";""38","16 EUR"";""38","169998 EUR"""
"DV032C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:12:44"";""DZ BANK"";""38","900002 EUR"";""38","91 EUR"""
"DV0317;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:46"";""DZ BANK"";""35","110001 EUR"";""35","119999 EUR"""
"DV031C;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:21"";""DZ BANK"";""40","060001 EUR"";""40","07 EUR"""
"DV030D;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:18:38"";""DZ BANK"";""41","93 EUR"";""41","939999 EUR"""
"DV03YQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:20:30"";""DZ BANK"";""43","610001 EUR"";""43","619999 EUR"""
"DV03Y6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:45"";""DZ BANK"";""37","529999 EUR"";""37","540001 EUR"""
"DV03Y9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:21:22"";""DZ BANK"";""34","810001 EUR"";""34","82 EUR"""
"DV03Z8;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:19:46"";""DZ BANK"";""43","110001 EUR"";""43","119999 EUR"""
"DV03Z2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:11"";""DZ BANK"";""45","98 EUR"";""45","990002 EUR"""
"DV030H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:11"";""DZ BANK"";""47","23 EUR"";""47","240002 EUR"""
"DV03Y7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:32"";""DZ BANK"";""38","400002 EUR"";""38","41 EUR"""
"DV0305;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:12"";""DZ BANK"";""44","580002 EUR"";""44","59 EUR"""
"DV031W;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:23:46"";""DZ BANK"";""40","650002 EUR"";""40","66 EUR"""
"DV031S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:09"";""DZ BANK"";""37","540001 EUR"";""37","549999 EUR"""
"DV03ZB;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:47"";""DZ BANK"";""36","48 EUR"";""36","490002 EUR"""
"DV030L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:19:31"";""DZ BANK"";""40","599998 EUR"";""40","610001 EUR"""
"DV03ZH;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:45"";""DZ BANK"";""36","299999 EUR"";""36","310001 EUR"""
"DV032H;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:09:03"";""DZ BANK"";""43","389999 EUR"";""43","400002 EUR"""
"DV0301;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:39"";""DZ BANK"";""40","43 EUR"";""40","439999 EUR"""
"DV030G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:33"";""DZ BANK"";""45","470001 EUR"";""45","48 EUR"""
"DV030X;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:45"";""DZ BANK"";""37","099998 EUR"";""37","110001 EUR"""
"DV03YY;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:24:28"";""DZ BANK"";""35","93 EUR"";""35","939999 EUR"""
"DV030R;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:21"";""DZ BANK"";""46","529999 EUR"";""46","540001 EUR"""
"DV030Z;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:45"";""DZ BANK"";""38","77 EUR"";""38","779999 EUR"""
"DV03YR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:05:25"";""DZ BANK"";""35","139999 EUR"";""35","150002 EUR"""
"DV03ZU;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:24:27"";""DZ BANK"";""39","68 EUR"";""39","689999 EUR"""
"DV03YX;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:25:08"";""DZ BANK"";""35","040001 EUR"";""35","049999 EUR"""
"DV030K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:08"";""DZ BANK"";""39","75 EUR"";""39","759998 EUR"""
"DV03ZM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:05:34"";""DZ BANK"";""39","759998 EUR"";""39","77 EUR"""
"DV03YP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:44"";""DZ BANK"";""38","959999 EUR"";""38","970001 EUR"""
"DV03Y4;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:33"";""DZ BANK"";""35","790001 EUR"";""35","799999 EUR"""
"DV0300;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:32"";""DZ BANK"";""39","599998 EUR"";""39","610001 EUR"""
"DV0306;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:08"";""DZ BANK"";""46","25 EUR"";""46","259998 EUR"""
"DV031P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:43"";""DZ BANK"";""35","189999 EUR"";""35","200001 EUR"""
"DV03ZW;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:44"";""DZ BANK"";""41","52 EUR"";""41","529999 EUR"""
"DV03Y0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:35"";""DZ BANK"";""37","709999 EUR"";""37","720001 EUR"""
"DV0311;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:36"";""DZ BANK"";""46","82 EUR"";""46","830002 EUR"""
"DV030P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:01"";""DZ BANK"";""43","139999 EUR"";""43","150002 EUR"""
"DV030S;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:18"";""DZ BANK"";""48","220001 EUR"";""48","23 EUR"""
"DV03Z6;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:49"";""DZ BANK"";""41","290001 EUR"";""41","299999 EUR"""
"DV031Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:18:39"";""DZ BANK"";""35","98 EUR"";""35","990002 EUR"""
"DV03YN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:20:30"";""DZ BANK"";""38","029999 EUR"";""38","040001 EUR"""
"DV03Z9;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:32"";""DZ BANK"";""44","009998 EUR"";""44","02 EUR"""
"DV03YM;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:19:49"";""DZ BANK"";""37","099998 EUR"";""37","110001 EUR"""
"DV032N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:11"";""DZ BANK"";""49","400002 EUR"";""49","41 EUR"""
"DV0309;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:56"";""DZ BANK"";""50","41 EUR"";""50","419998 EUR"""
"DV030A;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:09:29"";""DZ BANK"";""39","259998 EUR"";""39","27 EUR"""
"DV030B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:32"";""DZ BANK"";""40","16 EUR"";""40","169998 EUR"""
"DV030J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:45"";""DZ BANK"";""38","91 EUR"";""38","919998 EUR"""
"DV031U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:20"";""DZ BANK"";""39","09 EUR"";""39","099998 EUR"""
"DV031F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:12"";""DZ BANK"";""42","439999 EUR"";""42","450001 EUR"""
"DV0303;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:13"";""DZ BANK"";""42","09 EUR"";""42","099998 EUR"""
"DV03YV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:04"";""DZ BANK"";""38","790001 EUR"";""38","799999 EUR"""
"DV03ZP;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:45"";""DZ BANK"";""41","619999 EUR"";""41","630001 EUR"""
"DV0304;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:23"";""DZ BANK"";""42","919998 EUR"";""42","93 EUR"""
"DV03Z1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:20"";""DZ BANK"";""40","50 EUR"";""40","509998 EUR"""
"DV030T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:10"";""DZ BANK"";""49","900002 EUR"";""49","91 EUR"""
"DV031V;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:25:45"";""DZ BANK"";""39","889999 EUR"";""39","900002 EUR"""
"DV032G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:09"";""DZ BANK"";""41","889999 EUR"";""41","900002 EUR"""
"DV031N;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:48"";""DZ BANK"";""34","389999 EUR"";""34","400002 EUR"""
"DV03ZZ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:24:58"";""DZ BANK"";""38","68 EUR"";""38","689999 EUR"""
"DV03Y2;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:25:09"";""DZ BANK"";""43","080002 EUR"";""43","09 EUR"""
"DV03Z5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:43"";""DZ BANK"";""40","389999 EUR"";""40","400002 EUR"""
"DV03ZG;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:17:11"";""DZ BANK"";""35","50 EUR"";""35","509998 EUR"""
"DV03YT;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:20:29"";""DZ BANK"";""36","970001 EUR"";""36","98 EUR"""
"DV03ZC;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:03"";""DZ BANK"";""37","32 EUR"";""37","330002 EUR"""
"DV030Q;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:03"";""DZ BANK"";""44","830002 EUR"";""44","84 EUR"""
"DV03Y5;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:48"";""DZ BANK"";""36","66 EUR"";""36","669998 EUR"""
"DV03ZQ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:44"";""DZ BANK"";""42","549999 EUR"";""42","560001 EUR"""
"DV032K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:12"";""DZ BANK"";""46","400002 EUR"";""46","41 EUR"""
"DV031T;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:33"";""DZ BANK"";""38","310001 EUR"";""38","32 EUR"""
"DV030U;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:19:31"";""DZ BANK"";""34","59 EUR"";""34","599998 EUR"""
"DV03ZK;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:16:49"";""DZ BANK"";""37","869999 EUR"";""37","880001 EUR"""
"DV0308;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:14"";""DZ BANK"";""49","580002 EUR"";""49","59 EUR"""
"DV032P;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:11"";""DZ BANK"";""50","919998 EUR"";""50","93 EUR"""
"DV031E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:11"";""DZ BANK"";""41","650002 EUR"";""41","66 EUR"""
"DV03ZL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:13:32"";""DZ BANK"";""41","82 EUR"";""41","830002 EUR"""
"DV031G;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:24:58"";""DZ BANK"";""44","060001 EUR"";""44","07 EUR"""
"DV03ZJ;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:09:45"";""DZ BANK"";""37","09 EUR"";""37","099998 EUR"""
"DV03Y3;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:07:08"";""DZ BANK"";""34","919998 EUR"";""34","93 EUR"""
"DV03ZN;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:05:34"";""DZ BANK"";""40","689999 EUR"";""40","700001 EUR"""
"DV03ZV;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:12:21"";""DZ BANK"";""40","59 EUR"";""40","599998 EUR"""
"DV03Y1;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:09:29"";""DZ BANK"";""38","599998 EUR"";""38","610001 EUR"""
"DV031Y;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:18"";""DZ BANK"";""42","189999 EUR"";""42","200001 EUR"""
"DV03ZR;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:21:24"";""DZ BANK"";""43","48 EUR"";""43","490002 EUR"""
"DV031M;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:56"";""DZ BANK"";""50","41 EUR"";""50","419998 EUR"""
"DV03YS;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:13:30"";""DZ BANK"";""36","060001 EUR"";""36","07 EUR"""
"DV032B;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:14:37"";""DZ BANK"";""38","150002 EUR"";""38","16 EUR"""
"DV031L;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:11"";""DZ BANK"";""49","610001 EUR"";""49","619999 EUR"""
"DV032F;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:11"";""DZ BANK"";""41","139999 EUR"";""41","150002 EUR"""
"DV0316;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:48"";""DZ BANK"";""34","330002 EUR"";""34","34 EUR"""
"DV031J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:12"";""DZ BANK"";""47","209999 EUR"";""47","220001 EUR"""
"DV030E;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:08"";""DZ BANK"";""42","810001 EUR"";""42","82 EUR"""
"DV0310;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:15:43"";""DZ BANK"";""45","290001 EUR"";""45","299999 EUR"""
"DV032J;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:13"";""DZ BANK"";""44","889999 EUR"";""44","900002 EUR"""
"DV03YL;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:11:49"";""DZ BANK"";""36","169998 EUR"";""36","18 EUR"""
"DV03Z0;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:17:33"";""DZ BANK"";""39","580002 EUR"";""39","59 EUR"""
"DV031K;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:08:25"";""DZ BANK"";""48","810001 EUR"";""48","82 EUR"""
"DV03ZF;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:22:08"";""DZ BANK"";""34","689999 EUR"";""34","700001 EUR"""
"DV03Z7;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:49"";""DZ BANK"";""42","189999 EUR"";""42","200001 EUR"""
"DV0315;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:13:11"";""DZ BANK"";""51","459999 EUR"";""51","470001 EUR"""
"DV0318;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""17.09.2021"";""15:16:49"";""DZ BANK"";""35","869999 EUR"";""35","880001 EUR"""
"DV03ZE;""Euro Stoxx 50 (Kursindex) EUR"";""Bonus Cap"";""16.07.2021"";""15:15:01"";""DZ BANK"";""42","310001 EUR"";""42","32 EUR"""
