"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DFP2PH;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:36:00"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DFP2PP;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:36:00"";""DZ BANK"";""0","088 EUR"";""0","098 EUR""",
"DV040Q;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""16.12.2022"";""14:38:05"";""DZ BANK"";""1","04 EUR"";""1","05 EUR""",
"DV04ZF;""Eni S.p.A."";""Optionsschein Classic Long"";""16.09.2021"";""13:17:38"";""DZ BANK"";""0","09 EUR"";""0","10 EUR""",
"DV040N;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""16.09.2022"";""14:33:18"";""DZ BANK"";""0","93 EUR"";""0","94 EUR""",
"DV040D;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""18.06.2021"";""13:48:02"";""DZ BANK"";""0","09 EUR"";""0","11 EUR""",
"DFP2QB;""EUR/USD"";""Optionsschein Classic Long"";""27.08.2021"";""14:35:03"";""DZ BANK"";""3","61 EUR"";""3","62 EUR""",
"DV04ZU;""Repsol S.A."";""Optionsschein Classic Long"";""17.09.2021"";""13:38:01"";""DZ BANK"";""0","24 EUR"";""0","26 EUR""",
"DV04ZM;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""18.06.2021"";""13:17:23"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV04YK;""Booking Holdings Inc."";""Optionsschein Classic Long"";""17.06.2022"";""14:35:11"";""DZ BANK"";""1","24 EUR"";""1","34 EUR""",
"DFP2NT;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:38:29"";""DZ BANK"";""1","59 EUR"";""1","60 EUR""",
"DFP2QA;""EUR/USD"";""Optionsschein Classic Long"";""27.08.2021"";""14:29:59"";""DZ BANK"";""3","93 EUR"";""3","94 EUR""",
"DV04ZU;""Repsol S.A."";""Optionsschein Classic Long"";""17.09.2021"";""13:38:01"";""DZ BANK"";""0","24 EUR"";""0","26 EUR""",
"DV04ZM;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""18.06.2021"";""13:17:23"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DFP2PB;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:36:00"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV04YG;""Booking Holdings Inc."";""Optionsschein Classic Long"";""17.12.2021"";""14:01:30"";""DZ BANK"";""0","66 EUR"";""0","76 EUR""",
"DFP2NU;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:31:34"";""DZ BANK"";""1","42 EUR"";""1","43 EUR""",
"DV04XU;""AEGON N.V."";""Optionsschein Classic Long"";""17.09.2021"";""14:29:26"";""DZ BANK"";""0","09 EUR"";""0","11 EUR""",
"DFP2PL;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:36:00"";""DZ BANK"";""0","11 EUR"";""0","12 EUR""",
"DV040K;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""18.03.2022"";""14:32:25"";""DZ BANK"";""0","65 EUR"";""0","66 EUR""",
"DV040P;""Volkswagen AG Vz."";""Optionsschein Classic Long"";""16.09.2022"";""14:37:24"";""DZ BANK"";""0","87 EUR"";""0","88 EUR""",
"DFP2QC;""EUR/USD"";""Optionsschein Classic Long"";""27.08.2021"";""14:38:34"";""DZ BANK"";""3","30 EUR"";""3","31 EUR""",
"DV04YV;""COVESTRO AG"";""Optionsschein Classic Long"";""16.12.2022"";""13:15:14"";""DZ BANK"";""0","33 EUR"";""0","35 EUR""",
"DFP2NN;""EUR/USD"";""Optionsschein Classic Long"";""03.09.2021"";""14:32:30"";""DZ BANK"";""2","78 EUR"";""2","79 EUR""",
"DV04ZT;""Repsol S.A."";""Optionsschein Classic Long"";""18.06.2021"";""14:17:59"";""DZ BANK"";""0","21 EUR"";""0","23 EUR""",
"DV04ZN;""Porsche Automobil Holding SE"";""Optionsschein Classic Long"";""17.09.2021"";""14:19:33"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV03X6;""Hochtief AG"";""Optionsschein Classic Long"";""16.12.2022"";""14:26:13"";""DZ BANK"";""1","39 EUR"";""1","41 EUR""",
"DV03YA;""MorphoSys AG"";""Optionsschein Classic Long"";""16.12.2022"";""14:20:04"";""DZ BANK"";""1","93 EUR"";""1","95 EUR""",
"DV03X4;""Deutsche EuroShop AG"";""Optionsschein Classic Long"";""16.12.2022"";""14:17:35"";""DZ BANK"";""0","55 EUR"";""0","57 EUR""",
"DV03YE;""NEMETSCHEK"";""Optionsschein Classic Long"";""16.12.2022"";""14:33:07"";""DZ BANK"";""1","20 EUR"";""1","22 EUR""",
"DV03YB;""MorphoSys AG"";""Optionsschein Classic Long"";""16.12.2022"";""14:36:15"";""DZ BANK"";""1","87 EUR"";""1","89 EUR""",
"DV03X2;""BayWa AG"";""Optionsschein Classic Long"";""16.12.2022"";""13:19:46"";""DZ BANK"";""0","58 EUR"";""0","59 EUR""",
"DV03YG;""SMA Solar Technology AG"";""Optionsschein Classic Long"";""16.12.2022"";""14:27:58"";""DZ BANK"";""1","58 EUR"";""1","59 EUR""",
"DV03X5;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Long"";""21.05.2021"";""14:22:12"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
"DV03X7;""Iberdrola S.A."";""Optionsschein Classic Long"";""16.12.2022"";""14:29:40"";""DZ BANK"";""1","31 EUR"";""1","32 EUR""",
"DV03YH;""Société Générale S.A."";""Optionsschein Classic Long"";""16.12.2022"";""12:55:01"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV03YC;""NEMETSCHEK"";""Optionsschein Classic Long"";""17.09.2021"";""14:25:38"";""DZ BANK"";""0","74 EUR"";""0","76 EUR""",
"DV03YD;""NEMETSCHEK"";""Optionsschein Classic Long"";""17.06.2022"";""14:33:07"";""DZ BANK"";""1","05 EUR"";""1","07 EUR""",
"DV03X1;""Aurubis AG"";""Optionsschein Classic Long"";""17.09.2021"";""13:02:18"";""DZ BANK"";""0","09 EUR"";""0","11 EUR""",
"DV07P2;""BASF SE"";""Optionsschein Classic Short"";""18.03.2022"";""13:54:18"";""DZ BANK"";""1","06 EUR"";""1","07 EUR""",
"DV07RG;""SAP SE"";""Optionsschein Classic Short"";""18.03.2022"";""14:19:27"";""DZ BANK"";""0","57 EUR"";""0","58 EUR""",
"DV07RR;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""17.12.2021"";""14:23:31"";""DZ BANK"";""2","95 EUR"";""2","96 EUR""",
"DV07QE;""Deutsche Bank AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:21:31"";""DZ BANK"";""0","83 EUR"";""0","84 EUR""",
"DV07QW;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""18.03.2022"";""13:02:01"";""DZ BANK"";""0","40 EUR"";""0","41 EUR""",
"DV07P5;""Beiersdorf AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:09"";""DZ BANK"";""0","36 EUR"";""0","37 EUR""",
"DV07Q3;""Infineon Technologies AG"";""Optionsschein Classic Short"";""18.06.2021"";""14:18:28"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DV07QK;""Deutsche Post AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:18:32"";""DZ BANK"";""0","31 EUR"";""0","32 EUR""",
"DV07QF;""Deutsche Bank AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:14:15"";""DZ BANK"";""1","11 EUR"";""1","12 EUR""",
"DV07RD;""Nokia Corp."";""Optionsschein Classic Short"";""18.03.2022"";""13:59:14"";""DZ BANK"";""0","32 EUR"";""0","39 EUR""",
"DV07QL;""Deutsche Post AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:03:24"";""DZ BANK"";""0","50 EUR"";""0","51 EUR""",
"DV07P1;""BASF SE"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:29"";""DZ BANK"";""0","62 EUR"";""0","63 EUR""",
"DV07Q6;""Infineon Technologies AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:08"";""DZ BANK"";""0","47 EUR"";""0","48 EUR""",
"DV07QD;""Daimler AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:18:49"";""DZ BANK"";""0","74 EUR"";""0","75 EUR""",
"DV07RQ;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""17.09.2021"";""14:36:51"";""DZ BANK"";""2","54 EUR"";""2","55 EUR""",
"DV07Q4;""Infineon Technologies AG"";""Optionsschein Classic Short"";""17.09.2021"";""14:09:32"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DV07RB;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07RF;""RWE AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:25"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV07RM;""ThyssenKrupp AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:56:53"";""DZ BANK"";""1","57 EUR"";""1","67 EUR""",
"DV07RP;""Volkswagen AG Vz."";""Optionsschein Classic Short"";""18.06.2021"";""14:35:06"";""DZ BANK"";""2","08 EUR"";""2","09 EUR""",
"DV07Q8;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""18.06.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07P3;""Bayer AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:53:13"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV07PY;""Airbus Group SE"";""Optionsschein Classic Short"";""18.03.2022"";""14:31:51"";""DZ BANK"";""1","06 EUR"";""1","07 EUR""",
"DV07RS;""Vonovia SE"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:16"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DV07QP;""E.ON SE"";""Optionsschein Classic Short"";""18.03.2022"";""14:14:04"";""DZ BANK"";""0","61 EUR"";""0","63 EUR""",
"DV07QM;""Deutsche Telekom AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:00:20"";""DZ BANK"";""0","74 EUR"";""0","75 EUR""",
"DV07QB;""COVESTRO AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:22:16"";""DZ BANK"";""1","10 EUR"";""1","12 EUR""",
"DV07QV;""HelloFresh SE"";""Optionsschein Classic Short"";""18.03.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07P7;""BMW AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:38:19"";""DZ BANK"";""0","90 EUR"";""0","91 EUR""",
"DV07RA;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.12.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07Q5;""Infineon Technologies AG"";""Optionsschein Classic Short"";""17.12.2021"";""13:02:08"";""DZ BANK"";""0","62 EUR"";""0","63 EUR""",
"DV07QC;""Daimler AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:50"";""DZ BANK"";""0","44 EUR"";""0","45 EUR""",
"DV07QG;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:16:19"";""DZ BANK"";""1","93 EUR"";""1","96 EUR""",
"DV07QG;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:16:19"";""DZ BANK"";""1","93 EUR"";""1","96 EUR""",
"DV07Q5;""Infineon Technologies AG"";""Optionsschein Classic Short"";""17.12.2021"";""13:02:08"";""DZ BANK"";""0","62 EUR"";""0","63 EUR""",
"DV07Q7;""Infineon Technologies AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:13:39"";""DZ BANK"";""0","70 EUR"";""0","71 EUR""",
"DV07PZ;""Airbus Group SE"";""Optionsschein Classic Short"";""18.03.2022"";""14:07:00"";""DZ BANK"";""1","45 EUR"";""1","46 EUR""",
"DV07QR;""Fresenius Medical Care AG & Co. KGaA"";""Optionsschein Classic Short"";""18.03.2022"";""14:22:13"";""DZ BANK"";""0","59 EUR"";""0","60 EUR""",
"DV07RN;""ThyssenKrupp AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:51:33"";""DZ BANK"";""2","47 EUR"";""2","57 EUR""",
"DV07RC;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07QN;""Deutsche Telekom AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:02:37"";""DZ BANK"";""1","67 EUR"";""1","68 EUR""",
"DV07QA;""COVESTRO AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:16:10"";""DZ BANK"";""0","65 EUR"";""0","67 EUR""",
"DV07QQ;""E.ON SE"";""Optionsschein Classic Short"";""18.03.2022"";""14:38:31"";""DZ BANK"";""1","00 EUR"";""1","02 EUR""",
"DV07QS;""Fresenius SE & Co. KGaA"";""Optionsschein Classic Short"";""18.03.2022"";""14:29:18"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV07P4;""Bayer AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:08"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DV07QH;""Deutsche Lufthansa AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:28:17"";""DZ BANK"";""3","02 EUR"";""3","05 EUR""",
"DV07P8;""Commerzbank AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:13:19"";""DZ BANK"";""0","85 EUR"";""0","86 EUR""",
"DV07RH;""SAP SE"";""Optionsschein Classic Short"";""18.03.2022"";""13:24:05"";""DZ BANK"";""0","88 EUR"";""0","89 EUR""",
"DV07QU;""HeidelbergCement AG"";""Optionsschein Classic Short"";""18.03.2022"";""14:22:10"";""DZ BANK"";""0","77 EUR"";""0","78 EUR""",
"DV07QJ;""Deutsche Post AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:03"";""DZ BANK"";""0","19 EUR"";""0","20 EUR""",
"DV07Q9;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""--"";""DZ BANK"";"" -- EUR"";"" -- EUR""",,,
"DV07P6;""BMW AG"";""Optionsschein Classic Short"";""18.03.2022"";""13:02:15"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DV06YD;""Brenntag AG"";""Optionsschein Classic Short"";""16.12.2022"";""13:02:15"";""DZ BANK"";""0","06 EUR"";""0","10 EUR""",
"DV06YQ;""Gerresheimer AG"";""Optionsschein Classic Short"";""17.09.2021"";""14:00:28"";""DZ BANK"";""0","22 EUR"";""0","24 EUR""",
"DV06X5;""AIXTRON AG"";""Optionsschein Classic Short"";""16.12.2022"";""14:25:58"";""DZ BANK"";""5","66 EUR"";""5","71 EUR""",
"DV06YY;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""17.12.2021"";""14:37:20"";""DZ BANK"";""0","21 EUR"";""0","22 EUR""",
"DV06X1;""AIXTRON AG"";""Optionsschein Classic Short"";""18.06.2021"";""14:18:32"";""DZ BANK"";""2","98 EUR"";""3","03 EUR""",
"DV06Y7;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""13:02:02"";""DZ BANK"";""0","36 EUR"";""0","38 EUR""",
"DV06ZQ;""SAP SE"";""Optionsschein Classic Short"";""17.12.2021"";""14:36:56"";""DZ BANK"";""0","32 EUR"";""0","33 EUR""",
"DV06ZA;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""13:02:02"";""DZ BANK"";""0","32 EUR"";""0","34 EUR""",
"DV06YX;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""17.09.2021"";""13:02:01"";""DZ BANK"";""0","14 EUR"";""0","15 EUR""",
"DV06X3;""AIXTRON AG"";""Optionsschein Classic Short"";""17.12.2021"";""14:19:55"";""DZ BANK"";""4","18 EUR"";""4","23 EUR""",
"DV06Y9;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.06.2022"";""13:02:02"";""DZ BANK"";""0","18 EUR"";""0","20 EUR""",
"DV06X2;""AIXTRON AG"";""Optionsschein Classic Short"";""17.09.2021"";""14:20:23"";""DZ BANK"";""3","65 EUR"";""3","70 EUR""",
"DV06Y6;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.09.2021"";""13:02:02"";""DZ BANK"";""0","19 EUR"";""0","21 EUR""",
"DV06X4;""AIXTRON AG"";""Optionsschein Classic Short"";""17.06.2022"";""14:29:49"";""DZ BANK"";""4","91 EUR"";""4","96 EUR""",
"DV06YJ;""E.ON SE"";""Optionsschein Classic Short"";""16.12.2022"";""13:02:02"";""DZ BANK"";""0","18 EUR"";""0","20 EUR""",
"DV06Y8;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""17.12.2021"";""14:34:35"";""DZ BANK"";""0","46 EUR"";""0","48 EUR""",
"DV06ZB;""LPKF Laser & Electronics AG"";""Optionsschein Classic Short"";""16.12.2022"";""13:02:02"";""DZ BANK"";""0","42 EUR"";""0","44 EUR""",
"DV06YW;""Henkel AG & Co. KGaA Vz."";""Optionsschein Classic Short"";""18.06.2021"";""13:54:30"";""DZ BANK"";""0","07 EUR"";""0","08 EUR""",
"DV06YB;""Barrick Gold Corporation"";""Optionsschein Classic Short"";""17.06.2022"";""14:29:24"";""DZ BANK"";""1","69 EUR"";""1","73 EUR""",
"DV06YE;""Deutsche Wohnen SE"";""Optionsschein Classic Short"";""17.09.2021"";""13:49:54"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DFP2WH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:23:46"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DFP2XG;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:33:49"";""DZ BANK"";""3","56 EUR"";""3","57 EUR""",
"DFP2XE;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:20:33"";""DZ BANK"";""2","95 EUR"";""2","96 EUR""",
"DFP2WS;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:36:00"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DFP2VJ;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:33:49"";""DZ BANK"";""2","71 EUR"";""2","73 EUR""",
"DV06AP;""Eni S.p.A."";""Optionsschein Classic Short"";""16.12.2021"";""14:37:06"";""DZ BANK"";""1","51 EUR"";""1","52 EUR""",
"DFP2VD;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:22:39"";""DZ BANK"";""1","70 EUR"";""1","72 EUR""",
"DFP2T5;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""14:24:40"";""DZ BANK"";""1","24 EUR"";""1","28 EUR""",
"DFP2XK;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:35:04"";""DZ BANK"";""4","91 EUR"";""4","92 EUR""",
"DFP2XH;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:32:11"";""DZ BANK"";""3","87 EUR"";""3","88 EUR""",
"DFP2XB;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:22:02"";""DZ BANK"";""2","17 EUR"";""2","18 EUR""",
"DV06BA;""Royal Dutch Shell plc"";""Optionsschein Classic Short"";""17.09.2021"";""14:17:36"";""DZ BANK"";""0","25 EUR"";""0","26 EUR""",
"DFP2WU;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:36:01"";""DZ BANK"";""0","29 EUR"";""0","30 EUR""",
"DFP2XL;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:35:03"";""DZ BANK"";""5","63 EUR"";""5","64 EUR""",
"DFP2WY;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:36:01"";""DZ BANK"";""0","46 EUR"";""0","47 EUR""",
"DFP2UD;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""14:26:07"";""DZ BANK"";""2","34 EUR"";""2","36 EUR""",
"DFP2UK;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""14:25:22"";""DZ BANK"";""2","73 EUR"";""2","75 EUR""",
"DFP2W2;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:19:28"";""DZ BANK"";""0","74 EUR"";""0","75 EUR""",
"DV06AM;""Eni S.p.A."";""Optionsschein Classic Short"";""17.06.2021"";""14:37:03"";""DZ BANK"";""1","02 EUR"";""1","03 EUR""",
"DV0596;""CTS Eventim AG"";""Optionsschein Classic Short"";""17.06.2022"";""14:22:24"";""DZ BANK"";""1","19 EUR"";""1","21 EUR""",
"DFP2XJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:33:36"";""DZ BANK"";""4","20 EUR"";""4","21 EUR""",
"DFP2T8;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""14:24:24"";""DZ BANK"";""2","33 EUR"";""2","37 EUR""",
"DV06BW;""VISA Inc."";""Optionsschein Classic Short"";""17.12.2021"";""14:18:14"";""DZ BANK"";""3","04 EUR"";""3","10 EUR""",
"DV06A4;""MasterCard Inc."";""Optionsschein Classic Short"";""17.12.2021"";""14:30:59"";""DZ BANK"";""5","28 EUR"";""5","36 EUR""",
"DFP2T4;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""14:24:24"";""DZ BANK"";""0","90 EUR"";""0","94 EUR""",
"DFP2VG;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:34:26"";""DZ BANK"";""2","25 EUR"";""2","27 EUR""",
"DFP2WR;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:36:01"";""DZ BANK"";""0","22 EUR"";""0","23 EUR""",
"DFP2UG;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""14:24:01"";""DZ BANK"";""1","67 EUR"";""1","69 EUR""",
"DFP2VL;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:24:24"";""DZ BANK"";""3","21 EUR"";""3","23 EUR""",
"DFP2VF;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:19:02"";""DZ BANK"";""2","04 EUR"";""2","06 EUR""",
"DFP2UL;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""14:24:16"";""DZ BANK"";""3","09 EUR"";""3","11 EUR""",
"DV06BV;""VISA Inc."";""Optionsschein Classic Short"";""18.06.2021"";""14:16:18"";""DZ BANK"";""2","38 EUR"";""2","44 EUR""",
"DFP2WN;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:36:01"";""DZ BANK"";""0","16 EUR"";""0","17 EUR""",
"DV06AF;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.09.2021"";""14:21:36"";""DZ BANK"";""1","24 EUR"";""1","25 EUR""",
"DFP2W3;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:23:12"";""DZ BANK"";""0","85 EUR"";""0","86 EUR""",
"DFP2UZ;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""14:31:26"";""DZ BANK"";""3","01 EUR"";""3","03 EUR""",
"DV059N;""Airbus Group SE"";""Optionsschein Classic Short"";""17.12.2021"";""14:16:13"";""DZ BANK"";""1","70 EUR"";""1","71 EUR""",
"DFP2W1;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:25:37"";""DZ BANK"";""0","67 EUR"";""0","68 EUR""",
"DFP2WV;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:24:01"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DFP2UV;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""14:36:01"";""DZ BANK"";""2","02 EUR"";""2","04 EUR""",
"DV06AG;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.12.2021"";""14:21:51"";""DZ BANK"";""1","49 EUR"";""1","50 EUR""",
"DV06AG;""Deutsche Bank AG"";""Optionsschein Classic Short"";""17.12.2021"";""14:21:51"";""DZ BANK"";""1","49 EUR"";""1","50 EUR""",
"DFP2UR;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""14:19:02"";""DZ BANK"";""0","46 EUR"";""0","48 EUR""",
"DFP2T6;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""14:26:35"";""DZ BANK"";""1","61 EUR"";""1","65 EUR""",
"DV06AW;""General Electric Co."";""Optionsschein Classic Short"";""17.12.2021"";""14:17:27"";""DZ BANK"";""2","07 EUR"";""2","09 EUR""",
"DFP2U0;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""14:28:32"";""DZ BANK"";""3","30 EUR"";""3","32 EUR""",
"DFP2T9;""EUR/JPY"";""Optionsschein Classic Short"";""12.03.2021"";""14:25:13"";""DZ BANK"";""0","97 EUR"";""0","99 EUR""",
"DFP2XF;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:35:03"";""DZ BANK"";""3","25 EUR"";""3","26 EUR""",
"DFP2XD;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:38:29"";""DZ BANK"";""2","69 EUR"";""2","70 EUR""",
"DFP2UM;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""14:25:22"";""DZ BANK"";""3","47 EUR"";""3","49 EUR""",
"DFP2VK;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:32:24"";""DZ BANK"";""2","96 EUR"";""2","98 EUR""",
"DFP2WJ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:32:31"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DFP2T7;""EUR/JPY"";""Optionsschein Classic Short"";""05.03.2021"";""14:24:20"";""DZ BANK"";""1","97 EUR"";""2","01 EUR""",
"DFP2WX;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:31:41"";""DZ BANK"";""0","41 EUR"";""0","42 EUR""",
"DFP2WZ;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:32:59"";""DZ BANK"";""0","52 EUR"";""0","53 EUR""",
"DFP2US;""EUR/JPY"";""Optionsschein Classic Short"";""26.03.2021"";""14:33:20"";""DZ BANK"";""0","73 EUR"";""0","75 EUR""",
"DFP2W6;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:24:53"";""DZ BANK"";""1","22 EUR"";""1","23 EUR""",
"DFP2UY;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""14:32:54"";""DZ BANK"";""2","74 EUR"";""2","76 EUR""",
"DFP2U1;""EUR/JPY"";""Optionsschein Classic Short"";""02.07.2021"";""14:25:22"";""DZ BANK"";""3","60 EUR"";""3","62 EUR""",
"DFP2VM;""EUR/JPY"";""Optionsschein Classic Short"";""06.08.2021"";""14:24:04"";""DZ BANK"";""3","49 EUR"";""3","51 EUR""",
"DFP2WW;""EUR/USD"";""Optionsschein Classic Short"";""27.08.2021"";""14:36:01"";""DZ BANK"";""0","37 EUR"";""0","38 EUR""",
"DFP2UH;""EUR/JPY"";""Optionsschein Classic Short"";""19.03.2021"";""14:24:24"";""DZ BANK"";""2","01 EUR"";""2","03 EUR""",
"DV06BU;""Vinci S.A."";""Optionsschein Classic Short"";""16.12.2022"";""13:49:01"";""DZ BANK"";""1","88 EUR"";""1","90 EUR""",
