"WKN;""Basiswert"";""Produkttyp"";""Letzter Bewertungstag"";""Zeit"";""Quotierung"";""Geld"";""Brief""",,,
"DV06TS;""Ceconomy AG"";""Mini-Future Short"";""Endlos"";""15:45:55"";""DZ BANK"";""0","58 EUR"";""0","59 EUR""",
"DV06XJ;""Union Pacific Corp."";""Mini-Future Short"";""Endlos"";""15:53:15"";""DZ BANK"";""1","23 EUR"";""1","25 EUR""",
"DV06TU;""Commerzbank AG"";""Mini-Future Short"";""Endlos"";""15:44:25"";""DZ BANK"";""0","42 EUR"";""0","43 EUR""",
"DV06XQ;""VISA Inc."";""Mini-Future Short"";""Endlos"";""15:47:52"";""DZ BANK"";""1","04 EUR"";""1","09 EUR""",
"DV06L9;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:52:49"";""DZ BANK"";""8","46 EUR"";""8","48 EUR""",
"DV07EX;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:53:18"";""DZ BANK"";""3","31 EUR"";""3","32 EUR""",
"DV06L3;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:38:19"";""DZ BANK"";""5","32 EUR"";""5","34 EUR""",
"DV06L9;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:52:49"";""DZ BANK"";""8","46 EUR"";""8","48 EUR""",
"DV06S1;""Alphabet Inc. Class-C-Namensaktie"";""Mini-Future Short"";""Endlos"";""15:43:27"";""DZ BANK"";""1","02 EUR"";""1","04 EUR""",
"DV06UH;""Engie S.A."";""Mini-Future Short"";""Endlos"";""15:52:22"";""DZ BANK"";""1","25 EUR"";""1","26 EUR""",
"DV06VW;""Netflix Inc."";""Mini-Future Short"";""Endlos"";""15:54:50"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DV06VJ;""Linde PLC"";""Mini-Future Short"";""Endlos"";""15:53:59"";""DZ BANK"";""1","17 EUR"";""1","18 EUR""",
"DV06VC;""Koenig & Bauer AG"";""Mini-Future Short"";""Endlos"";""15:34:33"";""DZ BANK"";""0","39 EUR"";""0","41 EUR""",
"DV07E1;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:52:16"";""DZ BANK"";""65","00 EUR"";""65","010002 EUR""",
"DV07E4;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:51:50"";""DZ BANK"";""68","00 EUR"";""68","010002 EUR""",
"DV06VL;""LPKF Laser & Electronics AG"";""Mini-Future Short"";""Endlos"";""15:34:48"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV06L8;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:39:35"";""DZ BANK"";""7","52 EUR"";""7","54 EUR""",
"DV06L2;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:53:14"";""DZ BANK"";""5","54 EUR"";""5","56 EUR""",
"DV07EP;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:40:15"";""DZ BANK"";""2","05 EUR"";""2","06 EUR""",
"DV06WM;""Qualcomm Inc."";""Mini-Future Short"";""Endlos"";""15:30:06"";""DZ BANK"";""0","57 EUR"";"" -- EUR""",,
"DV06TX;""COVESTRO AG"";""Mini-Future Short"";""Endlos"";""15:47:25"";""DZ BANK"";""0","37 EUR"";""0","38 EUR""",
"DV06UZ;""Hella GmbH & Co KGaA"";""Mini-Future Short"";""Endlos"";""15:39:25"";""DZ BANK"";""0","44 EUR"";""0","45 EUR""",
"DV06L6;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:39:35"";""DZ BANK"";""6","69 EUR"";""6","71 EUR""",
"DV07ER;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:37:54"";""DZ BANK"";""2","14 EUR"";""2","15 EUR""",
"DV07E3;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:43:42"";""DZ BANK"";""66","82 EUR"";""66","830002 EUR""",
"DV06VZ;""Nokia Corp."";""Mini-Future Short"";""Endlos"";""15:54:23"";""DZ BANK"";""0","38 EUR"";""0","42 EUR""",
"DV06XK;""Uniper SE"";""Mini-Future Short"";""Endlos"";""15:38:31"";""DZ BANK"";""0","23 EUR"";""0","24 EUR""",
"DV06T2;""Delivery Hero SE"";""Mini-Future Short"";""Endlos"";""15:56:17"";""DZ BANK"";""1","06 EUR"";""1","11 EUR""",
"DV06UF;""ElringKlinger AG"";""Mini-Future Short"";""Endlos"";""15:36:57"";""DZ BANK"";""2","32 EUR"";""2","36 EUR""",
"DV06MA;""Silber-Future"";""Mini-Future Short"";""Endlos"";""15:41:53"";""DZ BANK"";""1","08 EUR"";""1","09 EUR""",
"DV06L4;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:52:31"";""DZ BANK"";""6","41 EUR"";""6","43 EUR""",
"DV06VB;""Klöckner & Co. AG"";""Mini-Future Short"";""Endlos"";""15:39:49"";""DZ BANK"";""0","63 EUR"";""0","66 EUR""",
"DV06XF;""TUI AG"";""Mini-Future Short"";""Endlos"";""15:46:51"";""DZ BANK"";""0","70 EUR"";""0","82 EUR""",
"DV06UC;""Draegerwerk AG & CO. KGAA Vz."";""Mini-Future Short"";""Endlos"";""15:41:40"";""DZ BANK"";""0","49 EUR"";""0","51 EUR""",
"DV06WY;""SGL Carbon SE"";""Mini-Future Short"";""Endlos"";""15:40:15"";""DZ BANK"";""0","78 EUR"";""0","81 EUR""",
"DV0690;""Euro Stoxx 50 (Kursindex) EUR"";""Mini-Future Short"";""Endlos"";""15:48:04"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
"DV06L5;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:53:49"";""DZ BANK"";""6","77 EUR"";""6","79 EUR""",
"DV06U8;""IVU TRAFFIC TECHNOLOGIES"";""Mini-Future Short"";""Endlos"";""13:17:14"";""DZ BANK"";""2","57 EUR"";""2","77 EUR""",
"DV07EV;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:51:45"";""DZ BANK"";""2","46 EUR"";""2","47 EUR""",
"DV06WD;""Pfeiffer Vacuum Technology AG"";""Mini-Future Short"";""Endlos"";""15:39:29"";""DZ BANK"";""2","24 EUR"";""2","28 EUR""",
"DV06TD;""Barrick Gold Corporation"";""Mini-Future Short"";""Endlos"";""15:49:09"";""DZ BANK"";""1","46 EUR"";""1","47 EUR""",
"DV06V1;""Nordex AG"";""Mini-Future Short"";""Endlos"";""15:53:30"";""DZ BANK"";""1","65 EUR"";""1","68 EUR""",
"DV06XG;""Twitter Inc."";""Mini-Future Short"";""Endlos"";""15:31:41"";""DZ BANK"";""0","31 EUR"";"" -- EUR""",,
"DV06W8;""Telefónica S.A."";""Mini-Future Short"";""Endlos"";""15:53:27"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV06UB;""Deutsche Wohnen SE"";""Mini-Future Short"";""Endlos"";""15:54:42"";""DZ BANK"";""0","37 EUR"";""0","38 EUR""",
"DV06UE;""ELMOS SEMICONDUCTOR AG"";""Mini-Future Short"";""Endlos"";""15:39:02"";""DZ BANK"";""0","49 EUR"";""0","52 EUR""",
"DV07E0;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:40:14"";""DZ BANK"";""63","880001 EUR"";""63","889999 EUR""",
"DV06VH;""Leoni AG"";""Mini-Future Short"";""Endlos"";""15:47:25"";""DZ BANK"";""1","39 EUR"";""1","42 EUR""",
"DV06WP;""Royal Dutch Shell plc"";""Mini-Future Short"";""Endlos"";""15:36:57"";""DZ BANK"";""0","12 EUR"";""0","13 EUR""",
"DV06UM;""Fielmann AG"";""Mini-Future Short"";""Endlos"";""15:43:41"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DV058M;""Talanx AG"";""Mini-Future Short"";""Endlos"";""15:45:54"";""DZ BANK"";""2","38 EUR"";""2","39 EUR""",
"DV055F;""Beiersdorf AG"";""Mini-Future Short"";""Endlos"";""15:34:26"";""DZ BANK"";""0","80 EUR"";""0","81 EUR""",
"DV0578;""Shop Apotheke Europe N.V."";""Mini-Future Short"";""Endlos"";""15:38:12"";""DZ BANK"";""2","63 EUR"";""2","68 EUR""",
"DV0568;""JPMorgan Chase & Co."";""Mini-Future Short"";""Endlos"";""15:41:59"";""DZ BANK"";""9","22 EUR"";""9","23 EUR""",
"DV0580;""va-Q-tec AG"";""Mini-Future Short"";""Endlos"";""15:14:58"";""DZ BANK"";""0","29 EUR"";""0","31 EUR""",
"DV059A;""Westwing Group AG"";""Mini-Future Short"";""Endlos"";""15:47:19"";""DZ BANK"";""0","36 EUR"";""0","38 EUR""",
"DV056P;""General Electric Co."";""Mini-Future Short"";""Endlos"";""15:43:13"";""DZ BANK"";""6","37 EUR"";""6","38 EUR""",
"DV05Z1;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:53:18"";""DZ BANK"";""6","54 EUR"";""6","55 EUR""",
"DV058P;""Telefónica Deutschland Holding AG"";""Mini-Future Short"";""Endlos"";""14:15:19"";""DZ BANK"";""0","28 EUR"";""0","29 EUR""",
"DV057G;""MasterCard Inc."";""Mini-Future Short"";""Endlos"";""15:54:59"";""DZ BANK"";""8","34 EUR"";""8","35 EUR""",
"DV0587;""The Walt Disney Co."";""Mini-Future Short"";""Endlos"";""15:42:47"";""DZ BANK"";""9","91 EUR"";""9","92 EUR""",
"DV05Z2;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:38:42"";""DZ BANK"";""6","74 EUR"";""6","75 EUR""",
"DV0565;""ING Groep N.V."";""Mini-Future Short"";""Endlos"";""15:51:05"";""DZ BANK"";""5","40 EUR"";""5","43 EUR""",
"DV0546;""Banco Bilbao Vizcaya Argentaria"";""Mini-Future Short"";""Endlos"";""15:40:50"";""DZ BANK"";""3","30 EUR"";""3","31 EUR""",
"DV0550;""Deutsche Bank AG"";""Mini-Future Short"";""Endlos"";""15:44:10"";""DZ BANK"";""5","85 EUR"";""5","86 EUR""",
"DV057D;""LEG Immobilien AG"";""Mini-Future Short"";""Endlos"";""15:51:00"";""DZ BANK"";""1","78 EUR"";""1","79 EUR""",
"DV058U;""TUI AG"";""Mini-Future Short"";""Endlos"";""15:43:06"";""DZ BANK"";""3","28 EUR"";""3","40 EUR""",
"DV055L;""Carrefour S.A."";""Mini-Future Short"";""Endlos"";""14:09:05"";""DZ BANK"";""0","13 EUR"";""0","14 EUR""",
"DV055N;""Ceconomy AG"";""Mini-Future Short"";""Endlos"";""15:45:55"";""DZ BANK"";""3","94 EUR"";""3","95 EUR""",
"DV0556;""Deutsche Lufthansa AG"";""Mini-Future Short"";""Endlos"";""15:46:29"";""DZ BANK"";""6","72 EUR"";""6","74 EUR""",
"DV058Y;""United Internet AG"";""Mini-Future Short"";""Endlos"";""15:19:28"";""DZ BANK"";""0","35 EUR"";""0","36 EUR""",
"DV055B;""Bayer AG"";""Mini-Future Short"";""Endlos"";""15:51:39"";""DZ BANK"";""0","51 EUR"";""0","52 EUR""",
"DV058N;""Telecom Italia S.p.A."";""Mini-Future Short"";""Endlos"";""13:05:01"";""DZ BANK"";""0","17 EUR"";""0","19 EUR""",
"DV056N;""General Electric Co."";""Mini-Future Short"";""Endlos"";""15:43:13"";""DZ BANK"";""0","92 EUR"";""0","93 EUR""",
"DV056G;""Fraport AG"";""Mini-Future Short"";""Endlos"";""15:48:40"";""DZ BANK"";""3","20 EUR"";""3","21 EUR""",
"DV056C;""E.ON SE"";""Mini-Future Short"";""Endlos"";""15:49:02"";""DZ BANK"";""0","54 EUR"";""0","55 EUR""",
"DV056H;""freenet AG"";""Mini-Future Short"";""Endlos"";""13:27:08"";""DZ BANK"";""0","10 EUR"";""0","11 EUR""",
"DV057S;""Patrizia AG"";""Mini-Future Short"";""Endlos"";""15:32:59"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV05ZZ;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:53:21"";""DZ BANK"";""6","34 EUR"";""6","35 EUR""",
"DV0542;""Anheuser-Busch InBev"";""Mini-Future Short"";""Endlos"";""15:35:54"";""DZ BANK"";""0","53 EUR"";""0","54 EUR""",
"DV0576;""Scout24 AG "";""Mini-Future Short"";""Endlos"";""15:53:47"";""DZ BANK"";""0","58 EUR"";""0","59 EUR""",
"DV0566;""Intesa Sanpaolo S.p.A."";""Mini-Future Short"";""Endlos"";""15:46:18"";""DZ BANK"";""1","23 EUR"";""1","24 EUR""",
"DV055X;""Crédit Agricole S.A."";""Mini-Future Short"";""Endlos"";""15:44:47"";""DZ BANK"";""6","78 EUR"";""6","79 EUR""",
"DV055G;""Bertrandt AG"";""Mini-Future Short"";""Endlos"";""15:26:39"";""DZ BANK"";""0","57 EUR"";""0","61 EUR""",
"DV058T;""TUI AG"";""Mini-Future Short"";""Endlos"";""15:33:28"";""DZ BANK"";""2","72 EUR"";""2","84 EUR""",
"DV059B;""Zalando SE"";""Mini-Future Short"";""Endlos"";""15:53:08"";""DZ BANK"";""0","84 EUR"";""0","85 EUR""",
"DV0571;""S+T AG (Z.REG.MK.Z.)O.N."";""Mini-Future Short"";""Endlos"";""15:22:54"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DV056W;""Home Depot Inc."";""Mini-Future Short"";""Endlos"";""15:46:43"";""DZ BANK"";""2","39 EUR"";""2","40 EUR""",
"DV055U;""Continental AG"";""Mini-Future Short"";""Endlos"";""15:44:37"";""DZ BANK"";""1","34 EUR"";""1","35 EUR""",
"DV058K;""Symrise AG"";""Mini-Future Short"";""Endlos"";""15:49:37"";""DZ BANK"";""1","11 EUR"";""1","12 EUR""",
"DV056E;""Enel S.p.A."";""Mini-Future Short"";""Endlos"";""15:42:47"";""DZ BANK"";""0","65 EUR"";""0","66 EUR""",
"DV0564;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:50:50"";""DZ BANK"";""1","59 EUR"";""1","60 EUR""",
"DV058G;""Société Générale S.A."";""Mini-Future Short"";""Endlos"";""15:53:39"";""DZ BANK"";""1","15 EUR"";""1","16 EUR""",
"DV05WR;""WTI Crude Oil Future (NYMEX)"";""Mini-Future Short"";""Endlos"";""15:53:51"";""DZ BANK"";""35","130001 EUR"";""35","130001 EUR""",
"DV054Z;""AIXTRON AG"";""Mini-Future Short"";""Endlos"";""15:39:42"";""DZ BANK"";""11","90 EUR"";""11","93 EUR""",
"DV0563;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:45:37"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DV054W;""Airbus Group SE"";""Mini-Future Short"";""Endlos"";""15:52:19"";""DZ BANK"";""6","12 EUR"";""6","13 EUR""",
"DV056A;""Deutz AG"";""Mini-Future Short"";""Endlos"";""15:39:47"";""DZ BANK"";""4","51 EUR"";""4","53 EUR""",
"DV0575;""Sartorius AG VZ."";""Mini-Future Short"";""Endlos"";""15:56:10"";""DZ BANK"";""4","36 EUR"";""4","41 EUR""",
"DV058A;""Siemens Healthineers AG"";""Mini-Future Short"";""Endlos"";""15:44:57"";""DZ BANK"";""0","49 EUR"";""0","50 EUR""",
"DV05Z0;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:53:18"";""DZ BANK"";""6","44 EUR"";""6","45 EUR""",
"DV056D;""Electronic Arts Inc."";""Mini-Future Short"";""Endlos"";""15:43:36"";""DZ BANK"";""0","98 EUR"";""0","99 EUR""",
"DV047X;""Biogen Idec Inc."";""Mini-Future Short"";""Endlos"";""15:51:37"";""DZ BANK"";""2","22 EUR"";""2","23 EUR""",
"DV0480;""Gerresheimer AG"";""Mini-Future Short"";""Endlos"";""15:44:07"";""DZ BANK"";""0","86 EUR"";""0","87 EUR""",
"DV0444;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:24"";""DZ BANK"";""21","540001 EUR"";""21","60 EUR""",
"DV0479;""Dermapharm"";""Mini-Future Short"";""Endlos"";""15:54:57"";""DZ BANK"";""0","98 EUR"";""0","99 EUR""",
"DV047W;""Bertrandt AG"";""Mini-Future Short"";""Endlos"";""15:26:51"";""DZ BANK"";""3","35 EUR"";""3","39 EUR""",
"DV044X;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:21"";""DZ BANK"";""6","44 EUR"";""6","50 EUR""",
"DV0442;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:19"";""DZ BANK"";""20","879999 EUR"";""20","940001 EUR""",
"DV047U;""BB Biotech AG"";""Mini-Future Short"";""Endlos"";""15:53:31"";""DZ BANK"";""0","76 EUR"";""0","80 EUR""",
"DV045M;""Blei Future"";""Mini-Future Short"";""Endlos"";""15:43:36"";""DZ BANK"";""1","73 EUR"";""1","79 EUR""",
"DV048S;""Fielmann AG"";""Mini-Future Short"";""Endlos"";""15:43:41"";""DZ BANK"";""0","63 EUR"";""0","64 EUR""",
"DV049C;""Henkel AG & Co. KGaA Vz."";""Mini-Future Short"";""Endlos"";""15:47:13"";""DZ BANK"";""0","50 EUR"";""0","51 EUR""",
"DV049W;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:44:03"";""DZ BANK"";""1","15 EUR"";""1","16 EUR""",
"DV0448;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:21"";""DZ BANK"";""22","870001 EUR"";""22","93 EUR""",
"DV047P;""AUTO1 Group SE"";""Mini-Future Short"";""Endlos"";""15:41:04"";""DZ BANK"";""0","55 EUR"";""0","57 EUR""",
"DV049E;""home24 Br"";""Mini-Future Short"";""Endlos"";""15:45:01"";""DZ BANK"";""0","22 EUR"";""0","24 EUR""",
"DV047L;""Airbus Group SE"";""Mini-Future Short"";""Endlos"";""15:45:08"";""DZ BANK"";""5","54 EUR"";""5","55 EUR""",
"DV05BD;""Square Inc."";""Mini-Future Short"";""Endlos"";""15:54:23"";""DZ BANK"";""3","40 EUR"";""3","43 EUR""",
"DV045A;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:24"";""DZ BANK"";""23","540001 EUR"";""23","60 EUR""",
"DV049S;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:45:49"";""DZ BANK"";""0","43 EUR"";""0","44 EUR""",
"DV046G;""Zinn Future"";""Mini-Future Short"";""Endlos"";""15:56:11"";""DZ BANK"";""10","67 EUR"";""10","77 EUR""",
"DV048K;""ECKERT & ZIEGLER"";""Mini-Future Short"";""Endlos"";""15:46:11"";""DZ BANK"";""0","89 EUR"";""0","99 EUR""",
"DV0492;""Kion Group AG"";""Mini-Future Short"";""Endlos"";""15:35:43"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
"DV05M2;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:38:45"";""DZ BANK"";""7","58 EUR"";""7","59 EUR""",
"DV0492;""Kion Group AG"";""Mini-Future Short"";""Endlos"";""15:35:43"";""DZ BANK"";""0","71 EUR"";""0","72 EUR""",
"DV049T;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:41:19"";""DZ BANK"";""0","61 EUR"";""0","62 EUR""",
"DV049X;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:48:53"";""DZ BANK"";""1","98 EUR"";""1","99 EUR""",
"DV046K;""Zinn Future"";""Mini-Future Short"";""Endlos"";""15:40:09"";""DZ BANK"";""11","68 EUR"";""11","78 EUR""",
"DV05AV;""SALESFORCE.COM"";""Mini-Future Short"";""Endlos"";""15:39:15"";""DZ BANK"";""3","01 EUR"";""3","02 EUR""",
"DV05AC;""New Work SE"";""Mini-Future Short"";""Endlos"";""15:30:51"";""DZ BANK"";""2","52 EUR"";""2","62 EUR""",
"DV0441;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:14"";""DZ BANK"";""20","540001 EUR"";""20","60 EUR""",
"DV048N;""Encavis AG"";""Mini-Future Short"";""Endlos"";""15:35:49"";""DZ BANK"";""2","43 EUR"";""2","47 EUR""",
"DV05A9;""SMA Solar Technology AG"";""Mini-Future Short"";""Endlos"";""15:47:55"";""DZ BANK"";""0","69 EUR"";""0","70 EUR""",
"DV046Q;""Zink Future"";""Mini-Future Short"";""Endlos"";""15:41:40"";""DZ BANK"";""2","03 EUR"";""2","07 EUR""",
"DV046J;""Zinn Future"";""Mini-Future Short"";""Endlos"";""15:53:54"";""DZ BANK"";""11","29 EUR"";""11","39 EUR""",
"DV045G;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:08"";""DZ BANK"";""25","52 EUR"";""25","58 EUR""",
"DV045U;""Nickel Future"";""Mini-Future Short"";""Endlos"";""15:54:45"";""DZ BANK"";""9","43 EUR"";""9","49 EUR""",
"DV05AN;""Prosus N.V."";""Mini-Future Short"";""Endlos"";""15:45:07"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DV049V;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:48:52"";""DZ BANK"";""0","87 EUR"";""0","88 EUR""",
"DV0447;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:14"";""DZ BANK"";""22","530001 EUR"";""22","59 EUR""",
"DV045H;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:14"";""DZ BANK"";""25","85 EUR"";""25","91 EUR""",
"DV045C;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:14"";""DZ BANK"";""24","190001 EUR"";""24","25 EUR""",
"DV045E;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:21"";""DZ BANK"";""24","860001 EUR"";""24","92 EUR""",
"DV046F;""Zinn Future"";""Mini-Future Short"";""Endlos"";""15:56:18"";""DZ BANK"";""10","33 EUR"";""10","43 EUR""",
"DV049F;""home24 Br"";""Mini-Future Short"";""Endlos"";""15:44:28"";""DZ BANK"";""0","47 EUR"";""0","49 EUR""",
"DV0449;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:38:15"";""DZ BANK"";""23","35 EUR"";""23","41 EUR""",
"DV045D;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:09"";""DZ BANK"";""24","52 EUR"";""24","58 EUR""",
"DV05AM;""Pfizer Inc."";""Mini-Future Short"";""Endlos"";""15:44:17"";""DZ BANK"";""0","24 EUR"";""0","25 EUR""",
"DV044Y;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:19"";""DZ BANK"";""7","10 EUR"";""7","16 EUR""",
"DV05AS;""Qiagen N.V."";""Mini-Future Short"";""Endlos"";""15:38:37"";""DZ BANK"";""0","66 EUR"";""0","67 EUR""",
"DV0446;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:14"";""DZ BANK"";""22","200001 EUR"";""22","26 EUR""",
"DV05M1;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:43:53"";""DZ BANK"";""6","51 EUR"";""6","52 EUR""",
"DV0483;""Grenke AG"";""Mini-Future Short"";""Endlos"";""15:41:16"";""DZ BANK"";""0","56 EUR"";""0","62 EUR""",
"DV045K;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:19"";""DZ BANK"";""26","52 EUR"";""26","58 EUR""",
"DV045T;""Nickel Future"";""Mini-Future Short"";""Endlos"";""15:53:13"";""DZ BANK"";""9","10 EUR"";""9","16 EUR""",
"DV0440;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:55:56"";""DZ BANK"";""20","280001 EUR"";""20","34 EUR""",
"DV05AW;""SAP SE"";""Mini-Future Short"";""Endlos"";""15:44:39"";""DZ BANK"";""0","72 EUR"";""0","73 EUR""",
"DV046H;""Zinn Future"";""Mini-Future Short"";""Endlos"";""15:53:55"";""DZ BANK"";""10","96 EUR"";""11","06 EUR""",
"DV0422;""Silber-Future"";""Mini-Future Short"";""Endlos"";""15:41:01"";""DZ BANK"";""2","03 EUR"";""2","04 EUR""",
"DV0443;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:08"";""DZ BANK"";""21","200001 EUR"";""21","26 EUR""",
"DV042Z;""Gold-Future"";""Mini-Future Short"";""Endlos"";""15:38:25"";""DZ BANK"";""8","61 EUR"";""8","63 EUR""",
"DV048Z;""GEA Group AG"";""Mini-Future Short"";""Endlos"";""15:51:48"";""DZ BANK"";""0","33 EUR"";""0","34 EUR""",
"DV0473;""Compugroup Medical SE und Co. KGaA"";""Mini-Future Short"";""Endlos"";""15:35:00"";""DZ BANK"";""0","90 EUR"";""0","92 EUR""",
"DV05AK;""Northern Data AG"";""Mini-Future Short"";""Endlos"";""15:44:40"";""DZ BANK"";""3","00 EUR"";""3","15 EUR""",
"DV049Z;""Johnson & Johnson"";""Mini-Future Short"";""Endlos"";""15:43:52"";""DZ BANK"";""1","01 EUR"";""1","02 EUR""",
"DV048V;""Fraport AG"";""Mini-Future Short"";""Endlos"";""15:53:34"";""DZ BANK"";""2","57 EUR"";""2","58 EUR""",
"DV05AF;""Nordex AG"";""Mini-Future Short"";""Endlos"";""15:53:30"";""DZ BANK"";""4","36 EUR"";""4","39 EUR""",
"DV045B;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:14"";""DZ BANK"";""23","860001 EUR"";""23","92 EUR""",
"DV045F;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:55:51"";""DZ BANK"";""25","27 EUR"";""25","33 EUR""",
"DV0445;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:09"";""DZ BANK"";""21","870001 EUR"";""21","93 EUR""",
"DV044Z;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:09"";""DZ BANK"";""19","879999 EUR"";""19","940001 EUR""",
"DV05BG;""TAKE-TWO INTERACTIVE"";""Mini-Future Short"";""Endlos"";""15:46:11"";""DZ BANK"";""1","06 EUR"";""1","08 EUR""",
"DV0489;""Heidelberger Druckmaschinen AG"";""Mini-Future Short"";""Endlos"";""15:49:27"";""DZ BANK"";""0","26 EUR"";""0","28 EUR""",
"DV045J;""Kupfer"";""Mini-Future Short"";""Endlos"";""15:45:09"";""DZ BANK"";""26","18 EUR"";""26","24 EUR""",
"DV05A5;""Singulus Technologies AG"";""Mini-Future Short"";""Endlos"";""15:39:17"";""DZ BANK"";""1","08 EUR"";""1","28 EUR""",
"DV05BC;""Square Inc."";""Mini-Future Short"";""Endlos"";""15:54:23"";""DZ BANK"";""2","33 EUR"";""2","36 EUR""",
"DV046E;""Zinn Future"";""Mini-Future Short"";""Endlos"";""15:40:09"";""DZ BANK"";""10","02 EUR"";""10","12 EUR""",
"DV05AL;""PAION"";""Mini-Future Short"";""Endlos"";""13:17:18"";""DZ BANK"";""0","41 EUR"";""0","48 EUR""",
"DV0482;""Goldman Sachs Group Inc."";""Mini-Future Short"";""Endlos"";""15:39:15"";""DZ BANK"";""17","00 EUR"";""17","01 EUR""",
"DV048R;""Facebook Inc."";""Mini-Future Short"";""Endlos"";""15:48:34"";""DZ BANK"";""2","23 EUR"";""2","24 EUR""",
"DV049U;""Infineon Technologies AG"";""Mini-Future Short"";""Endlos"";""15:50:38"";""DZ BANK"";""0","70 EUR"";""0","71 EUR""",
"DV0491;""Jungheinrich AG"";""Mini-Future Short"";""Endlos"";""15:45:20"";""DZ BANK"";""0","34 EUR"";""0","35 EUR""",
"DV04FD;""DAX (Performance)"";""Mini-Future Short"";""Endlos"";""15:44:11"";""DZ BANK"";""3","47 EUR"";""3","48 EUR""",
"DV04D7;""Brent Crude Future Contract"";""Mini-Future Short"";""Endlos"";""15:40:11"";""DZ BANK"";""35","189999 EUR"";""35","189999 EUR""",
"DV04M8;""Encavis AG"";""Mini-Future Short"";""Endlos"";""15:35:49"";""DZ BANK"";""6","49 EUR"";""6","53 EUR""",
"DV04PW;""Salzgitter AG"";""Mini-Future Short"";""Endlos"";""15:53:31"";""DZ BANK"";""1","75 EUR"";""1","76 EUR""",
"DV04QT;""Westwing Group AG"";""Mini-Future Short"";""Endlos"";""15:39:34"";""DZ BANK"";""0","51 EUR"";""0","53 EUR""",
