Produkttyp;ISIN;Basiswert;Rückzahlungstermin;Geld;Brief;(Maßgebliche) Rendite p.a.;(Maßgeblicher) Sicherheitspuffer;(Mögliche) nächste Zahlung;Währung;ETF-Liefermöglichkeit;Besonderheit bei Rückzahlungsbeträgen;Nachhaltigkeit
Aktien-Anleihe;DE000LB2URQ7;Covestro;25.03.2022 00:00:00;100,83;101,03;3,88 %;21,74 %;4,85 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2URP9;Covestro;25.03.2022 00:00:00;100,76;100,96;1,85 %;30,07 %;2,75 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2URN4;Continental;25.03.2022 00:00:00;98,83;99,03;8,64 %;7,64 %;7,60 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2URH6;Commerzbank;25.03.2022 00:00:00;100,04;100,19;3,04 %;39,34 %;3,20 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2URJ2;Commerzbank;25.03.2022 00:00:00;99,94;100,09;6,95 %;22,79 %;7,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2URC7;BMW;25.03.2022 00:00:00;100,33;100,43;1,21 %;29,78 %;1,60 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2URF0;BNP Paribas;25.03.2022 00:00:00;101,43;101,53;2,26 %;33,94 %;3,70 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UR45;Bayer;25.03.2022 00:00:00;97,02;97,12;6,72 %;14,77 %;3,80 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UR37;Bayer;25.03.2022 00:00:00;97,66;97,76;4,78 %;20,71 %;2,55 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UR11;BASF;25.03.2022 00:00:00;99,33;99,43;5,65 %;11,28 %;5,05 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UQW7;AXA;25.03.2022 00:00:00;101,41;101,51;3,12 %;22,84 %;4,55 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UQU1;AXA;25.03.2022 00:00:00;100,84;100,94;1,42 %;32,48 %;2,30 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UQS5;Allianz;25.03.2022 00:00:00;100,86;100,96;5,19 %;9,94 %;6,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UQQ9;Allianz;25.03.2022 00:00:00;100,42;100,52;1,72 %;24,95 %;2,20 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UQM8;Airbus;25.03.2022 00:00:00;100,31;100,41;3,68 %;26,85 %;4,05 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UQJ4;adidas;25.03.2022 00:00:00;100,16;100,26;2,93 %;22,36 %;3,15 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VAD9;Linde;28.04.2023 00:00:00;99,53;99,63;4,18 %;9,05 %;4,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VAE7;Total;28.04.2023 00:00:00;101,16;101,26;3,28 %;29,64 %;3,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWU9;adidas;24.03.2023 00:00:00;99,14;99,24;3,64 %;18,91 %;3,25 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWT1;adidas;24.03.2023 00:00:00;99,26;99,36;2,63 %;25,81 %;2,30 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VA84;Vonovia;24.03.2023 00:00:00;99,23;99,43;4,00 %;11,19 %;3,70 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VA68;Volkswagen;24.03.2023 00:00:00;99,99;100,09;6,50 %;10,77 %;6,55 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2VA43;Volkswagen;24.03.2023 00:00:00;99,88;99,98;4,31 %;22,28 %;4,30 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2VA35;Volkswagen;24.03.2023 00:00:00;99,79;99,89;2,86 %;30,92 %;2,80 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2VA27;Unilever;24.03.2023 00:00:00;97,92;98,02;3,82 %;11,94 %;2,80 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZZ1;Telefonica;24.03.2023 00:00:00;97,34;97,54;4,27 %;32,30 %;3,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZW8;Siemens;24.03.2023 00:00:00;98,75;98,85;3,94 %;14,32 %;3,35 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZV0;Siemens;24.03.2023 00:00:00;98,90;99,00;2,71 %;22,11 %;2,20 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZQ0;RWE;24.03.2023 00:00:00;99,51;99,61;6,66 %;6,56 %;6,45 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZP2;RWE;24.03.2023 00:00:00;99,61;99,71;5,41 %;12,89 %;5,25 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZN7;RWE;24.03.2023 00:00:00;99,77;99,87;4,22 %;19,23 %;4,15 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZM9;RWE;24.03.2023 00:00:00;99,80;99,90;2,90 %;27,15 %;2,85 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZG1;Orange;24.03.2023 00:00:00;98,74;98,84;3,65 %;16,61 %;3,05 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZH9;Philips;24.03.2023 00:00:00;98,25;98,35;4,00 %;10,68 %;3,15 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZE6;Nokia;24.03.2023 00:00:00;99,22;99,42;4,60 %;24,39 %;4,30 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ86;MTU Aero Engines;24.03.2023 00:00:00;101,45;101,65;4,89 %;21,40 %;5,75 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ60;MTU Aero Engines;24.03.2023 00:00:00;100,82;101,02;2,19 %;41,68 %;2,70 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ78;MTU Aero Engines;24.03.2023 00:00:00;101,18;101,38;3,79 %;29,01 %;4,50 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ11;LANXESS;24.03.2023 00:00:00;99,15;99,35;3,43 %;21,72 %;3,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ03;K+S;24.03.2023 00:00:00;101,70;101,85;5,58 %;28,20 %;6,55 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYY7;ING;24.03.2023 00:00:00;100,14;100,24;2,93 %;37,57 %;3,05 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYM2;HeidelbergCement;24.03.2023 00:00:00;100,12;100,22;2,49 %;29,29 %;2,60 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYR1;HUGO BOSS;24.03.2023 00:00:00;102,42;102,63;1,79 %;35,71 %;3,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYT7;Iberdrola;24.03.2023 00:00:00;99,16;99,26;3,38 %;15,51 %;3,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYP5;Henkel;24.03.2023 00:00:00;98,71;98,81;2,40 %;14,45 %;1,80 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYK6;Fresenius M.C.;24.03.2023 00:00:00;98,47;98,57;3,74 %;15,50 %;3,00 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UYJ8;Fresenius M.C.;24.03.2023 00:00:00;98,72;98,82;2,60 %;22,49 %;2,00 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UYH2;Fresenius;24.03.2023 00:00:00;98,71;98,81;5,93 %;3,98 %;5,30 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UYE9;Fresenius;24.03.2023 00:00:00;99,32;99,42;2,44 %;23,30 %;2,15 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UYB5;E.ON;24.03.2023 00:00:00;99,02;99,12;2,34 %;23,28 %;1,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYC3;E.ON;24.03.2023 00:00:00;98,56;98,66;4,14 %;13,24 %;3,45 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UY95;Deutsche Wohnen;24.03.2023 00:00:00;98,72;98,92;2,65 %;17,95 %;2,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UY87;Deutsche Telekom;24.03.2023 00:00:00;100,55;100,65;3,67 %;11,00 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UY38;Deutsche Post;24.03.2023 00:00:00;98,90;99,00;3,61 %;16,53 %;3,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UY79;Deutsche Telekom;24.03.2023 00:00:00;100,44;100,54;2,63 %;16,67 %;2,90 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UY12;Deutsche Börse;24.03.2023 00:00:00;99,60;99,70;4,06 %;11,83 %;3,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UY20;Deutsche Post;24.03.2023 00:00:00;99,08;99,18;2,52 %;23,56 %;2,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UY04;Deutsche Börse;24.03.2023 00:00:00;99,62;99,72;2,94 %;19,18 %;2,80 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXV5;Daimler;24.03.2023 00:00:00;98,93;99,03;6,17 %;9,58 %;5,65 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXU7;Daimler;24.03.2023 00:00:00;99,01;99,11;4,92 %;17,12 %;4,45 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXN2;Continental;24.03.2023 00:00:00;100,34;100,54;5,72 %;11,84 %;6,00 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXM4;Continental;24.03.2023 00:00:00;100,13;100,33;4,38 %;20,24 %;4,55 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXL6;Continental;24.03.2023 00:00:00;100,06;100,26;3,17 %;28,63 %;3,30 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXF8;BMW;24.03.2023 00:00:00;99,52;99,62;2,95 %;22,75 %;2,75 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXE1;Beiersdorf;24.03.2023 00:00:00;98,27;98,37;3,33 %;9,02 %;2,50 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXD3;Bayer;24.03.2023 00:00:00;97,18;97,28;8,14 %;2,48 %;6,65 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXB7;Bayer;24.03.2023 00:00:00;97,85;97,95;4,72 %;19,52 %;3,65 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UX70;BASF;24.03.2023 00:00:00;99,77;99,87;3,52 %;18,68 %;3,45 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UX54;Banco Santander;24.03.2023 00:00:00;99,00;99,10;4,72 %;25,64 %;4,25 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UX62;BASF;24.03.2023 00:00:00;99,80;99,90;2,40 %;26,07 %;2,35 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UX47;AXA;24.03.2023 00:00:00;100,52;100,62;5,23 %;13,19 %;5,55 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWY1;Allianz;24.03.2023 00:00:00;99,94;100,04;3,08 %;19,94 %;3,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWX3;Allianz;24.03.2023 00:00:00;99,87;99,97;2,07 %;27,45 %;2,05 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWW5;Airbus;24.03.2023 00:00:00;100,47;100,57;3,71 %;26,85 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2VAF4;Total;28.04.2023 00:00:00;101,64;101,74;5,37 %;16,61 %;6,25 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VAC1;Linde;28.04.2023 00:00:00;99,73;99,83;2,93 %;16,42 %;2,85 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VAB3;Linde;28.04.2023 00:00:00;99,84;99,94;1,88 %;23,80 %;1,85 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VA76;Vonovia;24.03.2023 00:00:00;99,37;99,57;2,42 %;20,63 %;2,20 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VA01;Telefonica;24.03.2023 00:00:00;96,64;96,84;7,31 %;16,78 %;5,60 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZY4;Siemens;24.03.2023 00:00:00;98,46;98,56;6,17 %;2,63 %;5,40 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZT4;SAP;24.03.2023 00:00:00;98,24;98,34;4,77 %;8,79 %;3,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZU2;SAP;24.03.2023 00:00:00;98,15;98,25;6,13 %;1,92 %;5,20 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZR8;SAP;24.03.2023 00:00:00;98,73;98,83;2,59 %;21,54 %;2,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZL1;Royal Dutch Shell;24.03.2023 00:00:00;101,44;101,54;4,55 %;20,00 %;5,35 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZJ5;Porsche;24.03.2023 00:00:00;99,95;100,15;4,38 %;17,14 %;4,45 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZD8;MünchenerRück;24.03.2023 00:00:00;101,13;101,23;5,46 %;7,52 %;6,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZB2;MünchenerRück;24.03.2023 00:00:00;100,73;100,83;2,68 %;23,96 %;3,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZA4;MünchenerRück;24.03.2023 00:00:00;100,66;100,76;1,62 %;32,18 %;2,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ45;Merck;24.03.2023 00:00:00;98,94;99,04;2,49 %;18,82 %;2,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ29;LVMH;24.03.2023 00:00:00;99,05;99,15;2,83 %;20,20 %;2,40 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYW1;Infineon;24.03.2023 00:00:00;100,03;100,13;5,58 %;14,93 %;5,65 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYX9;Infineon;24.03.2023 00:00:00;99,99;100,09;7,20 %;6,03 %;7,25 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYF6;Fresenius;24.03.2023 00:00:00;99,11;99,21;3,46 %;17,05 %;3,05 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UYU5;Infineon;24.03.2023 00:00:00;99,97;100,07;2,07 %;37,45 %;2,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYN0;HeidelbergCement;24.03.2023 00:00:00;100,24;100,34;4,43 %;16,36 %;4,60 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYL4;Fresenius M.C.;24.03.2023 00:00:00;98,01;98,11;5,29 %;7,12 %;4,30 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UYD1;E.ON;24.03.2023 00:00:00;98,26;98,36;5,77 %;5,57 %;4,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UY61;Deutsche Telekom;24.03.2023 00:00:00;100,42;100,52;1,59 %;23,33 %;1,85 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UY46;Deutsche Post;24.03.2023 00:00:00;98,70;98,80;4,93 %;9,25 %;4,30 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXZ6;Deutsche Börse;24.03.2023 00:00:00;99,71;99,81;2,00 %;26,52 %;1,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXY9;Deutsche Bank;24.03.2023 00:00:00;101,90;102,05;5,52 %;20,67 %;6,60 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXR3;Covestro;24.03.2023 00:00:00;101,53;101,73;5,00 %;16,75 %;5,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXT9;Daimler;24.03.2023 00:00:00;99,02;99,12;3,80 %;24,65 %;3,35 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXP7;Covestro;24.03.2023 00:00:00;101,07;101,27;2,36 %;33,40 %;3,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXK8;Commerzbank;24.03.2023 00:00:00;100,71;100,86;5,80 %;21,88 %;6,25 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXG6;BMW;24.03.2023 00:00:00;99,43;99,53;4,05 %;15,73 %;3,80 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXA9;Bayer;24.03.2023 00:00:00;98,42;98,52;2,90 %;30,23 %;2,15 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UX96;BASF;24.03.2023 00:00:00;99,68;99,78;5,57 %;7,59 %;5,45 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UX13;ArcelorMittal;24.03.2023 00:00:00;99,97;100,07;6,07 %;26,42 %;6,10 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UX05;Allianz;24.03.2023 00:00:00;100,09;100,19;4,75 %;9,94 %;4,85 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UX39;AXA;24.03.2023 00:00:00;100,23;100,33;3,98 %;20,42 %;4,15 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VAA5;Carl Zeiss Meditec;28.04.2023 00:00:00;97,46;97,66;4,31 %;15,46 %;3,15 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VA19;Telefonica;24.03.2023 00:00:00;96,28;96,48;9,77 %;5,50 %;7,80 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZS6;SAP;24.03.2023 00:00:00;98,57;98,67;3,68 %;14,67 %;3,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZF3;Nokia;24.03.2023 00:00:00;98,95;99,15;6,71 %;13,81 %;6,25 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ94;MTU Aero Engines;24.03.2023 00:00:00;101,73;101,93;6,47 %;11,26 %;7,50 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYZ4;ING;24.03.2023 00:00:00;100,32;100,42;5,68 %;20,44 %;5,90 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYS9;HUGO BOSS;24.03.2023 00:00:00;103,22;103,43;3,35 %;24,89 %;5,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYA7;Deutsche Wohnen;24.03.2023 00:00:00;98,52;98,72;4,11 %;9,74 %;3,45 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXW3;Deutsche Bank;24.03.2023 00:00:00;101,22;101,37;3,40 %;36,73 %;4,10 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXS1;Daimler;24.03.2023 00:00:00;99,05;99,15;2,83 %;32,19 %;2,40 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UXJ0;Commerzbank;24.03.2023 00:00:00;100,45;100,60;3,70 %;35,66 %;4,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXC5;Bayer;24.03.2023 00:00:00;97,45;97,55;6,41 %;10,80 %;5,10 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UX21;AXA;24.03.2023 00:00:00;100,06;100,16;2,92 %;27,66 %;3,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWV7;adidas;24.03.2023 00:00:00;99,00;99,10;4,77 %;12,01 %;4,30 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2VA92;Wacker Chemie;24.03.2023 00:00:00;98,71;98,91;6,43 %;20,82 %;5,85 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2VA50;Volkswagen;24.03.2023 00:00:00;99,94;100,04;5,38 %;16,52 %;5,40 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZX6;Siemens;24.03.2023 00:00:00;98,67;98,77;4,64 %;10,42 %;4,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZK3;Royal Dutch Shell;24.03.2023 00:00:00;101,27;101,37;3,30 %;27,70 %;4,00 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UZC0;MünchenerRück;24.03.2023 00:00:00;100,95;101,05;3,96 %;15,74 %;4,50 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ52;Morphosys;24.03.2023 00:00:00;98,19;98,39;4,89 %;15,97 %;4,05 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UZ37;LVMH;24.03.2023 00:00:00;98,78;98,88;4,38 %;10,70 %;3,80 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYV3;Infineon;24.03.2023 00:00:00;100,06;100,16;4,12 %;23,55 %;4,20 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYQ3;HOCHTIEF;24.03.2023 00:00:00;99,36;99,56;3,38 %;23,39 %;3,15 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UYG4;Fresenius;24.03.2023 00:00:00;98,97;99,07;4,69 %;10,23 %;4,20 %;EUR;;;Basic (nicht nachhaltig)
Aktien-Anleihe;DE000LB2UY53;Deutsche Post;24.03.2023 00:00:00;98,53;98,63;6,08 %;3,42 %;5,35 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXX1;Deutsche Bank;24.03.2023 00:00:00;101,60;101,75;4,64 %;27,00 %;5,55 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXQ5;Covestro;24.03.2023 00:00:00;101,26;101,46;3,61 %;25,07 %;4,35 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UXH4;BMW;24.03.2023 00:00:00;99,38;99,48;5,28 %;8,71 %;5,00 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UX88;BASF;24.03.2023 00:00:00;99,78;99,88;4,42 %;13,50 %;4,35 %;EUR;;;ESG (nachhaltig)
Aktien-Anleihe;DE000LB2UWZ8;Allianz;24.03.2023 00:00:00;100,00;100,10;4,30 %;12,44 %;4,35 %;EUR;;;ESG (nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWP7;Telefonica;12.01.2029 00:00:00;98,68;100,18;0,98 %;;1,00 %;EUR;;;ESG (nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWH4;Volkswagen;12.01.2029 00:00:00;99,22;100,72;1,01 %;;1,10 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWE1;ArcelorMittal;12.01.2026 00:00:00;100,52;101,52;0,93 %;;1,25 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWQ5;Volkswagen;12.01.2029 00:00:00;98,29;99,79;1,03 %;;1,00 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWG6;Peugeot;12.01.2028 00:00:00;99,26;100,76;1,24 %;;1,35 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWR3;Peugeot;12.01.2028 00:00:00;98,91;100,41;1,19 %;;1,25 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWY9;Anglo American;12.01.2029 00:00:00;96,44;97,94;1,28 %;;1,00 %;EUR;;;ESG (nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWX1;Südzucker;12.01.2028 00:00:00;98,61;100,11;1,09 %;;1,10 %;EUR;;;ESG (nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CW08;Volkswagen;14.01.2030 00:00:00;98,17;99,67;1,14 %;;1,10 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CWZ6;Telefonica;14.01.2030 00:00:00;98,45;99,95;1,16 %;;1,15 %;EUR;;;ESG (nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CXG4;ArcelorMittal;12.01.2027 00:00:00;97,90;99,15;1,25 %;;1,10 %;EUR;;;Basic (nicht nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CXH2;Südzucker;12.01.2028 00:00:00;98,81;100,31;1,11 %;;1,15 %;EUR;;;ESG (nachhaltig)
Bonitätsabhängige Schuldverschreibung;DE000LB2CXK6;Bayer;13.01.2031 00:00:00;98,29;99,79;1,02 %;;1,00 %;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNV5;Royal Dutch Shell;28.03.2025 00:00:00;16,73;16,82;0,69 %;49,63 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNT9;MünchenerRück;28.03.2025 00:00:00;239,84;241,05;3,28 %;40,40 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNM4;Deutsche Telekom;28.03.2025 00:00:00;14,95;15,03;6,31 %;31,00 %;;EUR;;;Basic (nicht nachhaltig)
Bonus-Zertifikat;DE000LB2LNR3;HeidelbergCement;28.03.2025 00:00:00;65,24;65,57;2,32 %;30,05 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LNH4;Deutsche Post;28.03.2025 00:00:00;40,62;40,83;4,83 %;30,11 %;;EUR;;;ESG (nachhaltig)
Bonus-Zertifikat;DE000LB2LN16;AXA;28.03.2025 00:00:00;20,90;21,01;6,33 %;42,13 %;;EUR;;;ESG (nachhaltig)
